pk_teuna_fikt,mispar_rehev_fikt,SHNAT_TEUNA,HODESH_TEUNA,NEFAH,SHNAT_YITZUR,KIVUNE_NESIA,MATZAV_REHEV,SHIYUH_REHEV_LMS,SUG_REHEV_LMS,MEKOMOT_YESHIVA_LMS,MISHKAL_KOLEL_LMS,SUG_TIK
2013052888,2,2013,11,8,2008,0,0,1,12,4,,3
2013028820,1,2013,11,0,0,0,0,1,17,99,0,3
2013030309,1,2013,11,0,0,0,0,1,17,99,0,3
2013030309,2,2013,11,9,2010,0,0,1,1,99,,3
2013061640,1,2013,11,2,2008,0,0,1,9,99,,3
2013020144,1,2013,11,7,2006,0,0,1,1,4,1,3
2013020144,2,2013,11,12,2006,0,0,1,5,99,10,3
2013020144,3,2013,11,6,2011,0,0,1,1,99,1,3
2013020144,4,2013,11,6,2011,0,0,1,1,3,1,3
2013053405,1,2013,11,7,2012,0,0,1,2,3,2,3
2013053405,2,2013,11,0,0,0,0,1,17,99,0,3
2013053605,1,2013,11,5,2009,0,0,1,1,3,,3
2013053605,2,2013,11,6,1998,0,0,1,1,4,,3
2013033637,1,2013,10,0,0,0,0,1,17,99,0,3
2013033637,2,2013,10,8,1995,0,0,1,1,4,,3
2013016188,1,2013,11,6,2011,0,0,1,1,99,1,3
2013016188,2,2013,11,8,1999,0,0,1,1,99,1,3
2013011256,1,2013,11,6,2009,0,0,1,1,99,,3
2013011256,2,2013,11,5,2011,0,0,1,1,3,1,3
2013014823,1,2013,11,6,2009,0,0,1,1,99,,3
2013053884,1,2013,11,2,2010,0,0,1,9,1,,3
2013003670,1,2013,11,6,2009,0,0,1,1,99,,3
2013011255,1,2013,11,9,2007,0,0,1,2,5,2,3
2013011255,2,2013,11,6,2012,0,0,1,1,99,1,3
2013032529,1,2013,11,8,2007,0,0,1,1,99,2,3
2013032529,2,2013,11,6,2008,0,0,1,1,99,1,3
2013030037,1,2013,11,5,2006,0,0,1,1,99,1,3
2013030037,2,2013,11,5,2011,0,0,1,1,3,1,3
2013020468,1,2013,10,3,2012,0,0,1,10,1,1,3
2013005975,1,2013,11,0,0,0,0,1,17,99,0,3
2013042807,1,2013,11,0,0,0,0,1,11,99,0,3
2013042807,2,2013,11,0,0,0,0,1,15,99,0,3
2013031147,1,2013,3,6,2009,0,0,1,1,99,,3
2013031147,2,2013,3,8,2008,0,0,1,1,99,,3
2013040861,1,2013,11,13,2003,0,0,1,11,35,11,3
2013020145,1,2013,11,8,1998,0,0,1,2,3,1,3
2013020145,2,2013,11,6,2007,0,0,1,1,99,1,3
2013020145,3,2013,11,8,2002,0,0,1,1,99,,3
2013020145,4,2013,11,6,2011,0,0,1,1,99,1,3
2013057834,1,2013,11,2,2011,0,0,1,9,1,1,3
2013057834,2,2013,11,2,2007,0,0,1,9,99,,3
2013045027,1,2013,10,6,2001,0,0,1,1,3,,3
2013045027,2,2013,10,6,2010,0,0,1,1,3,1,3
2013057055,1,2013,10,13,2013,0,0,1,11,51,11,3
2013000454,1,2013,10,6,2003,0,0,1,1,99,,3
2013000454,2,2013,10,6,2000,0,0,1,1,99,,3
2013004747,1,2013,10,6,2010,0,0,1,1,3,1,3
2013004747,2,2013,10,0,0,0,0,1,17,99,0,3
2013034258,1,2013,11,10,1998,0,0,1,3,3,2,3
2013034258,2,2013,11,6,2010,0,0,1,1,99,1,3
2013047703,1,2013,10,6,2007,0,0,1,2,3,1,3
2013044415,1,2013,11,6,2011,0,0,1,1,3,1,3
2013044415,2,2013,11,6,2000,2211,0,1,1,3,,3
2013053324,1,2013,11,10,2008,0,0,1,1,99,,3
2013053324,2,2013,11,6,2013,0,0,1,1,3,1,3
2013056095,1,2013,11,6,2011,0,0,1,1,99,1,3
2013056095,2,2013,11,0,0,0,0,1,17,99,0,3
2013036628,1,2013,11,7,2013,0,0,1,1,5,2,3
2013036628,2,2013,11,6,2006,0,0,1,1,99,,3
2013039323,1,2013,10,0,0,0,0,1,17,99,0,3
2013056407,1,2013,11,6,2009,0,0,1,1,99,1,3
2013056407,2,2013,11,0,0,0,0,1,17,99,0,3
2013059418,1,2013,9,6,2007,0,0,1,1,99,,3
2013059418,2,2013,9,6,2001,0,0,1,1,99,,3
2013020246,1,2013,11,0,0,0,0,1,17,99,0,3
2013020246,2,2013,11,0,0,0,0,1,17,99,0,3
2013053140,1,2013,11,2,2013,0,0,1,9,1,,3
2013008893,1,2013,11,6,2011,0,0,1,1,3,1,3
2013008893,2,2013,11,6,2009,0,0,1,1,3,1,3
2013014403,1,2013,11,6,1997,0,0,1,1,99,1,3
2013014403,2,2013,11,6,2005,0,0,1,1,99,,3
2013047356,1,2013,11,9,2008,0,0,1,3,3,3,3
2013047356,2,2013,11,6,2012,0,0,1,1,99,1,3
2013007366,1,2013,6,0,0,0,0,1,1,99,0,3
2013032204,1,2013,11,7,2012,0,0,1,1,5,2,3
2013009597,1,2013,10,6,2012,0,0,1,1,99,1,3
2013058517,1,2013,11,6,2005,0,0,1,1,99,,3
2013031157,1,2013,11,6,2006,0,0,1,1,99,,3
2013031157,2,2013,11,0,0,0,0,1,17,99,0,3
2013004750,1,2013,10,6,2011,0,0,1,1,3,1,3
2013004750,2,2013,10,6,2009,0,0,1,1,3,,3
2013016811,1,2013,11,7,2009,0,0,1,1,3,1,3
2013016811,2,2013,11,6,2013,0,0,1,1,3,1,3
2013007692,1,2013,10,6,2001,0,0,1,1,99,,3
2013007692,2,2013,10,0,0,0,0,1,17,99,0,3
2013056406,1,2013,11,6,1999,0,0,1,1,99,,3
2013010073,1,2013,10,8,2005,0,0,1,2,3,1,3
2013010073,2,2013,10,7,2004,0,0,1,1,99,,3
2013022041,1,2013,10,2,2011,0,0,1,9,1,,3
2013045720,1,2013,10,6,2008,0,0,1,1,3,1,3
2013045720,2,2013,10,8,2008,0,0,1,2,3,2,3
2013017369,1,2013,10,6,2011,0,0,1,2,3,1,3
2013017369,2,2013,10,0,0,0,0,1,15,99,0,3
2013021571,1,2013,10,9,2008,0,0,1,1,3,,3
2013021571,2,2013,10,6,2008,0,0,1,1,4,1,3
2013053756,1,2013,10,5,2003,0,0,1,1,3,1,3
2013053756,2,2013,10,6,2013,0,0,1,1,99,1,3
2013055642,1,2013,10,5,1997,0,0,1,1,99,1,3
2013055642,2,2013,10,12,1998,0,0,1,11,53,11,3
2013007665,1,2013,10,13,2002,0,0,1,7,99,16,3
2013007665,2,2013,10,6,2008,0,0,1,1,3,,3
2013055723,1,2013,9,2,2012,0,0,1,9,1,1,3
2013055723,2,2013,9,0,0,0,0,1,17,99,0,3
2013008318,1,2013,10,0,0,0,0,1,17,99,0,3
2013008318,2,2013,10,6,2011,0,0,1,12,3,2,3
2013025202,1,2013,10,5,2001,0,0,1,1,99,1,3
2013025202,2,2013,10,6,2001,0,0,1,1,99,,3
2013024521,1,2013,10,6,2006,0,0,1,1,99,,3
2013024521,2,2013,10,8,2002,0,0,1,1,99,1,3
2013035552,1,2013,10,9,2013,0,0,1,3,3,3,3
2013035552,2,2013,10,9,2002,0,0,1,4,99,3,3
2013010340,1,2013,10,6,1999,0,0,1,1,99,1,3
2013010340,2,2013,10,6,1997,0,0,1,1,4,1,3
2013009744,1,2013,10,7,2013,0,0,1,1,3,1,3
2013009744,2,2013,10,0,0,0,0,1,15,99,0,3
2013026302,1,2013,10,6,2003,0,0,1,1,3,1,3
2013026302,2,2013,10,6,2013,0,0,1,1,99,1,3
2013005444,2,2013,10,6,2000,0,0,1,1,3,,3
2013037763,1,2013,10,6,2011,0,0,1,1,99,2,3
2013001335,1,2013,8,6,2008,0,0,1,1,99,,3
2013057934,1,2013,9,6,2009,0,0,1,1,3,1,3
2013015079,2,2013,10,6,2011,0,0,1,1,3,1,3
2013003706,1,2013,10,0,0,0,0,1,15,99,0,3
2013056406,2,2013,11,6,2009,0,0,1,1,99,,3
2013054942,1,2013,11,8,2009,0,0,1,1,99,1,3
2013054942,2,2013,11,6,2007,0,0,1,1,99,,3
2013054942,3,2013,11,7,2009,0,0,1,1,3,1,3
2013039145,1,2013,9,8,2002,0,0,1,1,3,1,3
2013039145,2,2013,9,0,0,0,0,1,15,99,0,3
2013007153,1,2013,6,11,2007,0,0,1,4,4,6,3
2013007153,2,2013,6,6,2008,0,0,1,1,99,,3
2013007153,3,2013,6,5,1996,0,0,1,1,99,1,3
2013005978,1,2013,11,6,1997,0,0,1,1,4,,3
2013008190,1,2013,10,6,2003,0,0,1,1,1,1,3
2013008190,2,2013,10,2,2010,0,0,1,10,1,1,3
2013057626,1,2013,11,8,2004,0,0,1,1,99,,3
2013057626,2,2013,11,0,0,0,0,1,15,99,0,3
2013019329,1,2013,11,6,2007,0,0,1,1,99,,3
2013019329,2,2013,11,0,0,0,0,1,17,99,0,3
2013054156,1,2013,11,0,0,0,0,1,17,99,0,3
2013054156,2,2013,11,0,0,0,0,1,17,99,0,3
2013047354,1,2013,9,6,2011,0,0,1,1,99,1,3
2013047354,2,2013,9,6,2004,0,0,1,1,99,,3
2013054155,1,2013,11,6,2006,0,0,1,1,4,1,3
2013054155,2,2013,11,6,2012,0,0,1,1,3,1,3
2013054155,3,2013,11,6,2007,0,0,1,1,5,1,3
2013030103,1,2013,11,4,2012,0,0,1,1,2,1,3
2013030103,2,2013,11,3,2007,0,0,1,14,99,1,3
2013046306,1,2013,10,6,2001,0,0,1,1,99,,3
2013046306,2,2013,10,0,0,0,0,6,17,99,0,3
2013042007,1,2013,10,8,2005,0,0,1,2,3,1,3
2013058414,1,2013,10,8,2006,0,0,1,2,3,1,3
2013020245,1,2013,11,2,2013,0,0,1,9,1,1,3
2013020245,2,2013,11,7,2008,0,0,1,2,3,2,3
2013004016,1,2013,11,9,2008,0,0,1,3,3,3,3
2013021548,1,2013,11,6,2002,0,0,1,1,99,1,3
2013021548,2,2013,11,9,2009,0,0,1,12,10,3,3
2013029137,1,2013,1,8,2001,0,0,1,1,1,1,3
2013029137,2,2013,1,9,2008,0,0,1,3,3,3,3
2013048037,1,2013,10,6,2013,0,0,1,1,3,1,3
2013048037,2,2013,10,7,2005,0,0,1,1,3,,3
2013058370,1,2013,8,8,2006,0,0,1,1,99,,3
2013014974,1,2013,6,8,2008,0,0,1,1,3,,3
2013014974,2,2013,6,5,2010,0,0,1,1,3,1,3
2013047704,1,2013,11,6,2007,0,0,1,1,3,,3
2013015422,1,2013,11,11,2008,0,0,1,4,99,8,3
2013015422,2,2013,11,13,2011,0,0,1,11,36,11,3
2013047355,1,2013,11,9,2001,0,0,1,3,3,2,3
2013047355,2,2013,11,6,2001,0,0,1,1,3,,3
2013055637,1,2013,11,6,2007,0,0,1,1,4,1,3
2013055637,2,2013,11,6,2011,0,0,1,1,3,1,3
2013055637,3,2013,11,6,2001,0,0,1,1,99,1,3
2013016349,1,2013,11,9,2010,0,0,1,4,4,3,3
2013049485,1,2013,11,7,2012,0,0,1,12,3,2,3
2013049485,2,2013,11,8,2002,0,0,1,1,99,,3
2013049485,3,2013,11,5,2008,0,0,1,1,3,1,3
2013040973,1,2013,11,6,1993,0,0,1,1,99,,3
2013040973,2,2013,11,8,2011,0,0,1,1,3,1,3
2013010771,1,2013,11,6,2008,0,0,1,1,4,,3
2013010771,2,2013,11,6,2012,0,0,1,1,3,1,3
2013016809,1,2013,8,5,2010,0,0,1,17,3,1,3
2013016809,2,2013,8,6,1994,0,0,1,17,99,1,3
2013016810,1,2013,11,6,2013,0,0,1,12,3,2,3
2013016810,2,2013,11,0,0,0,0,1,17,99,0,3
2013035845,1,2013,8,5,2002,0,0,1,1,99,1,3
2013035845,2,2013,8,5,2010,0,0,1,1,3,1,3
2013025163,1,2013,11,6,2013,0,0,1,1,3,1,3
2013025163,2,2013,11,10,2010,0,0,1,1,99,,3
2013009598,1,2013,11,6,1995,0,0,1,1,99,,3
2013024622,1,2013,11,6,2013,3344,0,1,12,3,1,3
2013056274,1,2013,11,2,2011,0,0,1,9,1,1,3
2013056274,2,2013,11,6,2011,0,0,1,1,3,1,3
2013056274,3,2013,11,10,2008,0,0,1,1,3,2,3
2013033732,1,2013,11,8,2010,0,0,1,12,3,1,3
2013033732,2,2013,11,0,0,0,0,1,15,99,0,3
2013022843,1,2013,11,6,2010,0,0,1,1,3,2,3
2013033731,1,2013,4,6,2001,0,0,1,1,99,,3
2013033731,2,2013,4,6,2011,0,0,1,1,3,1,3
2013017258,1,2013,11,2,2008,0,0,1,9,99,,3
2013001216,1,2013,10,9,2008,0,0,1,18,13,3,3
2013023796,1,2013,11,6,2007,0,0,1,1,99,,3
2013023796,2,2013,11,8,1995,0,0,1,1,99,,3
2013052022,1,2013,11,8,2013,0,0,1,1,3,2,3
2013052022,2,2013,11,0,0,0,0,1,17,99,0,3
2013028597,1,2013,5,6,1998,0,0,1,1,99,,3
2013028597,2,2013,5,0,0,0,0,1,17,99,0,3
2013017605,1,2013,7,13,2012,0,0,1,6,99,14,3
2013017605,2,2013,7,6,2011,0,0,1,1,3,1,3
2013028411,1,2013,11,6,1995,0,0,1,1,4,,3
2013028411,2,2013,11,6,2004,0,0,1,1,3,1,3
2013049650,1,2013,11,6,2005,0,0,1,1,99,,3
2013049650,2,2013,11,6,1993,0,0,1,1,99,1,3
2013020629,1,2013,8,2,2012,0,0,1,9,1,,3
2013020629,2,2013,8,0,0,0,0,1,17,99,0,3
2013031699,1,2013,11,6,2002,0,0,1,1,99,1,3
2013031699,2,2013,11,10,2004,0,0,1,2,3,2,3
2013020150,1,2013,11,6,1998,0,0,1,1,99,,3
2013020150,2,2013,11,6,2010,0,0,1,1,3,1,3
2013048883,1,2013,8,6,1999,0,0,1,1,5,,3
2013034498,1,2013,9,12,2012,4433,0,1,11,51,11,3
2013034498,2,2013,9,6,2012,4433,0,1,1,99,1,3
2013034498,3,2013,9,6,2002,0,0,1,1,3,1,3
2013015641,1,2013,11,0,0,0,0,1,17,99,0,3
2013015641,2,2013,11,0,0,0,0,1,17,99,0,3
2013015641,3,2013,11,5,2003,0,0,1,1,99,1,3
2013053220,1,2013,11,8,2005,0,0,1,1,99,,3
2013042805,1,2013,11,3,2013,0,0,1,10,1,,3
2013042805,2,2013,11,5,2012,0,0,1,3,2,1,3
2013007237,1,2013,11,5,2001,0,0,1,1,99,,3
2013007237,2,2013,11,0,0,0,0,1,15,99,0,3
2013049484,1,2013,9,6,2004,0,0,1,1,3,,3
2013049484,2,2013,9,8,2008,0,0,1,1,4,,3
2013004468,1,2013,11,5,2009,0,0,1,1,3,1,3
2013004468,2,2013,11,6,2012,0,0,1,12,3,1,3
2013028596,1,2013,5,9,2008,0,0,1,1,3,,3
2013028596,2,2013,5,0,0,0,0,1,17,99,0,3
2013000831,1,2013,11,6,1994,0,0,1,1,99,1,3
2013000831,2,2013,11,6,2008,0,0,1,1,3,,3
2013018077,1,2013,11,8,2006,0,0,1,1,99,2,3
2013052882,1,2013,11,6,1997,0,0,1,1,99,,3
2013052882,2,2013,11,6,1993,0,0,1,1,99,,3
2013028675,1,2013,11,6,2003,0,0,1,1,99,1,3
2013028675,2,2013,11,6,1998,0,0,1,1,99,1,3
2013028412,1,2013,11,6,2006,0,0,1,1,99,,3
2013028412,2,2013,11,6,2007,0,0,1,1,99,,3
2013045025,1,2013,11,6,2013,0,0,1,12,3,2,3
2013045025,2,2013,11,0,0,0,0,1,17,99,0,3
2013044134,1,2013,11,6,2008,0,0,1,1,99,,3
2013044134,2,2013,11,8,2009,0,0,1,12,4,1,3
2013051941,1,2013,11,6,2008,0,0,1,1,3,,3
2013006367,1,2013,11,9,2010,0,0,1,1,5,2,3
2013006367,2,2013,11,6,2003,0,0,1,1,99,,3
2013011261,1,2013,11,2,2008,0,0,1,9,99,,3
2013011261,2,2013,11,0,0,0,0,1,17,99,0,3
2013052036,1,2013,11,8,2007,1122,0,1,1,99,1,3
2013052036,2,2013,11,6,2001,1122,0,1,1,1,,3
2013014404,1,2013,11,6,2011,0,0,1,1,99,1,3
2013014404,2,2013,11,6,2013,0,0,1,1,3,2,3
2013016812,1,2013,11,2,2013,0,0,1,10,1,,3
2013016812,2,2013,11,7,2012,0,0,1,1,3,1,3
2013012714,1,2013,11,6,2013,0,0,1,1,99,1,3
2013012714,2,2013,11,6,2004,0,0,1,1,99,,3
2013042647,1,2013,10,6,2005,0,0,1,1,4,,3
2013042647,2,2013,10,6,2001,0,0,1,1,99,,3
2013032697,1,2013,10,13,2002,0,0,1,7,99,16,3
2013032697,2,2013,10,6,2001,0,0,1,1,99,,3
2013017311,1,2013,8,13,2002,0,0,1,11,37,11,3
2013008479,1,2013,10,6,2011,0,0,1,1,3,1,3
2013038874,1,2013,10,2,2012,0,0,1,9,1,1,3
2013030113,1,2013,9,6,2004,0,0,1,1,99,1,3
2013030113,2,2013,9,9,2012,0,0,1,12,4,2,3
2013053610,1,2013,10,6,2004,0,0,1,1,99,,3
2013053610,2,2013,10,6,1995,0,0,1,1,99,,3
2013001131,1,2013,9,3,2010,0,0,1,19,1,,3
2013001131,2,2013,9,5,2011,0,0,1,1,3,1,3
2013023165,1,2013,9,0,0,0,0,1,17,99,0,3
2013023165,2,2013,9,0,0,0,0,1,15,99,0,3
2013006423,1,2013,6,0,0,0,0,1,17,99,0,3
2013006423,2,2013,6,6,2000,0,0,1,1,3,,3
2013020095,1,2013,10,6,2010,0,0,1,1,3,1,3
2013020095,2,2013,10,8,2005,0,0,1,2,3,1,3
2013019124,1,2013,10,8,1999,0,0,1,1,99,,3
2013019124,2,2013,10,6,2011,0,0,1,1,3,1,3
2013017707,1,2013,10,6,2006,0,0,1,1,4,1,3
2013017707,2,2013,10,3,2009,0,0,1,19,99,,3
2013010308,1,2013,10,8,1998,0,0,1,1,99,1,3
2013010308,2,2013,10,6,2012,0,0,1,1,3,1,3
2013003696,1,2013,10,6,2013,0,0,1,1,3,1,3
2013003696,2,2013,10,0,0,0,0,1,15,99,0,3
2013045074,1,2013,10,6,2011,0,0,1,1,3,1,3
2013045074,2,2013,10,6,2005,0,0,1,1,99,,3
2013045074,3,2013,10,0,0,0,0,5,17,99,0,3
2013002989,1,2013,9,6,2008,0,0,1,1,3,,3
2013002989,2,2013,9,0,0,0,0,1,17,99,0,3
2013025127,1,2013,10,6,2006,0,0,1,2,3,1,3
2013025127,2,2013,10,8,2003,0,0,1,1,99,,3
2013043353,1,2013,9,8,2001,0,0,1,2,99,1,3
2013043353,2,2013,9,9,2002,0,0,1,3,3,2,3
2013048461,1,2013,10,6,1997,0,0,1,1,99,1,3
2013048461,2,2013,10,0,0,0,0,1,15,99,0,3
2013029949,1,2013,10,8,2009,0,0,1,1,99,,3
2013029949,2,2013,10,6,2012,0,0,1,12,3,1,3
2013031790,1,2013,8,6,2008,0,0,1,1,99,,3
2013044132,1,2013,9,9,2007,0,0,1,12,10,3,3
2013044132,2,2013,9,0,0,0,0,1,17,99,0,3
2013056011,1,2013,9,6,1998,0,0,1,1,99,,3
2013056011,2,2013,9,8,2001,0,0,1,1,3,,3
2013029772,1,2013,10,6,2007,0,0,1,1,99,,3
2013029772,2,2013,10,2,2010,0,0,1,10,1,1,3
2013034597,1,2013,9,13,2008,0,0,1,11,53,11,3
2013002422,1,2013,8,6,2006,0,0,1,1,99,1,3
2013008987,1,2013,7,8,2007,0,0,1,2,3,2,3
2013008987,2,2013,7,6,1998,0,0,1,1,99,,3
2013048361,1,2013,10,6,2008,0,0,1,1,4,1,3
2013048361,2,2013,10,5,1999,0,0,1,1,99,1,3
2013034995,1,2013,10,7,2011,0,0,1,1,3,1,3
2013052441,1,2013,9,6,2008,0,0,1,1,99,,3
2013013351,1,2013,9,6,2011,0,0,1,1,99,1,3
2013013351,2,2013,9,4,2013,0,0,1,1,99,1,3
2013052233,1,2013,10,8,2010,0,0,1,1,3,2,3
2013052233,2,2013,10,11,2004,0,0,1,1,3,,3
2013054198,1,2013,10,6,2011,0,0,1,1,3,1,3
2013054198,2,2013,10,6,2011,0,0,1,12,4,1,3
2013045076,1,2013,10,5,1997,0,0,1,1,99,1,3
2013045076,2,2013,10,6,2003,0,0,1,1,99,,3
2013045613,1,2013,7,13,2003,0,0,1,11,37,11,3
2013009522,1,2013,9,6,1997,0,0,1,1,99,,3
2013009522,2,2013,9,0,0,0,0,1,17,99,0,3
2013007629,1,2013,10,6,2013,0,0,1,1,3,1,3
2013007629,2,2013,10,0,0,0,0,1,17,99,0,3
2013027385,1,2013,10,5,2011,0,0,1,1,3,1,3
2013027385,2,2013,10,6,2011,0,0,1,2,3,2,3
2013056017,1,2013,10,9,2009,0,0,1,3,3,2,3
2013013833,1,2013,10,4,2012,0,0,1,19,1,1,3
2013013833,2,2013,10,6,2008,0,0,1,1,3,1,3
2013033545,1,2013,10,6,2013,0,0,1,1,3,1,3
2013033545,2,2013,10,6,1999,0,0,1,1,99,,3
2013059565,1,2013,9,6,2005,0,0,1,1,99,,3
2013059565,2,2013,9,8,2000,0,0,1,1,4,,3
2013058195,1,2013,10,2,2012,0,0,1,9,1,,3
2013058195,2,2013,10,6,2004,0,0,1,1,99,,3
2013054816,1,2013,9,8,1998,0,0,1,1,99,,3
2013045288,1,2013,10,13,2010,2211,0,1,6,99,14,3
2013045288,2,2013,10,9,2004,2211,0,1,1,99,1,3
2013058137,1,2013,9,4,2013,0,0,1,1,2,1,3
2013058137,2,2013,9,0,0,0,0,1,15,99,0,3
2013017752,1,2013,9,9,2005,0,0,1,3,3,2,3
2013021931,1,2013,10,4,2012,0,0,1,1,99,1,3
2013021931,2,2013,10,6,2007,0,0,1,1,5,1,3
2013040962,1,2013,10,6,2011,0,0,1,1,3,1,3
2013040962,2,2013,10,6,2011,0,0,1,1,3,1,3
2013058868,1,2013,9,6,2005,0,0,1,1,99,,3
2013048596,1,2013,6,6,2005,0,0,1,1,3,,3
2013048596,2,2013,6,6,2006,0,0,1,1,3,,3
2013032017,1,2013,6,10,2005,0,0,1,2,3,2,3
2013032017,2,2013,6,12,2003,0,0,1,11,36,11,3
2013050832,1,2013,10,8,2008,1122,0,1,12,4,,3
2013001639,1,2013,9,6,2000,0,0,1,1,99,,3
2013001639,2,2013,9,0,0,0,0,1,17,99,0,3
2013045718,1,2013,9,6,2009,0,0,1,1,3,,3
2013045718,2,2013,9,12,2013,0,0,1,4,5,4,3
2013038355,1,2013,10,0,0,0,0,1,17,99,0,3
2013038355,2,2013,10,5,2000,0,0,1,1,99,1,3
2013059379,1,2013,10,2,2010,0,0,1,9,1,1,3
2013059379,2,2013,10,5,2012,0,0,1,1,3,1,3
2013057441,1,2013,10,9,1996,0,0,1,2,5,2,3
2013057441,2,2013,10,6,2010,0,0,1,1,3,1,3
2013010306,1,2013,10,6,2011,0,0,1,1,99,1,3
2013010306,2,2013,10,6,2007,0,0,1,1,5,1,3
2013019646,1,2013,9,9,2012,0,0,1,11,19,5,3
2013019646,2,2013,9,5,2002,0,0,1,1,3,1,3
2013046680,1,2013,9,9,2011,0,0,1,4,99,6,3
2013046680,2,2013,9,13,2008,0,0,1,11,51,11,3
2013011330,1,2013,10,6,2012,0,0,1,1,3,1,3
2013011330,2,2013,10,6,2011,0,0,1,1,3,1,3
2013034996,1,2013,10,0,0,0,0,1,17,99,0,3
2013042830,1,2013,10,2,2010,0,0,1,9,1,,3
2013042830,2,2013,10,8,2011,0,0,1,1,3,2,3
2013055593,1,2013,10,5,2013,0,0,1,2,5,2,3
2013055593,2,2013,10,6,2000,0,0,1,1,5,,3
2013008169,1,2013,10,6,2010,0,0,1,1,99,,3
2013008169,2,2013,10,0,0,0,0,1,17,99,0,3
2013029202,1,2013,8,0,0,0,0,1,17,99,0,3
2013029202,2,2013,8,6,2005,0,0,1,1,99,,3
2013040177,1,2013,9,8,2010,0,0,1,1,3,2,3
2013040177,2,2013,9,6,1998,0,0,1,1,99,,3
2013005203,1,2013,10,6,2012,0,0,1,1,3,1,3
2013005203,2,2013,10,6,2009,0,0,1,1,99,1,3
2013017882,1,2013,7,5,2001,0,0,1,1,99,1,3
2013017882,2,2013,7,8,2012,0,0,1,12,4,2,3
2013004291,1,2013,10,8,2009,0,0,1,2,3,2,3
2013004291,2,2013,10,6,2008,0,0,1,1,99,,3
2013010926,1,2013,10,6,2011,0,0,1,1,99,1,3
2013010926,2,2013,10,6,2009,0,0,1,1,99,,3
2013045075,1,2013,10,8,2004,0,0,1,2,3,1,3
2013045075,2,2013,10,6,2000,0,0,1,1,99,,3
2013006422,1,2013,10,6,1997,0,0,1,1,99,,3
2013006422,2,2013,10,8,2004,0,0,1,2,3,1,3
2013021613,1,2013,7,6,2009,0,0,1,1,99,1,3
2013021613,2,2013,7,6,2012,0,0,1,1,3,1,3
2013002349,1,2013,10,7,2004,0,0,1,2,3,2,3
2013002349,2,2013,10,0,2012,0,0,3,1,99,0,3
2013052970,1,2013,10,6,2005,0,0,1,1,3,1,3
2013052970,2,2013,10,2,2013,0,0,1,9,1,,3
2013005989,1,2013,10,6,2002,0,0,1,1,99,1,3
2013000502,1,2013,10,5,2008,0,0,1,1,3,1,3
2013000502,2,2013,10,0,0,0,0,1,17,99,0,3
2013042646,1,2013,10,6,2007,0,0,1,1,4,1,3
2013042646,2,2013,10,6,2003,0,0,1,1,99,,3
2013005814,1,2013,9,6,2000,0,0,1,1,99,,3
2013005814,2,2013,9,9,2006,0,0,1,1,99,2,3
2013010253,1,2013,10,6,2011,0,0,1,1,3,1,3
2013010253,2,2013,10,2,2011,0,0,1,10,1,,3
2013033054,1,2013,10,13,2013,0,0,1,11,41,13,3
2013013026,1,2013,10,6,2012,0,0,1,12,3,2,3
2013038544,1,2013,5,6,2004,0,0,1,1,1,,3
2013038544,2,2013,5,0,0,0,0,1,17,99,0,3
2013008170,1,2013,10,6,2008,0,0,1,1,99,,3
2013008170,2,2013,10,6,1996,0,0,1,1,99,,3
2013008170,3,2013,10,8,2001,0,0,1,1,99,,3
2013004970,1,2013,10,13,2010,0,0,1,7,99,17,3
2013056827,1,2013,10,11,2008,0,0,1,4,99,8,3
2013056827,2,2013,10,5,2011,0,0,1,1,3,1,3
2013026947,1,2013,9,6,2008,0,0,1,1,99,,3
2013026947,2,2013,9,11,2008,0,0,1,1,99,,3
2013005526,1,2013,10,1,2007,0,0,1,8,99,,3
2013005526,2,2013,10,0,0,0,0,1,17,99,0,3
2013055077,1,2013,10,9,2002,0,0,1,1,99,2,3
2013055077,2,2013,10,9,2008,0,0,1,1,99,,3
2013056124,1,2013,9,6,1998,0,0,1,1,99,1,3
2013056124,2,2013,9,0,2008,0,0,3,2,99,0,3
2013014728,1,2013,9,0,0,0,0,1,17,99,0,3
2013008173,1,2013,10,6,2012,0,0,1,1,3,1,3
2013008173,2,2013,10,5,2000,0,0,1,1,99,1,3
2013010311,1,2013,9,8,1998,0,0,1,1,99,1,3
2013010311,2,2013,9,6,2011,0,0,1,1,99,1,3
2013056961,1,2013,10,6,2003,0,0,1,1,99,,3
2013023783,1,2013,10,3,2013,0,0,1,10,1,1,3
2013023783,2,2013,10,12,2012,0,0,1,4,99,8,3
2013037782,1,2013,9,6,2001,0,0,1,1,99,,3
2013037782,2,2013,9,4,2010,0,0,1,1,2,1,3
2013017870,1,2013,10,6,2006,0,0,1,1,99,,3
2013017870,2,2013,10,6,2004,0,0,1,1,99,,3
2013051569,1,2013,10,8,2006,0,0,1,1,99,1,3
2013027479,1,2013,6,8,2011,0,0,1,12,3,1,3
2013027479,2,2013,6,0,0,0,0,1,17,99,0,3
2013044989,1,2013,9,6,2007,0,0,1,1,3,1,3
2013044989,2,2013,9,6,2007,0,0,1,1,3,,3
2013011295,1,2013,10,6,2007,0,0,1,1,99,1,3
2013011295,2,2013,10,6,2012,0,0,1,1,99,1,3
2013011295,3,2013,10,6,2012,0,0,1,12,3,2,3
2013040047,1,2013,10,7,2010,0,0,1,1,3,1,3
