pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2010044633,1,1,2,2710,0,,9999,,,,,,14,2010,11,10,63,4,1,4,9,2,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,4,9,9,3,32,323,0,26,2,214501,713600
2010044635,1,1,2,6100,904,,10,,,,,,20,2010,2,11,63,4,1,5,9,3,1,8,3,0,1,1,2,3,1,,1,1,9,9,9,1,2,2,5,51,512,0,14,1,184479,665704
2010044659,1,1,1,874,241,120,,510001,,,,,14,2010,6,9,63,4,1,4,0,2,1,8,0,3,1,1,3,2,1,1,1,1,9,9,9,3,3,2,2,23,237,0,16,1,222943,731493
2010044660,1,1,3,0,,,,,77,0,574,3768,14,2010,7,6,63,4,1,3,1,3,1,8,0,3,5,1,5,3,1,2,1,1,9,9,9,3,4,1,9,99,999,99,99,1,229794,741319
2010044666,1,1,2,2640,164,,9999,,,,,,51,2010,6,11,63,4,1,6,9,3,1,8,0,3,1,0,2,4,1,,1,1,9,9,9,3,2,2,4,42,422,0,16,3,194910,666911
2010044668,1,1,2,1161,0,,72,,,,,,34,2010,7,2,63,4,1,6,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,62,623,0,26,2,177015,589029
2010044669,1,1,2,9000,331,,9999,,,,,,34,2010,4,15,63,4,1,5,9,2,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,62,623,0,14,3,178615,573326
2010044673,1,1,2,8300,426,,9999,,,,,,52,2010,7,14,63,4,1,4,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,1,2,2,4,44,442,0,10,3,182528,653192
2010044676,1,1,1,7400,139,408,,7950012,,,,,51,2010,8,27,63,4,1,6,9,3,1,9,0,2,0,0,2,5,1,,1,1,9,9,9,3,3,1,4,41,411,0,14,1,187201,692844
2010044684,1,1,2,3000,4159,,9999,,,,,,61,2010,12,11,63,4,1,7,9,1,1,3,4,0,1,1,2,3,1,,1,2,9,9,4,0,0,9,1,11,111,0,11,2,221415,631722
2010044685,1,1,2,3000,4102,,9999,,,,,,61,2010,12,3,63,4,1,6,9,3,1,8,3,0,1,1,2,3,1,,1,1,9,9,1,0,0,9,1,11,111,0,11,2,221415,631722
2010044686,1,1,2,3000,1323,,9999,,,,,,61,2010,1,14,63,4,1,5,9,3,1,8,0,3,1,1,2,3,1,,1,1,9,9,9,3,3,2,1,11,111,0,11,3,220449,629720
2010044687,1,1,2,3000,4825,,54,,,,,,61,2010,1,22,63,4,1,6,9,3,1,3,4,0,1,1,3,3,1,,1,1,9,9,4,0,0,9,1,11,111,0,11,3,223889,635718
2010044688,1,1,2,3000,942,,9999,,,,,,61,2010,6,9,63,4,1,4,9,2,1,8,0,3,1,1,3,3,1,,1,1,9,9,9,2,2,2,1,11,111,0,11,3,219505,632909
2010044689,1,1,1,2610,418,412,,8310140,,,,,61,2010,7,29,63,4,1,5,0,2,1,8,0,3,1,1,2,3,1,1,1,1,9,9,9,3,3,2,1,11,112,0,15,1,199324,624358
2010044690,1,1,2,3000,4106,,9999,,,,,,61,2010,6,12,63,4,1,7,9,3,1,8,0,3,1,1,2,3,1,,1,1,9,9,9,3,3,1,1,11,111,0,11,3,221772,637541
2010044692,1,2,2,3790,0,,9999,,,,,,41,2010,3,20,63,4,1,7,9,3,1,8,3,0,1,1,3,3,1,,1,1,9,9,4,0,0,9,7,77,777,72,35,2,209509,673193
2010044697,1,2,2,3616,141,,5,,,,,,43,2010,7,20,63,4,1,3,9,3,1,8,0,2,1,1,2,3,1,,1,1,9,9,9,3,3,2,7,77,777,0,16,1,228445,631027
2010044698,1,2,2,3616,141,,9999,,,,,,43,2010,11,28,63,4,1,1,9,3,1,8,0,2,1,1,3,3,1,,1,1,9,9,9,3,3,2,7,77,777,0,16,3,231599,632391
2010044726,1,1,2,3000,4275,,9999,,,,,,61,2010,10,23,63,4,1,7,9,3,1,8,0,2,1,1,2,3,1,,1,1,9,9,4,0,0,9,1,11,111,0,11,3,222164,632267
2010044727,1,1,2,4000,1026,,9999,,,,,,11,2010,3,14,63,4,1,1,9,3,1,8,1,0,1,1,3,3,1,,1,1,9,9,9,1,2,1,3,31,311,0,13,3,201700,743988
2010044728,1,1,1,4000,554,732,,11130322,,,,,11,2010,3,21,63,4,1,1,0,2,1,8,0,3,1,1,3,3,1,7,1,1,9,9,9,3,3,2,3,31,311,0,13,1,196974,747462
2010044731,1,1,2,2800,410,,99,,,,,,12,2010,5,3,63,4,1,2,9,1,1,8,0,3,2,1,3,3,1,,1,1,9,9,9,1,3,1,2,21,211,0,16,1,254274,792667
2010044732,1,1,2,4203,0,,9999,,,,,,12,2010,6,9,63,4,1,4,9,3,1,8,1,0,1,1,3,3,1,,1,1,9,9,9,2,3,1,2,29,292,99,28,2,271018,793205
2010044733,1,1,2,9100,325,,2,,,,,,12,2010,12,27,63,4,1,2,9,2,1,8,0,5,1,1,1,3,1,,1,1,9,9,7,0,0,9,2,24,245,0,15,3,210471,767311
2010044734,1,1,2,1139,174,,9999,,,,,,12,2010,11,29,63,4,1,2,9,3,1,8,0,1,4,1,3,3,1,,1,1,9,9,9,0,0,9,2,24,242,0,16,3,228675,758133
2010044735,1,1,2,1139,0,,9999,,,,,,12,2010,11,29,63,4,1,2,9,3,1,8,0,5,1,1,2,3,1,,1,1,9,9,9,1,3,1,2,24,242,0,16,2,228737,758404
2010044760,1,1,3,0,,,,,89,8833,72,1439,12,2010,11,3,63,4,1,4,0,3,2,8,0,3,2,1,3,1,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,216335,768965
2010044761,1,1,4,0,,,,,85,0,160,,12,2010,10,14,63,4,1,5,9,3,2,8,0,3,5,1,4,3,1,,1,1,3,4,9,0,0,9,9,99,999,99,99,1,223453,757944
2010044762,1,1,4,0,,,,,70,0,722,,12,2010,7,1,63,4,1,5,9,3,2,8,3,0,4,1,2,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,214740,762920
2010044763,1,1,2,507,0,,9999,,,,,,12,2010,5,1,63,4,1,7,9,3,2,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,2,24,245,99,28,2,215804,762201
2010044764,1,1,2,516,0,,9999,,,,,,12,2010,3,15,63,4,1,2,9,2,2,8,2,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,2,24,242,99,27,2,224976,759028
2010044775,1,1,1,9600,161,179,,15680112,,,,,11,2010,11,2,63,4,1,3,1,3,2,8,0,2,1,1,2,3,1,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,206398,748879
2010044776,1,1,1,4000,690,0,,,,,,,11,2010,10,22,63,4,1,6,0,3,2,8,9,0,0,0,0,5,11,1,9,9,9,9,9,0,0,9,3,31,311,0,13,3,198953,745537
2010044777,1,1,1,4000,170,160,,290121,,,,,11,2010,10,6,63,4,1,4,0,3,2,8,0,3,1,1,2,3,1,5,1,1,9,9,9,0,0,9,3,31,311,0,13,1,206856,748189
2010044778,1,1,2,4000,194,,3,,,,,,11,2010,7,15,63,4,1,5,9,3,2,8,0,3,1,1,3,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,1,205102,747061
2010044779,1,1,1,1167,7001,0,,,,,,,11,2010,8,22,63,4,1,1,0,3,2,8,3,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,3,32,324,15,18,2,191114,712800
2010044780,1,1,3,0,,,,,6502,652,27,2227,11,2010,5,26,63,4,1,4,0,3,2,8,0,3,1,1,2,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,198037,709118
2010044781,1,1,1,6500,493,450,,9230004,,,,,11,2010,6,22,63,4,1,3,0,3,2,8,0,3,1,1,2,3,1,6,1,1,9,9,9,0,0,9,3,32,324,0,15,1,190476,705841
2010044782,1,1,2,4000,262,,39,,,,,,11,2010,5,14,63,4,1,6,9,3,2,8,3,0,1,1,1,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,1,206764,746971
2010044783,1,1,1,4000,460,459,,17890323,,,,,11,2010,5,1,63,4,1,7,0,3,2,8,3,0,1,1,3,3,1,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,196963,744423
2010044784,1,1,4,0,,,,,762,0,38,,11,2010,1,18,63,4,1,2,9,2,2,8,0,1,4,1,3,3,1,,2,2,3,1,9,0,0,9,9,99,999,99,99,1,211865,739361
2010044785,1,1,2,4000,602,,142,,,,,,11,2010,1,20,63,4,1,4,9,3,2,8,3,0,1,1,1,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,1,201143,741502
2010044786,1,1,1,7800,118,504,,8840035,,,,,11,2010,1,20,63,4,1,4,0,3,2,8,3,0,1,1,2,3,1,5,2,2,9,9,9,0,0,9,3,32,324,99,16,1,199131,709326
2010044787,1,1,2,4000,195,,212,,,,,,11,2010,3,9,63,4,1,3,9,3,2,8,3,0,1,1,1,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,1,206496,745969
2010044794,1,1,2,8600,307,,9999,,,,,,20,2010,12,30,63,4,1,5,9,3,2,9,0,1,1,1,1,1,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,3,182186,666383
2010044795,1,1,2,5000,1898,,9999,,,,,,20,2010,12,13,63,4,1,2,9,3,2,8,1,0,1,1,1,3,1,,2,2,9,9,9,0,0,9,5,51,511,0,12,2,179400,665500
2010044806,1,1,1,195,167,137,,170001,,,,,51,2010,10,2,63,4,1,7,0,3,2,8,0,1,1,0,2,3,1,7,1,1,9,9,9,0,0,9,4,41,411,99,17,1,192593,686676
2010044807,1,1,2,7900,555,,9999,,,,,,51,2010,10,19,63,4,1,3,9,3,2,8,9,0,1,0,1,3,1,,1,1,9,9,9,0,0,9,4,42,422,0,14,3,192258,664014
2010044810,1,2,4,0,,,,,60,0,690,,43,2010,10,13,63,4,1,4,9,2,2,8,0,1,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,215152,621461
2010044811,1,2,4,0,,,,,60,0,-127,,43,2010,7,23,63,4,1,6,9,3,2,5,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,224270,663242
2010044816,1,1,4,0,,,,,6,0,,,38,2010,4,14,63,4,1,4,9,3,2,8,0,1,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,194460,662426
2010044817,1,1,1,7100,362,381,,70002,,,,,38,2010,3,24,63,4,1,4,0,3,2,8,0,3,1,1,2,3,1,1,1,1,9,9,9,0,0,9,6,61,614,0,14,1,158533,620907
2010044818,1,1,4,0,,,,,232,0,671,,38,2010,2,16,63,4,1,3,9,3,2,8,0,3,4,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,166547,610469
2010044819,1,1,2,7100,748,,9999,,,,,,38,2010,2,9,63,4,1,3,9,3,2,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,6,61,614,0,14,3,157450,616513
2010044820,1,1,3,0,,,,,3922,0,23,9098,38,2010,2,25,63,4,1,5,0,3,2,8,2,0,1,1,2,3,1,6,2,2,9,9,9,0,0,9,9,99,999,99,99,1,176197,633562
2010044821,1,1,3,0,,,,,35,40,159,577,38,2010,2,6,63,4,1,7,1,2,2,8,0,3,5,1,3,3,1,2,1,1,3,9,9,0,0,9,9,99,999,99,99,1,177055,614921
2010044822,1,1,1,70,597,189,,10150290,,,,,38,2010,1,11,63,4,1,2,1,3,2,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,6,61,613,0,9,1,167237,635731
2010044823,1,1,2,3000,236,,9999,,,,,,61,2010,6,15,63,4,1,3,9,3,2,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,11,3,221224,633723
2010044824,1,1,2,3000,1352,,63,,,,,,61,2010,7,26,63,4,1,2,9,3,2,9,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,11,1,217327,628682
2010044825,1,1,1,3000,1105,1132,,29370001,,,,,61,2010,7,2,63,4,1,6,1,3,2,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,11,1,218483,630476
2010044826,1,1,1,3000,808,813,,12060151,,,,,61,2010,9,21,63,4,1,3,0,3,2,8,2,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,1,11,111,0,11,1,220539,631213
2010044827,1,1,3,0,,,,,436,0,122,7216,61,2010,9,5,63,4,1,1,1,3,2,8,0,3,3,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,216495,641091
2010044828,1,1,1,3000,4543,4545,,24610845,,,,,61,2010,9,7,63,4,1,3,0,3,2,8,0,3,1,1,3,3,1,1,1,1,9,9,9,0,0,9,1,11,111,0,11,1,218132,626751
2010044829,1,1,1,3000,1743,1740,,180534,,,,,61,2010,2,3,63,4,1,4,0,3,2,8,3,0,1,1,2,3,1,6,2,2,9,9,9,0,0,9,1,11,111,0,11,1,221051,628083
2010044830,1,1,2,2610,226,,1,,,,,,61,2010,3,21,63,4,1,1,9,2,2,8,2,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,1,11,112,0,15,1,199378,627609
2010044832,1,2,1,3730,303,304,,10001,,,,,43,2010,12,3,63,4,1,6,0,3,2,8,0,3,1,1,2,3,1,5,1,1,9,9,9,0,0,9,7,77,777,99,17,1,216483,640750
2010044842,1,1,1,9000,811,258,,9520012,,,,,34,2010,9,15,63,4,1,4,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,62,623,0,14,1,180755,575399
2010044844,1,1,4,0,,,,,44,0,215,,52,2010,7,8,63,4,1,5,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,3,189414,644845
2010044845,1,1,4,0,,,,,57,0,113,,51,2010,7,9,63,4,1,6,9,3,2,8,0,3,5,0,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,198462,690988
2010044847,1,1,2,1161,0,,9999,,,,,,34,2010,7,14,63,4,1,4,9,3,2,9,3,0,5,0,0,5,11,,1,1,9,9,9,0,0,9,6,62,623,0,26,2,177015,589029
2010044849,1,1,4,0,,,,,57,0,20,,51,2010,8,13,63,4,1,6,9,3,2,8,0,2,5,0,3,3,1,,3,1,6,4,9,0,0,9,9,99,999,99,99,1,189539,692199
2010044852,1,1,4,0,,,,,3,0,2310,,38,2010,5,4,63,4,1,3,9,3,2,8,3,0,5,0,3,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,166263,620974
2010044853,1,1,2,8300,903,,27,,,,,,52,2010,4,27,63,4,1,3,9,3,2,8,3,0,1,0,0,5,1,,1,1,9,9,9,0,0,9,4,44,442,0,10,1,177019,655642
2010044855,1,1,1,7900,802,809,,20032,,,,,51,2010,5,10,63,4,1,2,0,3,2,8,1,0,1,0,1,3,1,5,1,1,9,9,9,0,0,9,4,42,422,0,14,1,189088,665130
2010044858,1,1,1,9000,964,919,,50022,,,,,34,2010,5,26,63,4,1,4,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,62,623,0,14,1,180130,572395
2010044860,1,1,4,0,,,,,25,0,1740,,34,2010,6,26,63,4,1,7,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,3,192448,567547
2010044861,1,1,4,0,,,,,42,0,980,,52,2010,6,18,63,4,1,6,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,178460,647362
2010044862,1,1,1,70,189,302,,7910013,,,,,38,2010,6,26,63,4,1,7,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,61,613,0,9,1,166192,633660
2010044863,1,1,4,0,,,,,35,,-21,,38,2010,6,22,63,4,1,3,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,181310,612241
2010044864,1,1,1,8300,437,434,,18670111,,,,,52,2010,5,31,63,4,1,2,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,442,0,10,1,182411,654520
2010044865,1,1,1,8700,364,359,,10330001,,,,,51,2010,6,13,63,4,1,1,0,3,2,9,0,3,1,0,2,3,1,6,1,1,9,9,9,0,0,9,4,42,421,0,15,1,189092,678356
2010044870,1,1,1,9200,112,121,,8760025,,,,,14,2010,7,6,63,4,1,3,0,3,2,8,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,2,23,231,0,17,1,246860,711290
2010044871,1,1,3,0,,,,,77,79,498,1355,14,2010,5,28,63,4,1,6,1,3,2,8,0,3,5,1,5,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,222132,740397
2010044872,1,1,4,0,,,,,77,0,-41,,14,2010,5,23,63,4,1,1,9,3,2,8,3,0,3,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,215326,735208
2010044873,1,1,2,6700,217,,9999,,,,,,14,2010,1,13,63,4,1,4,9,2,2,9,3,0,1,2,2,1,1,,1,1,9,9,9,0,0,9,2,22,221,0,16,3,250700,743658
2010044874,1,1,3,0,,,,,35,0,568,7189,14,2010,3,20,63,4,1,7,1,3,2,8,0,3,4,1,3,3,11,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,209588,607849
2010044875,1,1,4,0,,,,,77,0,575,,14,2010,3,18,63,4,1,5,9,3,2,8,0,3,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,229640,741355
2010044876,1,1,3,0,,,,,768,0,46,3448,14,2010,3,3,63,4,1,4,0,3,2,8,2,0,2,1,3,3,1,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,250766,739533
2010044878,1,1,3,0,,,,,60,73,2155,1073,14,2010,9,2,63,4,1,5,1,3,2,8,0,3,5,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,227711,729275
2010044879,1,1,3,0,,,,,669,0,37,3524,14,2010,8,6,63,4,1,6,0,3,2,8,2,0,4,1,3,3,1,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,240585,714567
2010044883,1,1,1,7900,129,230,,9280033,,,,,51,2010,1,2,63,4,1,7,1,3,2,8,9,0,0,0,0,3,1,2,1,1,9,9,9,0,0,9,4,42,422,0,14,1,189025,665873
2010044885,1,1,2,7900,0,,9999,,,,,,51,2010,4,1,63,3,1,5,9,3,2,8,0,3,5,0,4,5,1,5,1,1,9,9,9,0,0,9,4,42,422,0,14,2,189597,666013
2010044886,1,1,4,0,,,,,40,0,2590,,52,2010,4,20,63,1,1,3,9,3,2,8,0,2,5,0,5,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,180471,639326
2010044887,1,1,3,0,,,,,531,444,120,4220,51,2010,3,28,63,4,1,1,0,3,2,8,0,3,5,0,4,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,195216,672804
2010044889,1,1,4,0,,,,,553,0,40,,51,2010,4,3,63,3,1,7,9,3,2,8,0,3,5,0,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,188277,684696
2010044890,1,1,4,0,,,,,5,0,100,,51,2010,3,16,63,4,1,3,9,3,2,8,0,3,5,0,5,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,190587,669892
2010044891,1,1,1,9000,919,964,,50022,,,,,34,2010,3,21,63,4,1,1,1,3,2,8,3,0,1,0,3,4,1,2,1,1,9,9,9,0,0,9,6,62,623,0,14,1,180130,572395
2010044892,1,1,1,2560,140,101,,420001,,,,,34,2010,3,28,63,4,1,1,0,3,2,9,9,0,1,0,0,3,1,6,9,1,9,9,9,0,0,9,6,62,623,0,16,1,220774,574524
2010044893,1,1,2,2720,0,,9999,,,,,,51,2010,3,9,63,4,1,3,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,41,412,0,26,2,195899,682297
2010044894,1,1,1,8300,712,528,,20390208,,,,,52,2010,3,5,63,4,1,6,1,3,2,9,0,3,1,0,0,5,1,2,1,1,9,9,9,0,0,9,4,44,442,0,10,1,183232,652147
2010044900,1,1,1,7400,609,608,,9800033,,,,,51,2010,2,3,63,4,1,4,1,3,2,8,0,3,1,0,3,3,1,2,5,1,9,9,9,0,0,9,4,41,411,0,14,1,186538,690802
2010044902,1,1,2,7900,1005,,4,,,,,,51,2010,11,18,63,4,1,5,9,3,2,9,3,0,1,0,0,5,11,,1,1,9,9,9,0,0,9,4,42,422,0,14,1,185921,666759
2010044904,1,1,1,9000,1143,1116,,14470012,,,,,34,2010,10,15,63,4,1,6,9,3,2,9,9,0,1,0,0,3,1,,1,1,9,9,9,0,0,9,6,62,623,0,14,1,177741,575281
2010044905,1,1,1,195,167,137,,170001,,,,,51,2010,10,2,63,4,1,7,9,3,2,9,0,1,1,0,2,3,1,7,1,1,9,9,9,0,0,9,4,41,411,99,17,1,192593,686676
2010044906,1,1,2,7900,555,,9999,,,,,,51,2010,10,19,63,4,1,3,9,3,2,8,9,0,1,0,1,3,1,5,1,1,9,9,9,0,0,9,4,42,422,0,14,3,192258,664014
2010044909,1,1,2,246,251,,9999,,,,,,34,2010,10,7,63,4,1,5,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,6,62,621,0,16,3,160468,591472
2010044910,1,1,2,6600,113,,9999,,,,,,20,2010,2,14,63,4,1,1,9,3,2,8,3,0,1,1,3,3,1,,9,9,9,9,9,0,0,9,5,51,513,0,14,3,181305,658119
2010044911,1,1,1,267,102,101,,7120001,,,,,20,2010,1,16,63,4,1,7,0,3,2,8,3,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,5,51,511,99,35,1,183052,676310
2010044912,1,1,2,5000,2524,,42,,,,,,20,2010,2,2,63,4,1,3,9,3,2,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,1,180500,662826
2010044913,1,1,2,5000,1040,,65,,,,,,20,2010,2,8,63,4,1,2,9,3,2,8,0,3,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,1,179506,665178
2010044914,1,1,1,6600,983,984,,10880056,,,,,20,2010,1,29,63,4,1,6,0,3,2,8,1,0,1,1,2,3,1,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178509,656894
2010044915,1,1,4,0,,,,,60,0,90,,34,2010,11,30,63,4,1,3,9,3,2,9,9,0,5,0,0,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,187664,577283
2010044917,1,1,4,0,,,,,232,0,650,,38,2010,12,9,63,4,1,5,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,166102,608527
2010044919,1,1,4,0,,,,,40,0,1580,,34,2010,12,22,63,4,1,4,9,3,2,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,184325,552228
2010044920,1,1,1,7400,425,407,,120031,,,,,51,2010,12,11,63,4,1,7,0,3,2,8,9,0,1,0,2,3,1,5,1,1,9,9,9,0,0,9,4,41,411,0,14,1,186888,692587
2010044921,1,1,2,7400,408,,9999,,,,,,51,2010,12,11,63,4,1,7,9,3,2,9,0,3,1,0,3,5,11,2,9,9,9,9,9,0,0,9,4,41,411,0,14,3,187057,692875
2010044927,1,1,2,5000,2608,,9999,,,,,,20,2010,6,15,63,4,1,3,9,3,2,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,3,182269,662532
2010044928,1,1,2,5000,510,,9999,,,,,,20,2010,5,21,63,4,1,6,9,3,2,8,4,0,1,1,1,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,3,178256,664667
2010044929,1,1,4,0,,,,,44,0,374,,20,2010,4,16,63,4,1,6,9,3,2,8,0,1,1,1,1,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,181569,658963
2010044930,1,1,1,5000,347,3019,,17070212,,,,,20,2010,7,5,63,4,1,2,1,3,2,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,183693,669236
2010044931,1,1,1,5000,1241,1244,,60541,,,,,20,2010,7,5,63,4,1,2,0,3,2,8,1,0,1,1,3,3,1,1,1,1,9,9,9,0,0,9,5,51,511,0,12,1,178311,663723
2010044932,1,1,1,5000,2328,2244,,14970816,,,,,20,2010,7,17,63,4,1,7,1,3,2,8,3,0,1,1,1,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,179272,662730
2010044933,1,1,2,5000,2973,,9999,,,,,,20,2010,7,11,63,4,1,1,9,3,2,8,0,2,1,1,2,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,3,181383,661703
2010044934,1,1,1,6100,891,827,,10350042,,,,,20,2010,7,30,63,4,1,6,1,3,2,8,0,3,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,512,0,14,1,185294,664858
2010044935,1,1,1,5000,2155,2160,,200741,,,,,20,2010,9,8,63,2,1,4,0,3,2,8,1,0,1,1,1,1,1,1,1,1,9,9,9,0,0,9,5,51,511,0,12,1,177392,661405
2010044936,1,1,2,5000,1135,,35,,,,,,20,2010,8,15,63,4,1,1,9,3,2,8,3,0,1,1,1,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,1,178408,664314
2010044937,1,1,2,6100,406,,19,,,,,,20,2010,9,2,63,4,1,5,9,3,2,8,3,0,1,1,3,3,1,,9,9,9,9,9,0,0,9,5,51,512,0,14,1,183743,665785
2010044938,1,1,3,0,,,,,5,0,32,481,20,2010,7,4,63,4,1,1,9,3,2,8,1,0,1,1,1,5,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184435,671305
2010044939,1,1,4,0,,,,,20,0,,,20,2010,7,29,63,4,1,5,9,3,2,8,1,0,3,1,1,5,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,179790,662089
2010044940,1,1,1,2650,224,287,,540004,,,,,20,2010,8,2,63,4,1,2,0,3,2,8,1,0,1,1,3,3,1,5,1,1,9,9,9,0,0,9,5,51,511,0,16,1,184964,672179
2010044941,1,1,2,5000,714,,9999,,,,,,20,2010,4,29,63,4,1,5,9,3,2,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,3,178351,665263
2010044942,1,1,2,6100,0,,9999,,,,,,20,2010,5,4,63,4,1,3,9,3,2,8,3,0,1,1,1,5,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,2,184691,666001
2010044943,1,1,1,5000,1994,1861,,20480725,,,,,20,2010,4,29,63,4,1,5,1,3,2,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,12,1,176341,660342
2010044944,1,1,2,5000,1304,,9999,,,,,,20,2010,4,22,63,4,1,5,9,3,2,8,0,3,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,12,3,178102,663145
