pk_teuna_fikt,mispar_rehev_fikt,SHNAT_TEUNA,HODESH_TEUNA,NEFAH,SHNAT_YITZUR,KIVUNE_NESIA,MATZAV_REHEV,SHIYUH_REHEV_LMS,SUG_REHEV_LMS,MEKOMOT_YESHIVA_LMS,MISHKAL_KOLEL_LMS,SUG_TIK 
2014018394,1,2014,9,5,2014,1122,0,1,1,3,1,1
2014018394,2,2014,9,6,1996,2211,0,1,1,99,,1
2014055382,1,2014,9,6,2010,4422,0,1,1,99,1,1
2014055382,2,2014,9,6,2010,2211,0,1,1,3,1,1
2014055382,3,2014,9,6,2006,3344,0,1,1,99,1,1
2014034853,1,2014,9,2,2011,2211,0,1,10,1,1,1
2014067949,1,2014,9,7,2001,2211,0,1,1,99,,1
2014087313,1,2014,9,6,2000,2211,0,1,1,99,1,1
2014063654,1,2014,9,9,2010,3322,0,1,1,5,2,1
2014098637,1,2014,9,6,2011,1122,0,1,1,3,1,1
2014053546,1,2014,9,6,2013,2255,0,1,1,3,1,1
2014053546,2,2014,9,6,1999,4433,0,1,1,99,1,1
2014085556,1,2014,9,9,2008,2211,0,1,1,99,,1
2014085556,2,2014,9,6,2002,4433,0,1,1,1,,1
2014083070,1,2014,9,6,2008,2211,0,1,1,99,,1
2014083070,2,2014,9,2,2008,1122,0,1,10,1,,1
2014083033,1,2014,9,4,2010,2211,0,1,1,2,1,1
2014083033,2,2014,9,6,2012,1122,0,1,1,3,1,1
2014033514,1,2014,9,4,2014,3344,0,1,1,2,1,1
2014033514,2,2014,9,8,2000,2233,0,1,1,3,,1
2014030518,1,2014,9,6,1999,4433,0,1,1,99,,1
2014064769,1,2014,9,8,2000,2211,0,1,1,5,,1
2014091633,1,2014,9,7,2008,4433,0,1,1,99,,1
2014071643,1,2014,8,6,2005,4433,0,1,1,99,,1
2014071643,2,2014,8,6,1988,4433,0,1,1,4,,1
2014021947,1,2014,9,9,2003,1144,0,1,2,6,2,1
2014051239,2,2014,9,6,2001,4433,0,1,1,3,,1
2014035744,1,2014,9,6,2001,3344,0,1,1,99,,1
2014035744,2,2014,9,0,0,2211,0,1,15,99,0,1
2014076471,1,2014,9,8,2008,3344,0,1,1,99,,1
2014076471,2,2014,9,2,2012,1122,0,1,9,1,1,1
2014073440,1,2014,9,2,2009,1122,0,1,9,1,1,1
2014073440,2,2014,9,5,2009,3344,0,1,1,3,,1
2014084194,1,2014,9,7,2005,4433,0,1,2,3,2,1
2014084194,2,2014,9,6,2003,3344,0,1,1,99,1,1
2014022925,1,2014,9,6,1999,4411,0,1,1,99,,1
2014022925,2,2014,9,6,2012,2233,0,1,12,3,2,1
2014030601,1,2014,8,8,2014,0,0,1,1,99,2,1
2014030601,2,2014,8,6,2008,0,0,1,1,99,,1
2014084774,1,2014,9,5,2008,2211,0,1,1,3,1,1
2014043223,1,2014,9,8,2005,4433,0,1,1,3,1,1
2014043223,2,2014,9,0,0,0,0,1,15,99,0,1
2014028900,1,2014,9,6,2013,1122,0,1,1,3,1,1
2014028900,2,2014,9,6,2001,3344,0,1,1,99,,1
2014041305,1,2014,9,0,0,6622,0,1,17,99,0,1
2014041305,2,2014,9,6,2013,3333,0,1,1,3,1,1
2014041305,3,2014,9,13,2010,3333,0,1,11,53,13,1
2014090448,1,2014,9,6,2008,1122,0,1,1,3,1,1
2014090448,2,2014,9,6,2010,1122,0,1,1,3,1,1
2014090448,3,2014,9,6,2006,2211,0,1,1,4,1,1
2014082312,1,2014,9,8,2011,2211,0,1,1,3,2,1
2014042916,1,2014,9,0,0,0,0,1,17,99,0,1
2014037094,1,2014,9,6,2006,3344,0,1,1,99,,1
2014037094,2,2014,9,0,0,2211,0,1,17,99,0,1
2014003468,1,2014,1,8,2005,4433,0,1,1,99,,1
2014009782,1,2014,1,2,2011,2211,0,1,9,1,1,1
2014001176,1,2014,1,5,2011,2211,0,1,1,3,1,1
2014001176,2,2014,1,6,2004,2211,0,1,1,99,1,1
2014004077,1,2014,1,6,2010,1122,0,1,1,3,1,1
2014003194,1,2014,1,8,2008,2211,0,1,1,5,2,1
2014003194,2,2014,1,8,2011,3344,0,1,1,3,2,1
2014003194,3,2014,1,7,2008,2211,0,1,2,3,2,1
2014002973,1,2014,1,6,2010,1166,0,1,1,3,1,1
2014002973,2,2014,1,9,2007,3344,0,1,12,4,,1
2014017086,1,2014,1,12,2011,4433,0,1,18,10,5,1
2014017086,2,2014,1,6,2001,3344,0,1,1,3,,1
2014014015,1,2014,1,0,0,2211,0,1,17,99,0,1
2014014015,2,2014,1,0,0,2211,0,1,15,99,0,1
2014001146,1,2014,1,13,2011,3344,0,1,11,55,11,1
2014001146,2,2014,1,11,1994,4433,0,1,2,6,2,1
2014005066,1,2014,1,0,0,1122,0,0,1,99,0,1
2014005066,2,2014,1,2,2011,1122,0,1,9,1,1,1
2014000806,1,2014,1,8,2005,2211,0,1,2,3,1,1
2014006164,1,2014,1,8,2008,3322,0,1,12,4,,1
2014006164,2,2014,1,6,2010,4433,0,1,1,99,1,1
2014007627,1,2014,1,7,2006,4422,0,1,1,99,,1
2014007627,2,2014,1,6,1993,3344,0,1,1,99,,1
2014006633,1,2014,1,6,1999,4433,0,1,1,99,,1
2014006633,2,2014,1,8,2006,2211,0,1,1,99,,1
2014008802,1,2014,1,12,2013,4433,0,1,11,36,11,1
2014012473,1,2014,1,3,2013,2233,0,1,10,99,1,1
2014012473,2,2014,1,11,2008,4433,0,1,2,3,2,1
2014005971,1,2014,1,7,2005,2211,0,1,2,3,2,1
2014005971,2,2014,1,6,2008,1122,0,1,1,99,,1
2014011409,1,2014,1,6,2002,2211,0,1,1,99,1,1
2014011409,2,2014,1,2,2007,4444,0,1,9,99,,1
2014015156,1,2014,1,8,2007,1350,0,1,1,4,1,1
2014015156,2,2014,1,8,2011,2211,0,1,1,99,2,1
2014015156,3,2014,1,5,2011,1350,0,1,1,3,1,1
2014015156,4,2014,1,6,2000,1350,0,1,1,99,,1
2014014172,1,2014,1,8,2012,2211,0,1,1,99,2,1
2014015776,1,2014,1,2,2013,6633,0,1,10,1,,1
2014015776,2,2014,1,5,2012,3344,0,1,1,3,1,1
2014016207,1,2014,1,12,2002,1122,0,1,6,99,11,1
2014016207,2,2014,1,9,2000,1133,0,1,1,99,,1
2014016207,3,2014,1,6,2008,2211,0,1,1,99,1,1
2014015220,1,2014,1,1,2004,7733,0,1,8,1,,1
2014015220,2,2014,1,5,2013,6644,0,1,1,3,1,1
2014015200,1,2014,1,2,2009,4433,0,1,9,1,,1
2014015200,2,2014,1,4,2014,1122,0,1,17,3,1,1
2014016331,1,2014,1,6,2003,3344,0,1,1,1,,1
2014017529,1,2014,1,4,2013,2233,0,1,14,99,1,1
2014000438,1,2014,1,6,1995,4477,0,1,1,4,1,1
2014000438,2,2014,1,6,2004,4433,0,1,1,4,,1
2014000438,3,2014,1,6,1994,2211,0,1,1,4,,1
2014007310,1,2014,1,9,2004,2211,0,1,1,99,,1
2014007310,2,2014,1,6,2000,2211,0,1,1,99,,1
2014003193,1,2014,1,3,2006,1122,0,1,19,1,,1
2014003193,2,2014,1,6,2008,1122,0,1,1,3,,1
2014005625,1,2014,2,6,2007,4433,0,1,2,3,1,1
2014005625,2,2014,2,6,2000,1122,0,1,1,99,,1
2014006950,1,2014,2,2,2012,1122,0,1,9,1,,1
2014006950,2,2014,2,6,2011,2211,0,1,1,3,1,1
2014006950,3,2014,2,6,2002,1122,0,1,1,3,1,1
2014006950,4,2014,2,9,2000,1122,0,1,2,3,2,1
2014006950,5,2014,2,6,2000,1122,0,1,1,3,,1
2014006950,6,2014,2,9,2000,1122,0,1,3,3,2,1
2014007524,1,2014,2,6,2013,3344,0,1,1,3,1,1
2014007524,2,2014,2,6,2003,4433,0,1,1,3,1,1
2014007524,3,2014,2,0,0,1122,0,1,17,99,0,1
2014008114,1,2014,2,6,2007,4433,0,1,1,99,,1
2014008114,2,2014,2,6,2012,3344,0,1,1,3,1,1
2014008114,3,2014,2,6,2011,4433,0,1,1,3,1,1
2014008114,4,2014,2,4,2001,4433,0,1,1,3,1,1
2014009939,1,2014,2,6,2008,1122,0,1,1,4,1,1
2014009939,2,2014,2,8,2001,4422,0,1,1,99,,1
2014011230,1,2014,2,12,2012,1122,0,1,11,34,11,1
2014012813,1,2014,2,6,2011,2211,0,1,1,99,1,1
2014012813,2,2014,2,6,2010,2211,0,1,1,3,1,1
2014008516,1,2014,2,8,2006,0,0,1,1,99,2,1
2014008516,2,2014,2,4,2014,2211,0,1,1,3,1,1
2014012984,1,2014,2,0,0,1122,0,1,17,99,0,1
2014012984,2,2014,2,0,0,0,0,1,17,99,0,1
2014008793,1,2014,2,7,2009,2211,0,1,2,3,2,1
2014008793,2,2014,2,13,2008,6633,0,1,13,99,13,1
2014012812,1,2014,2,6,1999,2211,0,1,1,99,,1
2014012812,2,2014,2,5,2001,1122,0,1,1,99,1,1
2014003795,1,2014,2,9,2001,2266,0,1,18,13,3,1
2014003795,2,2014,2,9,1997,2211,0,1,2,3,2,1
2014015846,1,2014,2,6,2010,2211,0,1,1,99,1,1
2014015846,2,2014,2,8,2005,7744,0,1,1,4,1,1
2014016669,1,2014,2,6,2002,1144,0,1,1,3,1,1
2014016669,2,2014,2,6,2013,2211,0,1,1,3,1,1
2014010733,1,2014,2,6,2013,6677,0,1,1,3,1,1
2014010733,2,2014,2,6,2002,6677,0,1,1,99,1,1
2014016916,1,2014,2,8,2012,1122,0,1,1,5,2,1
2014016916,2,2014,2,8,1998,1122,0,1,1,99,,1
2014000256,1,2014,2,0,0,1350,0,1,17,99,0,1
2014000523,1,2014,2,2,2014,3344,0,1,9,1,,1
2014000808,1,2014,2,6,2003,2211,0,1,1,3,,1
2014000198,1,2014,2,8,2000,2211,0,1,1,99,,1
2014000851,1,2014,2,6,2012,1122,0,1,12,3,2,1
2014000851,2,2014,2,6,2010,4433,0,1,1,3,1,1
2014004743,1,2014,2,5,2013,4433,0,1,1,3,1,1
2014004743,2,2014,2,6,2010,2211,0,1,1,3,1,1
2014005187,1,2014,2,9,2004,1122,0,1,2,5,2,1
2014004961,1,2014,2,9,2012,1122,0,1,1,3,2,1
2014004961,2,2014,2,6,2005,2211,0,1,1,3,1,1
2014006518,1,2014,2,5,2010,1144,0,1,1,3,1,1
2014006518,2,2014,2,2,2010,4433,0,1,9,1,1,1
2014000058,1,2014,2,6,2011,3344,0,1,1,3,1,1
2014000058,2,2014,2,8,2008,4433,0,1,1,3,,1
2014001400,1,2014,2,6,1993,3344,0,1,1,99,,1
2014001400,2,2014,2,11,1992,1122,0,1,2,6,2,1
2014008548,1,2014,2,6,1994,2211,0,1,1,99,,1
2014008548,2,2014,2,6,2012,1122,0,1,1,3,1,1
2014010866,1,2014,2,6,2008,3344,0,1,1,99,,1
2014010866,2,2014,2,6,1993,3344,0,1,1,99,,1
2014016197,1,2014,2,9,1996,8811,0,1,1,99,,1
2014016197,2,2014,2,6,1996,5588,0,1,1,99,1,1
2014017319,1,2014,2,6,2003,8877,0,1,1,3,1,1
2014017319,2,2014,2,6,2002,7755,0,1,1,99,,1
2014000434,1,2014,2,10,1996,4433,0,1,2,5,2,1
2014000434,2,2014,2,0,0,3344,0,1,15,99,0,1
2014007614,1,2014,2,6,2006,1122,0,1,1,3,,1
2014005157,1,2014,2,6,2001,2211,0,1,1,3,,1
2014010695,1,2014,2,6,2000,4433,0,1,1,99,,1
2014011037,1,2014,2,0,0,4444,0,1,17,99,0,1
2014011037,2,2014,2,10,2005,3344,0,1,2,3,3,1
2014007533,1,2014,2,4,2011,3344,0,1,1,99,1,1
2014000863,1,2014,2,6,2008,1122,0,1,1,3,,1
2014000863,2,2014,2,8,2010,1122,0,1,12,4,2,1
2014005852,1,2014,2,6,2007,1166,0,1,1,99,,1
2014005852,2,2014,2,9,1998,6611,0,1,1,99,,1
2014008885,1,2014,2,5,2011,3311,0,1,1,3,1,1
2014008885,2,2014,2,6,2012,3311,0,1,1,3,1,1
2014012461,1,2014,2,6,2011,4433,0,1,1,3,1,1
2014012461,2,2014,2,8,2010,2211,0,1,1,5,2,1
2014014685,1,2014,2,8,2008,2233,0,1,1,99,,1
2014014685,2,2014,2,9,2012,1122,0,1,1,2,1,1
2014013786,1,2014,2,6,1999,3344,0,1,1,99,1,1
2014013786,2,2014,2,6,1999,4433,0,1,1,4,,1
2014000090,1,2014,2,6,2008,1122,0,1,1,99,,1
2014000090,2,2014,2,6,1997,1122,0,1,1,99,,1
2014007952,1,2014,2,6,2006,3344,0,1,1,99,,1
2014007952,2,2014,2,0,0,1122,0,1,15,99,0,1
2014008124,1,2014,2,8,2005,3344,0,1,1,99,2,1
2014015774,1,2014,2,5,2012,3344,0,1,1,3,1,1
2014015538,1,2014,2,6,2001,2211,0,1,1,99,1,1
2014015538,2,2014,2,5,2014,2211,0,1,1,3,1,1
2014015538,3,2014,2,6,2009,1122,0,1,1,3,1,1
2014016914,1,2014,2,6,2006,2211,0,1,1,99,,1
2014016914,2,2014,2,6,2009,3344,0,1,1,99,1,1
2014016915,1,2014,2,6,2007,1122,0,1,1,99,,1
2014016915,2,2014,2,6,1998,4433,0,1,1,4,,1
2014007591,1,2014,2,3,2012,2211,0,1,14,99,1,1
2014000059,1,2014,2,6,2002,4433,0,1,1,99,,1
2014000059,2,2014,2,9,2008,1122,0,1,18,13,3,1
2014001165,1,2014,2,9,1995,4433,0,1,2,5,2,1
2014001165,2,2014,2,0,2012,4433,0,3,1,99,0,1
2014018176,1,2014,8,6,2008,4433,0,1,1,99,,1
2014089231,1,2014,8,8,2008,2233,0,1,2,4,3,1
2014089231,2,2014,8,0,2004,1122,0,6,12,99,0,1
2014045492,1,2014,8,0,0,1122,0,1,17,99,0,1
2014045492,2,2014,8,2,2014,3344,0,1,9,1,,1
2014042693,1,2014,8,6,2014,3333,0,1,1,99,1,1
2014042693,2,2014,8,12,2003,4433,0,1,5,99,10,1
2014082847,1,2014,8,6,2012,2211,0,1,1,99,1,1
2014055133,1,2014,8,6,2007,2211,0,1,1,99,,1
2014093160,1,2014,8,6,2008,4433,0,1,1,99,,1
2014093160,2,2014,8,0,0,4433,0,1,15,99,0,1
2014063333,1,2014,8,6,2009,2211,0,1,1,99,,1
2014063333,2,2014,8,0,0,2211,0,2,17,99,0,1
2014063333,3,2014,8,0,0,1111,0,6,17,99,0,1
2014063333,4,2014,8,0,0,2211,0,6,17,99,0,1
2014053635,1,2014,8,10,2008,2211,0,1,2,5,3,1
2014053635,2,2014,8,6,2005,2211,0,1,1,99,,1
2014053635,3,2014,8,6,2012,2211,0,1,1,99,1,1
2014040859,1,2014,8,6,2014,2211,0,1,1,3,1,1
2014040859,2,2014,8,5,2013,1122,0,1,1,3,1,1
2014040859,3,2014,8,5,2008,2211,0,1,1,3,1,1
2014036338,1,2014,8,6,2001,4433,0,1,1,3,,1
2014036338,2,2014,8,10,2011,2211,0,1,1,3,2,1
2014020647,1,2014,8,6,2004,4433,0,1,1,99,,1
2014020647,2,2014,8,7,2013,3344,0,1,1,3,1,1
2014098985,1,2014,8,8,1995,4433,0,1,1,6,2,1
2014037833,1,2014,7,6,2008,4433,0,1,1,3,1,1
2014037833,2,2014,7,6,2012,4433,0,1,1,99,1,1
2014057388,1,2014,8,9,2008,2211,0,1,18,8,3,1
2014057388,2,2014,8,6,2001,2211,0,1,1,4,,1
2014052507,1,2014,8,9,2013,3344,0,1,4,99,6,1
2014052507,2,2014,8,9,2011,3344,0,1,1,3,2,1
2014052507,3,2014,8,8,2008,3344,0,1,2,3,2,1
2014087954,1,2014,8,6,2009,3344,0,1,1,3,1,1
2014087954,2,2014,8,6,1998,3344,0,1,1,99,,1
2014076684,1,2014,8,6,2013,2211,0,1,1,3,1,1
2014076684,2,2014,8,5,2001,1122,0,1,1,99,1,1
2014096192,1,2014,8,6,2013,3344,0,1,1,3,1,1
2014096192,2,2014,8,0,0,0,0,1,15,99,0,1
2014031300,1,2014,8,6,2012,2211,0,1,1,3,1,1
2014031300,2,2014,8,8,2011,5544,0,1,1,3,2,1
2014078876,1,2014,8,6,2008,2244,0,1,1,99,,1
2014078876,2,2014,8,8,2011,4433,0,1,1,3,2,1
2014078876,3,2014,8,9,2014,3344,0,1,1,5,3,1
2014021570,1,2014,8,7,2013,4433,0,1,1,99,1,1
2014021570,2,2014,8,8,2003,2211,0,1,1,99,,1
2014030779,1,2014,8,9,2013,4433,0,1,4,99,5,1
2014030779,2,2014,8,6,2005,4433,0,1,1,99,,1
2014066084,1,2014,8,6,2008,4433,0,1,1,99,,1
2014066084,2,2014,8,0,0,4433,0,1,17,99,0,1
2014073227,1,2014,8,9,2012,1122,0,1,4,3,4,1
2014073227,2,2014,8,8,2006,2211,0,1,1,99,2,1
2014038527,1,2014,8,6,2008,4433,0,1,2,3,1,1
2014038527,2,2014,8,0,2014,2211,0,3,2,99,0,1
2014019180,1,2014,8,8,2008,4433,0,1,1,99,2,1
2014019180,2,2014,8,8,2004,1122,0,1,1,99,,1
2014083999,1,2014,8,8,2001,2211,0,1,1,99,,1
2014043572,1,2014,9,6,2007,4444,0,1,1,3,,1
2014043572,2,2014,9,6,2005,1122,0,1,1,99,,1
2014021640,1,2014,8,2,2011,1122,0,1,9,1,1,1
2014081588,1,2014,9,3,2010,4433,0,1,10,1,,1
2014081588,2,2014,9,6,2013,1144,0,1,1,99,1,1
2014053157,1,2014,8,6,2010,1122,0,1,1,3,1,1
2014053157,2,2014,8,7,2011,3344,0,1,1,99,1,1
2014039830,1,2014,9,5,2013,4433,0,1,1,3,1,1
2014029799,1,2014,9,6,2007,2211,0,1,1,3,,1
2014029799,2,2014,9,6,2010,2211,0,1,1,3,1,1
2014077210,1,2014,9,6,1992,4433,0,1,1,4,,1
2014077210,2,2014,9,8,2010,2211,0,1,1,99,1,1
2014076939,1,2014,9,6,2000,2211,0,1,1,3,,1
2014076939,2,2014,9,6,1998,4433,0,1,1,4,,1
2014087529,1,2014,9,6,2004,2211,0,1,1,3,,1
2014053475,1,2014,9,6,2010,2211,0,1,12,3,1,1
2014097440,1,2014,9,6,2002,1177,0,1,1,99,1,1
2014097440,2,2014,9,0,0,2211,0,1,15,99,0,1
2014027932,1,2014,9,6,2007,1350,0,1,1,99,,1
2014027932,2,2014,9,8,1997,3344,0,1,1,99,,1
2014027932,3,2014,9,8,1999,4433,0,1,1,99,,1
2014080576,1,2014,9,8,2000,4433,0,1,1,5,2,1
2014080576,2,2014,9,6,1988,1122,0,1,1,4,1,1
2014055544,1,2014,8,6,1998,2255,0,1,1,99,,1
2014055544,2,2014,8,0,0,2288,0,1,17,99,0,1
2014081121,1,2014,9,8,2007,1166,0,1,2,3,2,1
2014081121,2,2014,9,6,2001,1122,0,1,1,3,,1
2014006830,1,2014,3,2,2010,2211,0,1,10,1,1,1
2014006830,2,2014,3,5,2010,3344,0,1,1,3,1,1
2014043568,1,2014,3,6,2008,3344,0,1,1,3,,1
2014043568,2,2014,3,9,1995,2211,0,1,3,3,2,1
2014001770,1,2014,3,7,2006,3344,0,1,1,4,1,1
2014010023,1,2014,3,9,2013,4433,0,1,3,3,2,1
2014001305,1,2014,3,6,2008,1122,0,1,1,4,,1
2014015657,1,2014,3,6,1998,1122,0,1,1,99,,1
2014015657,2,2014,3,6,1993,2211,0,1,1,99,1,1
2014013986,1,2014,3,6,1997,1122,0,1,1,99,,1
2014013986,2,2014,3,6,2008,1122,0,1,1,99,,1
2014003401,1,2014,3,6,2006,2211,0,1,1,99,1,1
2014014709,1,2014,3,6,2008,2211,0,1,1,3,,1
2014001060,1,2014,3,6,2005,2211,0,1,1,99,1,1
2014001060,2,2014,3,9,1995,1122,0,1,3,3,2,1
2014016696,1,2014,3,6,1995,3344,0,1,1,99,,1
2014001599,1,2014,3,8,2013,2211,0,1,1,3,2,1
2014001599,2,2014,3,6,2013,3344,0,1,1,99,1,1
2014006002,1,2014,3,5,2000,1122,0,1,1,99,1,1
2014006002,2,2014,3,10,2003,3344,0,1,3,3,2,1
2014001559,1,2014,3,8,2011,4433,0,1,12,4,2,1
2014001836,1,2014,3,6,2008,3344,0,1,1,3,,1
2014001836,2,2014,3,11,2014,2211,0,1,4,99,8,1
2014016983,1,2014,3,5,2013,4433,0,1,1,3,1,1
2014002393,1,2014,3,6,2011,1122,0,1,1,99,1,1
2014002393,2,2014,3,8,1999,4433,0,1,1,99,1,1
2014005209,1,2014,3,5,2012,2211,0,1,1,3,1,1
2014012988,2,2014,3,6,1995,3344,0,1,1,4,,1
2014015286,1,2014,3,6,2007,1122,0,1,1,3,,1
2014010757,1,2014,4,6,2001,2266,0,1,1,4,,1
2014010757,2,2014,4,8,1999,4433,0,1,1,99,,1
2014016410,1,2014,4,2,2012,1144,0,1,10,1,1,1
2014016410,2,2014,4,6,2006,4433,0,1,1,3,,1
2014008187,1,2014,4,11,2013,1122,0,1,1,5,3,1
2014008187,2,2014,4,2,2012,2211,0,1,9,1,,1
2014008315,1,2014,4,6,2012,2211,0,1,1,3,1,1
2014017182,1,2014,3,6,2008,2211,0,1,1,5,,1
2014008061,1,2014,4,9,2013,1122,0,1,1,5,2,1
2014008061,2,2014,4,0,0,3344,0,1,17,99,0,1
2014005696,1,2014,4,6,2008,3344,0,1,2,3,1,1
2014005696,2,2014,4,6,2008,4433,0,1,1,3,,1
2014008961,1,2014,4,9,2011,2211,0,1,4,99,5,1
2014008961,2,2014,4,9,2001,3344,0,1,3,3,2,1
2014011308,1,2014,4,6,2008,2233,0,1,1,99,,1
2014011308,2,2014,4,6,1998,1122,0,1,1,99,,1
2014008811,1,2014,4,6,2010,1122,0,1,12,3,2,1
2014008811,2,2014,4,0,0,4433,0,1,15,99,0,1
2014013161,1,2014,4,6,2010,1122,0,1,1,3,1,1
2014013161,2,2014,4,6,2000,4433,0,1,1,99,,1
2014014826,1,2014,4,6,2003,3322,0,1,1,3,1,1
2014015800,1,2014,4,11,2007,4433,0,1,4,99,6,1
2014015800,2,2014,4,0,2013,3344,0,3,1,99,0,1
2014000043,1,2014,4,5,2011,3344,0,1,1,3,1,1
2014000043,2,2014,4,6,2011,2233,0,1,1,3,1,1
2014007585,1,2014,4,5,1996,1122,0,1,1,99,1,1
2014007585,2,2014,4,8,2001,3344,0,1,1,99,1,1
2014012783,1,2014,4,6,2011,3344,0,1,1,2,1,1
2014012783,2,2014,4,8,2003,1122,0,1,1,1,1,1
2014006035,1,2014,4,8,2007,1122,0,1,1,99,2,1
2014006035,2,2014,4,2,2007,4433,0,1,10,1,,1
2014001933,1,2014,4,6,2014,2211,0,1,1,3,1,1
2014001933,2,2014,4,9,2005,2211,0,1,2,99,3,1
2014001933,3,2014,4,6,2002,2211,0,1,1,99,1,1
2014033476,1,2014,7,0,0,2211,0,1,8,99,0,1
2014067492,1,2014,7,6,2005,3344,0,1,1,99,1,1
2014070647,1,2014,7,6,2006,4433,0,1,1,99,1,1
2014085753,1,2014,7,8,2007,1122,0,1,2,3,2,1
2014085753,2,2014,7,6,2008,4433,0,1,1,99,,1
2014023199,1,2014,7,10,2007,2211,0,1,1,3,,1
2014023199,2,2014,7,6,2014,1122,0,1,1,3,1,1
2014031087,1,2014,7,2,2008,1122,0,1,9,1,,1
2014031087,2,2014,7,6,2013,1122,0,1,12,3,1,1
2014056687,1,2014,7,0,0,1122,0,1,17,99,0,1
2014056687,2,2014,7,6,2001,1122,0,1,1,99,,1
2014049120,1,2014,7,2,2010,1122,0,1,9,1,,1
2014026460,1,2014,7,6,2010,4444,0,1,1,3,1,1
2014026460,2,2014,7,2,2008,4433,0,1,10,1,,1
2014044951,1,2014,7,6,2013,1122,0,1,1,99,1,1
2014044951,2,2014,7,6,1999,4433,0,1,1,99,1,1
2014085376,1,2014,6,6,2003,3344,0,1,1,3,,1
2014025562,1,2014,7,6,2012,1122,0,1,1,3,1,1
2014025562,2,2014,7,8,2004,4433,0,1,1,99,,1
2014053412,1,2014,7,6,2011,2211,0,1,1,99,1,1
2014053412,2,2014,7,5,2000,2211,0,1,1,99,1,1
2014017627,1,2014,7,5,2014,1122,0,1,1,3,1,1
2014063512,1,2014,7,9,2009,2233,0,1,1,99,,1
2014063512,2,2014,7,6,2013,3344,0,1,1,3,1,1
2014033042,1,2014,7,9,1997,4422,0,1,2,5,2,1
2014033042,2,2014,7,2,2010,3344,0,1,9,1,,1
2014025964,1,2014,7,2,2011,3344,0,1,10,99,1,1
2014025964,2,2014,7,6,2013,4477,0,1,1,3,1,1
2014051856,1,2014,7,0,0,2211,0,1,17,99,0,1
2014098764,1,2014,7,8,2001,1122,0,1,1,99,1,1
2014098764,2,2014,7,8,2002,3311,0,1,1,4,,1
2014059318,1,2014,7,6,2014,1122,0,1,1,3,1,1
2014059318,2,2014,7,2,2014,1122,0,1,9,1,,1
2014074799,1,2014,7,8,2013,4433,0,1,1,3,2,1
2014096173,1,2014,7,6,1997,2211,0,1,1,99,1,1
2014096173,2,2014,7,6,2009,2211,0,1,1,3,,1
2014079742,1,2014,7,13,2003,3344,0,1,11,37,11,1
2014070589,1,2014,7,12,2012,1122,0,1,4,3,5,1
2014070589,2,2014,7,13,2010,4433,0,1,11,51,11,1
2014066365,1,2014,7,6,2006,4433,0,1,1,99,,1
2014066365,2,2014,7,9,2014,1122,0,1,3,3,2,1
2014066365,3,2014,7,8,2006,1350,0,1,2,3,1,1
2014015610,1,2014,4,9,2002,2211,0,1,4,99,3,1
2014065978,1,2014,7,6,2009,5577,0,1,1,99,1,1
2014051116,1,2014,8,7,2011,1122,0,1,1,3,2,1
2014051116,2,2014,8,6,2011,4433,0,1,1,3,1,1
2014095626,1,2014,8,9,1999,4433,0,1,2,3,2,1
2014095626,2,2014,8,5,2012,1144,0,1,1,3,1,1
2014021515,1,2014,8,8,2005,2211,0,1,2,3,1,1
2014021515,2,2014,8,12,2012,2211,0,1,4,4,5,1
2014078061,1,2014,8,8,2012,4433,0,1,3,3,2,1
2014047042,1,2014,8,6,2005,2244,0,1,1,1,,1
2014047042,2,2014,8,6,1999,4433,0,1,1,99,,1
2014067917,1,2014,8,12,2000,1122,0,1,4,7,4,1
2014067917,2,2014,8,6,2008,4433,0,1,1,5,1,1
2014035690,1,2014,8,6,2007,4433,0,1,1,99,1,1
2014035690,2,2014,8,6,1998,4433,0,1,1,99,,1
2014053378,1,2014,8,6,2009,2211,0,1,1,3,,1
2014053378,2,2014,8,6,2010,2211,0,1,1,3,1,1
2014083462,1,2014,8,5,1990,4433,0,1,19,1,,1
2014083462,2,2014,8,5,2013,1122,0,1,1,3,1,1
2014083462,3,2014,8,0,0,2211,0,1,17,99,0,1
2014095237,1,2014,8,6,2008,2211,0,1,1,99,,1
2014067858,1,2014,8,7,1986,1122,0,1,1,99,,1
2014067858,2,2014,8,6,2011,3344,0,1,1,3,1,1
2014084186,1,2014,8,6,1992,1122,0,1,1,99,,1
2014084186,2,2014,8,13,2005,1122,0,1,7,99,16,1
2014069796,1,2014,8,2,2008,2211,0,1,9,99,,1
2014069796,2,2014,8,6,2005,1122,0,1,1,3,1,1
2014069802,1,2014,8,5,2008,6688,0,1,1,3,1,1
2014055008,1,2014,8,2,2012,4433,0,1,10,1,1,1
2014055008,2,2014,8,0,0,3344,0,1,17,99,0,1
2014049997,1,2014,8,6,2009,1133,0,1,1,99,1,1
2014049997,2,2014,8,6,2007,1350,0,1,1,99,,1
2014023067,1,2014,8,6,2007,4433,0,1,1,99,1,1
2014023067,2,2014,8,6,1995,4433,0,1,1,99,,1
2014023067,3,2014,8,2,2006,4433,0,1,10,1,,1
2014055021,1,2014,7,7,2008,4433,0,1,2,3,2,1
2014090092,1,2014,8,2,2009,2211,0,1,9,1,,1
2014050168,1,2014,8,6,2006,3344,0,1,1,3,,1
2014050168,2,2014,8,9,1996,3344,0,1,3,3,2,1
