kod,teur,X_Lamas,Y_Lamas
12341,כניסה לחולון רח המרכבה,182226.9999,658158
12343,צומת עין שמר,200343.9999,707301
12344,כניסה לבילו סנטר דרום,182658.9999,641064
12345,כניסה לבילו סנטר צפון,182653,641329
12346,מחלף רמלה צפון,187183,650128
12347,כניסה לרמלה רחוב משה דיין,186226,649434
12348,כניסה לאום אל פחם דרום,213788,712560
12349,כניסה למי עמי,214270,712479
12350,צומת לאום אל פחם,214696,712384
12351,צומת צופים,197488,678852
12352,כניסה לקוטייבה אבן מוסלים,226795.0001,708841
12353,צומת אורים מערב,154797,580705
12354,צומת תל ערד,211848,573604
12355,צומת גבעתי מזרח,168175,617987.9999
12356,צומת אידנא,198383,608924.0001
12357,כניסה לנמל אשדוד,167721,637393
12358,צומת מכס אשדוד,167788.9999,637418
12359,כניסה לאשדוד רח הימאים,166905,636579
12360,כניסה לאשדוד רח התורן,168460,637866.0001
12361,כניסה לאשדוד רח חלוצי התעשיה,168413,639134
12362,כניסה למשמר השבעה רח איבניצקי,183625,657184.0001
12363,כניסה לקרית חינוך סתריה,185837.9999,643089
12364,כניסה לקרית חינוך גזר,185857,643300.0001
12365,כניסה לכפר בן נון,195689.0001,641412
12366,שער יישוב כפר בן נון,195578,641278
12367,כניסה לתחנת דלק שדי חמד,195133.0001,673605
12368,שער יישוב גבעת השלושה,192551,666916
12369,צומת עזוז,149256,523551
12370,כניסה לעזוז,149343,522705
12371,כניסה לניר אליהו,194761.0001,678066
12372,צומת אמאתין,213859,678125
12373,כניסה לאמאתין,214557,677788
12374,כניסה לבית אריזה השרון,189622,682305
12375,כניסה לוינגייט דרום,184747,684633
12376,כניסה לפארק הקישון,203724,745756
12377,צומת קמה,177799,594545
12378,כניסה לאבו תלול,193814,566655
12379,כניסה לבית ספר אזורי,195891,565992
12380,כניסה לעומר מערב,184277,573836
12384,כניסה למחנה עמוס,224705,722948
12385,כניסה למועצה דרום השרון,191790,671347.0001
12386,כניסה לגיב מזרח,217853,640026.0001
12387,כניסה לביר נבאלה מערב,218241.9999,639988.9999
12388,כניסה לצור באהר רח קיסאן,223186.0001,625322
12390,צומת חיזמא מערב,224014,637607
12391,שער יישוב חיזמא מערב,224224,637669
12392,צומת אלקוש צפון,230684,771302.0001
12393,כניסה לגבעת זאב דרום,215900.0001,640003
12394,כניסה למחצבת סלעית האדומים,229077.0001,635283
12395,כניסה למעלה מכמש צפון,227929.9999,644119
12398,כניסה לאדורה,201544.9999,606941.9999
12399,כניסה לתלם,203178,607507
12400,צומת כפר חיים מזרח,191037,695276
12413,צומת קרית אונו דרום,187576.0001,660557
12414,צומת בית איבא,218904,683274
12415,מחלף רמת מוצא,215653,633152
12416,שער ישוב קצאא,156759,615932
12417,כניסה למחנה ליפקין,183933,643171.9999
12418,כניסה לשבת אבו קרינאת,176623,592353.0001
12420,צומת נחל צלמון,242975,752334
12421,צומת נחל צלמון מזרח,243194,752141.0001
12422,צומת נחל צלמון מערב,242765,752686.9999
12423,מחלף נשרים מערב,189871,646448.0001
12429,כניסה למועצה עמק חפר,191757,694554
12430,צומת נתבג,190651.9999,655216
12431,צומת אשתאול דרום,201194,631570.0001
12432,צומת ביתילו,211309,654000.9999
12433,צומת המגן,227709,630118
12434,צומת גבעון מזרח,216451,639401.9999
12435,צומת לביאדה,223541,620432
12436,צומת אל חאס,223547.9999,624433
12437,כניסה למחצבת כוכב השחר,232463,656527
12438,כניסה לחורבת גיבעית,233124.0001,659642
12439,כניסה לנעלה,206386,652013
12440,כניסה לחיזמא,223919.9999,637684.0001
12441,כניסה לטלמון,213270,650751
12442,כניסה לברוש הבקעה,251403,691625
12443,כניסה למרג נגא,251099,676896
12444,כניסה לא-זובידאת דרום,250283,675287
12445,כניסה מזרחית לבית הערבה,246712,634816
12446,כניסה לעין אל בידא,247378.0001,698053
12447,צומת עין סוכות,249834,696610
12448,כניסה לאשתמוע,201397,588883
12449,כניסה למשטרה מגזל עוז,211947,617677
12450,כניסה למחצבת יתיר,194888,586340
12451,כניסה למחצבת דהריה,195076,586617
12452,כניסה לקצאא רמת יותם,191679.0001,385247
12453,צומת הר עוזיה,187746,396357.9999
12454,כניסה לאום אל קוטוף מערב,204680,708452
12455,צומת אירוס ירוחם,197338,549029
12456,כניסה לשלומית,136744.9999,565705
12457,כניסה לנווה מדבר,177099,547307
12458,צומת לנגב מינרלים,199907,540584
12459,כניסה לתעשיות שער הנגב,161788,602652.9999
12460,כניסה לנ.ע.מ,163231,591982
12461,כניסה לתראבין א-צאנע,174750,584190
12462,כניסה למחצבת להבים,184744,590080
12463,כניסה לאיבי הנחל,221159,612873
12464,כניסה לתחנת כח דליה,186085.9999,627715.0001
12465,כניסה למכון טיהור שפכים,210000,629440
12466,כניסה למופ דרום,143191.9999,574240
12467,כניסה למבועים (מערב),166860,595510
12468,כניסה לחולות צבעוניים,202374,540049
12469,שער יישוב איבי הנחל,221072,612720
12470,כניסה למעלה עמוס,221680,611540.9999
12471,כניסה לשכם מזרח,230180,678434
12472,צומת גיבורי ישראל,188092.9999,688163
12473,כניסה לקלנסוואה צפון,198535,690081
12474,כניסה למעברות,191519.9999,696828
12475,צומת צבי הנחל,190033.9999,698318
12476,כניסה לקציר,210751.0001,710302
12477,כניסה לבית קברות חדש נהריה,213830.9999,767514
12478,כניסה לנעורה צפון,237712.9999,724850.9999
12479,צומת פארק תעשיות יואב,180633,629684
12480,כניסה לבאר טוביה,174870,626908.9999
12481,כניסה למכללת תל חי,254283,793639
12482,צומת למרום גולן,273039,780781
12483,כניסה למרום גולן,272744.0001,781795
12484,כניסה לפארק קצרין,266133.9999,765910
12485,כניסה לקצרין דרום,265821,766093
12486,כניסה למטולה,254116,797901
12487,כניסה למועצה אזורית גליל עליון,253322,788606.9999
12488,כניסה להית יוסף צפון,251804,718979
12489,כניסה למפעל מגנזיום,234039,547829
12490,"כניסה למו""א מבואות חרמון",253481.9999,780947
12491,כניסה למלכיה,248315,777786
12492,כניסה לאתר כרייה אשלים,234095,547970
12493,כניסה ליראון,242827,775376.0001
12494,כניסה למרכז תיירותי מצפה רמון,181163,502384
12495,כניסה לתחנת כח אורות יוסף,181399,562847.0001
12496,צומת קוממיות צפון,177717,617812.0001
12497,כניסה למעון צופיה,175200,640434
12498,כניסה ליד לשריון,197879,638208
12499,כניסה למעלה החמישה מזרח,210589,635880
12500,כניסה לבית עלמין גני עד,195767,658781
12501,כניסה לנופי נחמיה,222222,667090
12502,צומת רחלים1,223392,667314
12503,צומת מרדא,219193,669802
12504,כניסה לכפר קאסם מערב,196726,668726.0001
12505,כניסה לחוות יאיר,210923,672605
12506,כניסה לכפר לאקף,209023.0001,675929
12507,כניסה לאזור תעשיה קרני שומרון,209948,676177
12508,כניסה לביס אזורי הדר השרון,193131,683155
12509,כניסה למועצה אזורית שומרון,226232.9999,675801
12510,צומת כרמי צור,210904.0001,612326
12513,צומת ביר עסלוג,177097,547305
12520,"כניסה לא""ת מעיין צבי",194519.0001,720122
12522,כניסה לכרמית,191515.9999,580393
12523,כניסה למבואות יריחו,240111,646201
12524,כניסה למחצבת שגב,224647,751909
12525,כניסה לראס אל עין מזרח,235035,757972.0001
12526,כניסה לבית עלמין טוהר רחל,249422,741440
12527,כניסה לפוריה מזרח,251576.0001,736039
12528,כניסה לרמת מגשימים,275413,749773
12529,"כניסה לאזה""ת נוף הגליל",231921,735455
12530,"כניסה לאזה""ת נוף הגליל צפון",231970.9999,735984
12531,כניסה לכמאנה,232830,757388
12532,כניסה לסלאמה,234208,755670
12533,כניסה לנבי אליאס מערב,201236.9999,677090
12534,כניסה לנבי אליאס מזרח,203051,676731
12535,צומת חאשם זאנה,189890,568865
12538,כניסה לאזהת מבואות גלבוע,224950,719153
12539,צומת קרית שדה התעופה,191761.0213,656525.8526
12540,כניסה למדבריום,175892,574793
12541,כניסה לכנסיית ההשתנות,236083,733251.0001
12542,כניסה לחוף סוסיתא,260399,743498
12543,כניסה לחוף צאלון,261237,749114
12545,כניסה לטבריה מעלה מנורה,252166,741243
12546,כניסה לרמת הכובש,194337,681036
12547,כניסה לביח פוריה דרום,250756,739575
12548,כניסה לסיגליות,176719,574324.9999
12549,כניסה לחורפיש,232433,769011
12550,כניסה לנשר רח החרוב,202379,741715
12560,כניסה לכפר הירוק,184224,670932
12561,מחלף שפיים,183982,680338
12562,כניסה לניצן,167019,628660
12564,שער יישוב בית חורון,212488,642458
12565,כניסה לבית עלמין,194615,651600
12570,כניסה לאבו תלול מזרח,196058,565916
12571,כניסה לחמי יואב,170583,617321
12572,צומת קילקס,209097,600607
12573,שער יישוב גבל סינדס,208758,600835
12574,כניסה לתורמוסעיא,226152,660621
12575,כניסה ללקיה דרום,189183,581095
12576,צומת הפיקוד,227330,733252
12577,כניסה לטירה מזרח,198207,682118.0001
12590,שער יישוב מודיעין עילית,203510,649307
12591,כניסה למחנה יתיר,205569,584344
12594,כניסה לא-ראם מערב,221801,639691.0001
12595,כניסה לאשתאול,200434,631633
12596,כניסה לאור עקיבא דרום,192106,710007
12597,כניסה לקניון לוד,189827.0001,650298
12598,כניסה לטייבה רח 9186,199962,684984.9999
12599,כניסה לנתיבות צפון,159201,595070
12600,כניסה לנחל שורק מזרח,211203.9999,629348.0001
12601,כניסה לבית האלה,195112,621672
12602,כניסה לגן לאומי בית גוברין,189908,612778
12605,צומת דרך בית גאלא,216974,624815.0001
12606,כניסה לבית גאלא צפון מערב,217289.0001,624846.0001
12607,כניסה לקרית אתא (עיר גנים),207511,744189
12608,כניסה לאזור תעשיה דשנים,207525,743459
12609,"כניסה לאזה""ת שגיא 2000",222168,729323
12610,כניסה לקרית אתא רח רבין,210463,746824
12611,כניסה לקרית אתא רח השוק,210632,746923
12612,צומת לחלחול צפון,211099.5154,611154.7343
