UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,LON,LAT,DATA_YEAR,PRDCT_VER,X,Y
54448470,252,7300,נצרת,בית ספר - מקצועי מפתן,,13,5330,228666.8655,733572.7066,35.3027321,32.69667677,2014,7/1/2015,228666.8655,733572.7066
54450371,252,7300,נצרת,"בית ספר - מ""מ אלאוסופיה",,13,5310,227641.3283,733071.6761,35.29179129,32.69216701,2014,7/1/2015,227641.3283,733071.6761
54451855,252,7300,נצרת,"בית ספר - מ""מ אבראהים טוקאן",,13,5310,226940.2572,733442.9692,35.28431837,32.69551998,2014,7/1/2015,226940.2572,733442.9692
54450846,252,7300,נצרת,בית ספר - א אבן חלדון,,13,5310,227669.8999,733808.3943,35.29210245,32.69880987,0,,227669.8999,733808.3943
54447470,252,7300,נצרת,מכללה - לאחיות הסלוואטוריות,,13,5370,227047.7675,733735.8969,35.28546723,32.69816061,2014,7/1/2015,227047.7675,733735.8969
54447633,252,7300,נצרת,"בית ספר - מ""מ ישוע הנער דון בוסקו",,13,5310,227885.511,734731.4822,35.29441015,32.70713181,0,,227885.511,734731.4822
54450166,252,7300,נצרת,"בית ספר - מ""מ מאי זיאדה",,13,5310,227498.086,733826.2559,35.29027033,32.69897219,0,,227498.086,733826.2559
54446648,252,7300,נצרת,תיכון חינוך מיוחד דון גאנטלה של האב הוגו,Don Gantela Special Education High School of Fath*,13,5300,228084.5828,733762.3689,35.29652434,32.69839168,0,,228084.5828,733762.3689
54450852,252,7300,נצרת,"בית ספר - מ""מ ביר אלאמיר",,13,5310,226951.5554,732738.9936,35.28443319,32.68917207,0,,226951.5554,732738.9936
54451823,252,7300,נצרת,"בית ספר - מ""מ אל ג'ליל",,13,5310,228352.5829,733464.8071,35.29937953,32.69570641,0,,228352.5829,733464.8071
54447691,252,7300,נצרת,"בית ספר קטולי מ""מ סנט ג'וזף",,13,5310,227079.4807,733589.6646,35.28580424,32.69684179,2014,7/1/2015,227079.4807,733589.6646
54447205,252,7300,נצרת,"בית ספר - מ""מ אורט ישראל נצרת",,13,5330,228911.6278,733656.4787,35.30534311,32.69743008,0,,228911.6278,733656.4787
54450369,252,7300,נצרת,גן ילדים - גן רזאן,,13,5305,227765.4835,733489.3752,35.29311895,32.69593252,0,,227765.4835,733489.3752
54450006,252,7300,נצרת,"בית ספר - מ""מ אלמג'ד",,13,5310,227777.4675,733130.1063,35.29324354,32.69269286,0,,227777.4675,733130.1063
54452047,252,7300,נצרת,גן ילדים - גן אל בראעים,,13,5305,227882.3877,735665.6703,35.29438528,32.71555549,2014,7/1/2015,227882.3877,735665.6703
54451119,252,7300,נצרת,"בית ספר - מ""מ אלחורש א",,13,5310,228609.3043,734150.9861,35.30212394,32.70189165,2014,7/1/2015,228609.3043,734150.9861
54449026,252,7300,נצרת,"בית ספר - מ""מ אל קסטל",,13,5310,228125.7474,736115.4185,35.29698522,32.71960901,0,,228125.7474,736115.4185
54452148,252,7300,נצרת,גן ילדים - גן סנט ג'וזף,,13,5305,229379.08,734642.1743,35.31033859,32.70631409,0,,229379.08,734642.1743
54448809,252,7300,נצרת,"בית ספר - מ""מ ג'ובראן חליל",,13,5310,228545.9952,734764.5152,35.30145474,32.70742443,2014,7/1/2015,228545.9952,734764.5152
54449068,252,7300,נצרת,בית ספר נצרת אוטיזם,,13,5300,227722.2824,735225.6338,35.29267364,32.71158886,2014,7/1/2015,227722.2824,735225.6338
54449673,252,7300,נצרת,אוניברסיטה - ערבית אמריקאית,,13,5380,228312.6695,734547.3951,35.29896418,32.70546853,2014,7/1/2015,228312.6695,734547.3951
54448169,252,7300,נצרת,"בית ספר - מקיף מ""מ דמוקרטי מסאר",,13,5330,227435.4073,734101.8611,35.28960426,32.70145781,0,,227435.4073,734101.8611
54450681,252,7300,נצרת,"בית ספר - מ""מ אלכרום",,13,5310,227246.2714,734480.5587,35.28759035,32.70487391,2014,7/1/2015,227246.2714,734480.5587
54451682,252,7300,נצרת,"בית ספר - מ""מ טרה סנטה נצרת",,13,5310,228318.6821,734356.804,35.29902649,32.70374991,2014,7/1/2015,228318.6821,734356.804
54449286,252,7300,נצרת,"בית ספר - מ""מ אלראזי",,13,5310,228684.4039,734969.326,35.30293295,32.70927007,0,,228684.4039,734969.326
65109040,252,7300,נצרת,בית אלחכמה/אאלקפזה,,13,5310,227860.7334,732011.7054,35.29412138,32.68260748,2014,7/1/2015,227860.7334,732011.7054
54447455,252,7300,נצרת,בית ספר - נזירות סנט ג'וזף,,13,5330,229230.4867,734654.4421,35.30875393,32.70642603,0,,229230.4867,734654.4421
54449727,252,7300,נצרת,"בית ספר - מ""מ בפטיסטי",,13,5330,228663.9119,734562.8849,35.30271038,32.70560533,0,,228663.9119,734562.8849
54450045,252,7300,נצרת,גן ילדים - גן אל מלאיקה,,13,5305,227352.2838,734594.7698,35.28872195,32.70590301,0,,227352.2838,734594.7698
54446479,252,7300,נצרת,בית ספר אלקפזה הטכנולוגי עמל,,13,5300,227910.0139,732124.2555,35.29464785,32.68362198,2014,7/1/2015,227910.0139,732124.2555
54452518,252,7300,נצרת,בית ספר - שיקומי עומר אבן אל ח'טאב,,13,5310,228183.6457,735796.4285,35.29759982,32.7167322,2014,7/1/2015,228183.6457,735796.4285
54452989,252,7300,נצרת,בית ספר - פיס,,13,5310,227633.0166,735296.8643,35.29172217,32.71223181,0,,227633.0166,735296.8643
54450748,252,7300,נצרת,"בית ספר - מ""מ המשיח האוונגלית אפיסקופית",,13,5310,228169.3686,734270.5272,35.29743327,32.70297313,2014,7/1/2015,228169.3686,734270.5272
54447802,252,7300,נצרת,"בית ספר - מ""מ ע""ש תאופיק זיאד",,13,5320,227033.8464,734101.1848,35.28532174,32.70145454,0,,227033.8464,734101.1848
54447092,252,7300,נצרת,"בית ספר - מ""מ אבן סינא",,13,5320,229184.8537,734006.1422,35.30826048,32.70058066,0,,229184.8537,734006.1422
54447535,252,7300,נצרת,"בי""ס לאחיות סלזיאניות",Selezian Sisters School,13,5370,227545.57,734690.026,35.2907842,32.70676054,2014,7/1/2015,227545.57,734690.026
54447962,252,1061,נצרת עילית,"בית ספר - מ""מ גולן",,13,5310,230198.055,733900.4577,35.31906459,32.69961829,0,,230198.055,733900.4577
54448389,252,1061,נצרת עילית,"בית ספר - מ""מ גלבוע",,13,5310,229911.8089,732934.1019,35.31600111,32.69090731,0,,229911.8089,732934.1019
54452154,252,1061,נצרת עילית,"בית ספר - ממ""ד חב""ד",,13,5312,229662.1441,732669.9312,35.31333595,32.68852759,0,,229662.1441,732669.9312
54446937,252,1061,נצרת עילית,"בית ספר - מקיף מ""מ אורט משה שרת",,13,5330,230013.7317,733700.1939,35.31709662,32.69781427,0,,230013.7317,733700.1939
54448684,252,1061,נצרת עילית,גן ילדים רחוב שקד,Kindergarten,13,5305,230188.1422,733952.165,35.31895947,32.70008463,0,,230188.1422,733952.165
54450500,252,1061,נצרת עילית,מכללת - נצרת עילית,,13,5370,229745.4194,733940.1185,35.31423793,32.69998023,0,,229745.4194,733940.1185
54449472,252,1061,נצרת עילית,"בית ספר - מ""מ כרמל לאומנויות ותרבות הספורט",,13,5310,229249.0042,733374.659,35.30893799,32.69488594,0,,229249.0042,733374.659
54447922,252,1061,נצרת עילית,"בית ספר - מ""מ גלעד לאומנויות",,13,5310,230003.9785,733455.5295,35.31698984,32.6956082,0,,230003.9785,733455.5295
54447530,252,1061,נצרת עילית,"בית ספר - מקיף מ""מ אורט ע""ש יגאל אלון",,13,5330,231593.9922,734980.876,35.33396551,32.70934603,2014,7/1/2015,231593.9922,734980.876
54447792,252,1061,נצרת עילית,בית ספר - שובו רננים,,13,5310,230794.1558,735369.5294,35.32543953,32.71285906,0,,230794.1558,735369.5294
54446576,252,1061,נצרת עילית,"בית ספר - מ""מ יודפת לתקשוב",,13,5310,231712.8794,736907.0229,35.33525885,32.7267129,0,,231712.8794,736907.0229
54449245,252,1061,נצרת עילית,"בית ספר - ממ""ד ארבל",,13,5310,230540.0156,734667.8592,35.32272052,32.70653463,0,,230540.0156,734667.8592
54447554,252,1061,נצרת עילית,"בית ספר - מ""מ עצמון לחינוך סביבתי",,13,5310,230940.9362,734896.7322,35.32699926,32.70859429,0,,230940.9362,734896.7322
54449134,252,1061,נצרת עילית,"בית ספר - מ""מ קהילתי נטופה למדעים",,13,5310,231906.946,736399.9579,35.33732231,32.72213849,0,,231906.946,736399.9579
54447869,252,1061,נצרת עילית,"בית ספר - מ""מ כסולות לתקשורת",,13,5310,230807.5867,734210.3513,35.32556866,32.70240652,0,,230807.5867,734210.3513
54450631,252,1061,נצרת עילית,"בית ספר - מ""מ חרמון",,13,5310,230068.835,734707.4092,35.31769572,32.70689589,0,,230068.835,734707.4092
54452395,252,2500,נשר,"בית ספר - ע""ש יצחק רבין",,13,5310,204037.9918,741407.8809,35.03995797,32.76725744,2014,7/1/2015,204037.9918,741407.8809
54446555,252,2500,נשר,בית ספר - פרנטיס,,13,5330,204002.6289,742219.161,35.03956707,32.77457224,2014,7/1/2015,204002.6289,742219.161
54451807,252,2500,נשר,בית ספר - רמות יצחק א,,13,5310,203714.3211,741896.0805,35.03649534,32.77165494,2014,7/1/2015,203714.3211,741896.0805
54447237,252,2500,נשר,"בית ספר - ע""ש יצחק רבין",,13,5320,204039.2958,741256.4916,35.0399744,32.76589239,2014,7/1/2015,204039.2958,741256.4916
54448778,252,2500,נשר,בית ספר - ישורון,,13,5312,204224.8038,742077.751,35.04194074,32.77330025,2014,7/1/2015,204224.8038,742077.751
54452163,252,2500,נשר,בית ספר - בית יהושע,,13,5310,205076.2058,740964.8975,35.05104513,32.76327713,2014,7/1/2015,205076.2058,740964.8975
54452859,252,2500,נשר,בית ספר - גלילות,,13,5312,203649.8069,742212.2609,35.03580141,32.774505,0,,203649.8069,742212.2609
54449620,252,2500,נשר,בית ספר - גבעון,,13,5310,204338.1187,741882.4776,35.04315334,32.77154103,0,,204338.1187,741882.4776
54449450,252,246,נתיבות,בית ספר - נווה יעקוב,,13,5310,161291.5372,592191.6628,34.59279408,31.42027701,0,,161291.5372,592191.6628
54446895,252,246,נתיבות,בית ספר - נועם אורות,,13,5310,160351.0248,591845.8884,34.58292382,31.41711109,0,,160351.0248,591845.8884
54449257,252,246,נתיבות,בית ספר - נראה אור,,13,5312,161626.1626,593104.5454,34.59626001,31.42852652,0,,161626.1626,593104.5454
54451875,252,246,נתיבות,בית ספר - נתיב יצחק,,13,5310,161558.6889,592640.3339,34.59557742,31.4243367,0,,161558.6889,592640.3339
54452022,252,246,נתיבות,בית ספר - לבנים הצבי,,13,5332,161414.7969,593146.6448,34.59403454,31.42889562,0,,161414.7969,593146.6448
54452492,252,246,נתיבות,בית ספר - פיס,,13,5310,160527.2792,593058.3747,34.58470541,31.42805475,0,,160527.2792,593058.3747
54448025,252,246,נתיבות,גן ילדים - גני ברכה,,13,5305,159757.0405,591930.5263,34.57667236,31.41784394,0,,159757.0405,591930.5263
54447828,252,246,נתיבות,בית ספר - יצחק רבין,Yits'hak Rabin School,13,5310,160336.5195,592308.4781,34.58274376,31.42128217,2014,7/1/2015,160336.5195,592308.4781
54447990,252,246,נתיבות,"בית ספר - לבנות ע""ש זבולון המר",,13,5332,160103.8166,591934.1319,34.58031889,31.41789427,2014,7/1/2015,160103.8166,591934.1319
54451475,252,246,נתיבות,ישיבה - בני עקיבא,Bne Akiva Yeshiva,13,5340,160863.1761,592854.2362,34.58825017,31.42623079,0,,160863.1761,592854.2362
54449584,252,246,נתיבות,גן ילדים - גני נווה,,13,5305,160620.2978,592873.9099,34.58569464,31.42639591,2014,7/1/2015,160620.2978,592873.9099
54447483,252,246,נתיבות,פנימיה - לבנות,,13,5338,160992.7923,592944.3125,34.58960806,31.42704968,2014,7/1/2015,160992.7923,592944.3125
54449437,252,246,נתיבות,ישיבת - ההסדר נתיבות,,13,5340,161169.0906,592760.9086,34.59147298,31.42540456,2014,7/1/2015,161169.0906,592760.9086
54449867,252,246,נתיבות,ישיבה - תפארת בחורים,,13,5340,159867.193,591746.1491,34.57784179,31.41618682,2014,7/1/2015,159867.193,591746.1491
65106808,252,246,נתיבות,בית ספר - יד המלך,,13,5312,160764.874,593429.0367,34.58718236,31.43140959,2014,7/1/2015,160764.874,593429.0367
54449820,252,246,נתיבות,בית ספר - אגרת חיים,,13,5312,160707.2262,592994.6574,34.58660173,31.42748927,2014,7/1/2015,160707.2262,592994.6574
54451762,252,246,נתיבות,בית ספר - מרכז רוחני לתורה ואהבת ישראל,,13,5312,159814.2917,591601.7419,34.57729415,31.41488178,2014,7/1/2015,159814.2917,591601.7419
54452211,252,246,נתיבות,גן ילדים - גני הרב ברג'יל,,13,5305,159879.8038,591602.209,34.57798303,31.41488936,2014,7/1/2015,159879.8038,591602.209
65106849,252,246,נתיבות,בית ספר - הצבי,,13,5332,159445.4029,592174.5034,34.5733804,31.42002812,2014,7/1/2015,159445.4029,592174.5034
54446429,252,246,נתיבות,מדרשת הנגב,HaNegev Seminary,13,5340,161636.7379,593183.1714,34.59636666,31.42923613,2014,7/1/2015,161636.7379,593183.1714
54450578,252,246,נתיבות,בית ספר - נתיבי נועם,,13,5312,161735.0991,592975.0679,34.59741326,31.42736427,2014,7/1/2015,161735.0991,592975.0679
54452677,252,246,נתיבות,בית ספר - אוהל חיה,,13,5332,160702.651,592719.2754,34.5865699,31.42500553,2014,7/1/2015,160702.651,592719.2754
54451333,252,246,נתיבות,בית ספר - נועם אליהו,,13,5312,161779.474,592899.9414,34.59788432,31.42668896,2014,7/1/2015,161779.474,592899.9414
54450772,252,246,נתיבות,"בית ספר - לבנות חב""ד בית ישראל",,13,5312,161498.8148,592663.6186,34.59494637,31.4245437,2014,7/1/2015,161498.8148,592663.6186
54447993,252,246,נתיבות,ישיבה - ברית שלום,,13,5340,160636.1688,593486.9887,34.58582525,31.4319257,2014,7/1/2015,160636.1688,593486.9887
54450808,252,246,נתיבות,בית ספר - פיס,,13,5310,159969.6976,592026.7882,34.57890293,31.418723,2014,7/1/2015,159969.6976,592026.7882
54446512,252,7400,נתניה,המכללה - הטכנולוגית אורט,,13,5370,187432.4109,688734.1137,34.86453075,32.29192963,2014,7/1/2015,187432.4109,688734.1137
54451606,252,7400,נתניה,בית ספר - זבולון,,13,5312,188630.1661,690461.1249,34.87719047,32.30753662,0,,188630.1661,690461.1249
54451780,252,7400,נתניה,בית ספר - יצחק רבין,Yits'hak Rabin School,13,5310,189253.675,690317.5233,34.88381551,32.30625869,0,,189253.675,690317.5233
54448003,252,7400,נתניה,ישיבת - נחלת שמואל,,13,5340,186767.7096,690637.3185,34.8574087,32.30907262,0,,186767.7096,690637.3185
54451336,252,7400,נתניה,בית ספר - בארי,,13,5310,187160.5391,693682.4097,34.86147635,32.33654311,0,,187160.5391,693682.4097
54450159,252,7400,נתניה,בית ספר - איתמר,,13,5310,186374.0643,691891.2406,34.85318523,32.32036829,0,,186374.0643,691891.2406
64763986,252,7400,נתניה,בית ספר - רועי קליין,,13,5312,188122.0282,690873.2588,34.87178143,32.31123894,2014,7/1/2015,188122.0282,690873.2588
54450459,252,7400,נתניה,גן ילדים - גן הדליות 122,,13,5305,189557.1831,691986.7102,34.88698564,32.32131877,0,,189557.1831,691986.7102
54448616,252,7400,נתניה,"בית ספר - טכנולוגי הדסה ויצ""ו",,13,5330,186812.4956,690874.3174,34.85787611,32.31121107,0,,186812.4956,690874.3174
54450998,252,7400,נתניה,בית ספר - פיס,,13,5310,187527.0059,691764.3562,34.86543324,32.31925761,0,,187527.0059,691764.3562
54449000,252,7400,נתניה,בית ספר - דרכי אבות,,13,5312,186795.2797,694378.8082,34.85757281,32.34281225,2014,7/1/2015,186795.2797,694378.8082
54451723,252,7400,נתניה,בית ספר - יסודי תושיה,,13,5310,187882.321,694269.2675,34.86912322,32.34185569,2014,7/1/2015,187882.321,694269.2675
54446238,252,7400,נתניה,פנימיה - אורט ליבוביץ' נתניה,,13,5338,188186.0656,691396.1326,34.87244421,32.31595576,0,,188186.0656,691396.1326
54450509,252,7400,נתניה,בית ספר - נעמי שמר,,13,5310,186805.8739,694145.6757,34.85769336,32.34071029,0,,186805.8739,694145.6757
54451319,252,7400,נתניה,גן ילדים - גן ליטל,,13,5305,189177.5979,690789.3474,34.8829927,32.31051132,0,,189177.5979,690789.3474
54452751,252,7400,נתניה,כפר עידוד מוסד למוגבלים,Kfar Iddud Institure for the Disadvantaged,13,5300,187384.3038,691070.7933,34.86394123,32.31299932,0,,187384.3038,691070.7933
54447527,252,7400,נתניה,"בית ספר - שח""ל",,13,5312,189472.0897,690896.7302,34.88611636,32.31148757,0,,189472.0897,690896.7302
54447457,252,7400,נתניה,ישיבת - שערי ציון,,13,5340,187551.0643,692850.8278,34.86565224,32.32905554,0,,187551.0643,692850.8278
54451985,252,7400,נתניה,בית ספר - בר אילן בנים,,13,5332,187836.0521,692899.8386,34.86867735,32.32950559,0,,187836.0521,692899.8386
54450923,252,7400,נתניה,גן ילדים - גן הנרקיס,,13,5305,186901.9273,695206.2165,34.85867725,32.35027647,0,,186901.9273,695206.2165
54451332,252,7400,נתניה,בית ספר - אלדד,,13,5330,186546.6359,687158.4592,34.85518161,32.27769544,0,,186546.6359,687158.4592
54448815,252,7400,נתניה,בית ספר - מסילות,,13,5310,187016.9611,689605.7107,34.8600905,32.29977733,0,,187016.9611,689605.7107
54450551,252,7400,נתניה,בית ספר - נועם,No'am School,13,5312,187230.6338,694773.0444,34.86218383,32.34637989,0,,187230.6338,694773.0444
54448975,252,7400,נתניה,בית ספר - הלל צור,,13,5310,187269.3217,693985.1899,34.86262152,32.33927655,2014,7/1/2015,187269.3217,693985.1899
54448009,252,7400,נתניה,בית ספר - מנחם,,13,5312,186552.6644,689041.8716,34.85518049,32.29467935,0,,186552.6644,689041.8716
54447270,252,7400,נתניה,בית ספר - אלדד,,13,5320,186571.2349,687241.8729,34.85543984,32.27844834,0,,186571.2349,687241.8729
54452409,252,7400,נתניה,בית ספר - משה שרת,,13,5330,187629.3176,694483.1753,34.86642862,32.34377743,0,,187629.3176,694483.1753
54446748,252,7400,נתניה,בית ספר - נורדאו,,13,5310,186427.0113,687252.8563,34.85390857,32.27854315,0,,186427.0113,687252.8563
54450964,252,7400,נתניה,בית ספר - בית מרגלית,,13,5312,187376.1892,692446.2173,34.86380863,32.32540197,0,,187376.1892,692446.2173
54448284,252,7400,נתניה,"בית ספר - ש""י עגנון",,13,5330,188255.2122,694190.2036,34.8730867,32.3411532,0,,188255.2122,694190.2036
54450776,252,7400,נתניה,בית ספר - ומכללת הנדסאים שפירא,,13,5330,186925.3139,688899.241,34.85914163,32.29340406,2014,7/1/2015,186925.3139,688899.241
54447919,252,7400,נתניה,"בית ספר - אושיסקין תל""י",,13,5310,187851.6942,694010.0027,34.86880653,32.33951691,0,,187851.6942,694010.0027
54451506,252,7400,נתניה,בית ספר - תחכמוני,,13,5312,186765.1646,691894.7336,34.85733843,32.32041129,0,,186765.1646,691894.7336
54452454,252,7400,נתניה,גן ילדים - דתי ק. צאנז בנות,,13,5305,187052.6234,694496.9395,34.86030233,32.34388498,0,,187052.6234,694496.9395
54448624,252,7400,נתניה,בית ספר - סיני,,13,5312,186552.0862,689185.9244,34.85516937,32.29597834,0,,186552.0862,689185.9244
54448048,252,7400,נתניה,בית ספר - שורשים,,13,5310,187044.1312,691737.252,34.86030631,32.31899931,0,,187044.1312,691737.252
54447362,252,7400,נתניה,בית ספר - טשרניחובסקי,,13,5330,186634.5106,690691.9575,34.85599247,32.30956143,0,,186634.5106,690691.9575
54446616,252,7400,נתניה,בית ספר - אור לציון,,13,5312,186768.9759,690717.9509,34.85741937,32.30979976,0,,186768.9759,690717.9509
54446481,252,7400,נתניה,המכללה - האקדמית נתניה,,13,5370,188840.3239,690474.1941,34.87942152,32.30766024,2014,7/1/2015,188840.3239,690474.1941
60590913,252,7400,נתניה,ישיבת - ראדין,,13,5340,185585.6359,688987.22,34.84491592,32.29415771,2014,7/1/2015,185585.6359,688987.22
54448363,252,7400,נתניה,"בית ספר - רימל""ט",,13,5310,185756.7898,686758.5776,34.84681187,32.27406602,0,,185756.7898,686758.5776
54447961,252,7400,נתניה,"בי""ס תורני החדש עוז והדר",,13,5340,185685.8387,688966.4799,34.84598046,32.29397371,0,,185685.8387,688966.4799
65109679,252,7400,נתניה,בית ספר - חיים חפר,,13,5310,185647.0465,687459.2605,34.84562216,32.28038115,2014,7/1/2015,185647.0465,687459.2605
65109681,252,7400,נתניה,בית ספר - אהרון דוידי,,13,5310,186138.7337,688494.8358,34.85080512,32.28973421,2014,7/1/2015,186138.7337,688494.8358
54450804,252,7400,נתניה,"בית ספר - רש""י",,13,5312,185789.2441,687823.1539,34.8471187,32.28366685,0,,185789.2441,687823.1539
65109730,252,7400,נתניה,גן ילדים - ויצו,WIZO Kindergarten,13,5305,186224.9553,688790.2156,34.85171013,32.29240037,2014,7/1/2015,186224.9553,688790.2156
54451465,252,7400,נתניה,בית ספר - יונתן,,13,5312,186226.8783,691638.1591,34.85163103,32.31808177,2014,7/1/2015,186226.8783,691638.1591
54451049,252,7400,נתניה,בית ספר - יסודי רזיאל,,13,5310,185738.5784,688009.1224,34.84657429,32.2853423,2014,7/1/2015,185738.5784,688009.1224
54446131,252,7400,נתניה,אולפן עקיבא,Ulpan Akiva,13,5370,184826.3479,686293.2432,34.83695294,32.26984149,2014,7/1/2015,184826.3479,686293.2432
65109743,252,7400,נתניה,גן ילדים - נעמת,Na'amat Kindergarten,13,5305,185587.9932,687124.5245,34.84500722,32.27736087,2014,7/1/2015,185587.9932,687124.5245
65109744,252,7400,נתניה,גן ילדים - לשון הים,,13,5305,186192.698,688789.8735,34.85136769,32.29239632,2014,7/1/2015,186192.698,688789.8735
54452050,252,7400,נתניה,בית ספר קדימה,,13,5300,185614.366,689052.1962,34.84521862,32.2947445,2014,7/1/2015,185614.366,689052.1962
54450542,252,7400,נתניה,"גן ילדים - גן ויצ""ו",,13,5305,185500.8431,686575.7915,34.84410173,32.27241001,0,,185500.8431,686575.7915
54446537,252,7400,נתניה,"בית ספר - רמב""ם",,13,5312,185946.3862,688971.8866,34.84874636,32.29403029,2014,7/1/2015,185946.3862,688971.8866
54452755,252,7400,נתניה,בית ספר - טכנולוגי דתי מרכז הנוער,,13,5332,186668.5888,690894.0695,34.85634735,32.31138498,2014,7/1/2015,186668.5888,690894.0695
54446989,252,7400,נתניה,בית ספר - בר אילן,,13,5332,187596.1778,692578.8076,34.8661405,32.32660389,2014,7/1/2015,187596.1778,692578.8076
54450850,252,7400,נתניה,בית ספר - אלומות,,13,5310,189870.2616,691798.1174,34.89031631,32.31962645,2014,7/1/2015,189870.2616,691798.1174
54447234,252,7400,נתניה,בית ספר - ריגלר,,13,5332,186238.3192,689845.9484,34.85181515,32.30192085,2014,7/1/2015,186238.3192,689845.9484
54448111,252,7400,נתניה,המכללה - למינהל,,13,5370,186330.1068,693307.2272,34.85266904,32.33313562,0,,186330.1068,693307.2272
54451013,252,7400,נתניה,ישיבת - דברי חיים,,13,5340,186579.6872,694513.2466,34.85527808,32.34401822,0,,186579.6872,694513.2466
54449568,252,7400,נתניה,בית ספר - יגאל אלון,,13,5310,186673.932,687815.7302,34.85651017,32.28362614,2014,7/1/2015,186673.932,687815.7302
54450258,252,7400,נתניה,גן ילדים - גן פינוקי,,13,5305,189073.1658,690764.9166,34.88188457,32.31028818,0,,189073.1658,690764.9166
54451892,252,7400,נתניה,בית ספר - עוזיאל,,13,5312,186354.9378,691494.1733,34.85299595,32.31678718,0,,186354.9378,691494.1733
54451927,252,7400,נתניה,בית ספר - יבנה,,13,5312,187605.57,693074.0175,34.86622364,32.33106971,2014,7/1/2015,187605.57,693074.0175
54450040,252,7400,נתניה,גן ילדים - גן הדובדבן,Gan HaDuvdevan Kindergarten,13,5305,187677.3978,692843.861,34.86699421,32.32899632,2014,7/1/2015,187677.3978,692843.861
54453253,252,7400,נתניה,מכללה - מכון וינגייט,,13,5370,184651.9252,685185.6046,34.83514213,32.2598479,2014,7/1/2015,184651.9252,685185.6046
54448847,252,7400,נתניה,בית ספר - מנחם בגין,,13,5310,185407.776,686693.8387,34.8431097,32.27347168,0,,185407.776,686693.8387
54452643,252,7400,נתניה,בית ספר - אורט גוטמן,,13,5330,186213.1202,687786.5834,34.85161955,32.28334973,0,,186213.1202,687786.5834
54447066,252,7400,נתניה,"חווה לחינוך חקלאי ע""ש לוי אשכול",Levi Eshkol Farm for Agricultural Education,13,5300,189646.2551,692127.8029,34.88792713,32.32259345,2014,7/1/2015,189646.2551,692127.8029
64764011,252,7400,נתניה,"בית ספר - פיס ע""ש לאה גולדברג",,13,5310,188273.4891,690816.4176,34.87339159,32.31073061,0,,188273.4891,690816.4176
54448251,252,7400,נתניה,ישיבת - בני עקיבא יד אברהם,,13,5340,189561.1857,691004.9911,34.88705902,32.3124662,0,,189561.1857,691004.9911
54449488,252,7400,נתניה,ישיבת - צאנז,,13,5340,186854.1459,694551.5422,34.85819216,32.34437159,0,,186854.1459,694551.5422
54448348,252,7400,נתניה,בית ספר - ביאליק,,13,5312,186547.4757,693163.4616,34.85498271,32.33184564,2014,7/1/2015,186547.4757,693163.4616
60590655,252,578,סאסא,בית ספר - אנה פרנק,,13,5310,237325.4244,770413.1904,35.39577905,33.02875475,0,,237325.4244,770413.1904
54447286,252,587,סביון,"בית ספר - מ""מ סביון גני יהודה",,13,5310,188561.6287,661375.2735,34.87740169,32.04524681,0,,188561.6287,661375.2735
60590714,252,7500,סח'נין,בית ספר - אלל סלאם,,13,5310,228393.3573,752031.6982,35.29999298,32.86312345,0,,228393.3573,752031.6982
60590681,252,7500,סח'נין,בית ספר - אלספא,,13,5310,228282.7315,751536.1664,35.29880633,32.8586562,0,,228282.7315,751536.1664
60590673,252,7500,סח'נין,בית ספר - אבן סינא,,13,5310,227557.8519,752219.5104,35.29106812,32.86482342,2014,7/1/2015,227557.8519,752219.5104
60590701,252,7500,סח'נין,מכללת - סכנין להכשרת מורים,,13,5370,229341.4875,751676.1271,35.31011895,32.85990918,2014,7/1/2015,229341.4875,751676.1271
60590706,252,7500,סח'נין,בית ספר - קהילתי,,13,5310,227231.6978,752625.0466,35.28758685,32.86848245,2014,7/1/2015,227231.6978,752625.0466
60590710,252,7500,סח'נין,גן ילדים - אשכול גנים,,13,5305,227153.8194,752641.7089,35.28675489,32.86863324,0,,227153.8194,752641.7089
60590700,252,7500,סח'נין,בית ספר - קהילתי אלגדיר,,13,5310,228458.2468,752913.2914,35.30069483,32.87107212,2014,7/1/2015,228458.2468,752913.2914
60590690,252,7500,סח'נין,בית ספר - מקיף,,13,5330,229785.0896,752060.2255,35.31486249,32.86336845,2014,7/1/2015,229785.0896,752060.2255
60590698,252,7500,סח'נין,בית ספר - א,,13,5320,228705.0556,752549.8817,35.30332833,32.86779326,2014,7/1/2015,228705.0556,752549.8817
60590709,252,7500,סח'נין,בית ספר - אלחלאן,,13,5320,226841.4655,752003.8466,35.28341241,32.86288387,2014,7/1/2015,226841.4655,752003.8466
64763947,252,419,סעד,בית ספר יסודי,School,13,5312,155725.7591,597428.078,34.53392611,31.46720775,0,,155725.7591,597428.078
54450673,252,1176,ספיר,גן ילדים - פשוש,,13,5305,217444.8177,502700.2205,35.18353235,30.61456711,0,,217444.8177,502700.2205
54451702,252,1176,ספיר,בית ספר העיתים,School,13,5330,217484.976,502591.0022,35.18395137,30.61358202,2014,7/1/2015,217484.976,502591.0022
65109318,252,528,עוזייר,בית ספר יסודי קהילתי - עוזייר,,13,5310,230132.29,743778.7618,35.31847658,32.78869189,2014,7/1/2015,230132.29,743778.7618
