pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2017046827,1,1,3,0,,,,,40,0,2948,777,51,2017,7,28,64,4,1,6,1,3,2,8,0,2,5,1,5,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191009,669203
2017046848,1,1,1,70,392,386,,10010001,,,,,38,2017,5,14,65,4,1,1,0,3,2,9,0,3,1,1,2,3,1,6,1,1,9,9,9,0,0,9,6,61,613,0,13,1,165504,631634
2017046850,1,1,2,8600,1750,,9999,,,,,,20,2017,8,15,47,4,1,3,9,3,8,9,0,3,3,1,0,3,1,,1,1,3,1,9,0,0,9,5,51,512,0,14,3,183491,660822
2017046855,1,1,2,7400,642,,4,,,,,,51,2017,2,24,69,4,1,6,9,2,1,8,3,0,1,1,3,1,1,,1,1,9,9,9,1,2,1,4,41,411,0,13,1,187066,692105
2017046873,1,1,2,681,226,,30,,,,,,20,2017,1,3,79,4,5,3,9,3,1,9,3,0,1,1,3,3,3,,1,1,9,9,9,4,2,2,4,42,422,0,16,1,186501,665001
2017046874,1,1,4,0,,,,,34,0,60,,38,2017,4,19,66,4,1,4,9,3,2,9,0,3,5,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,158609,610856
2017046886,1,1,2,8000,107,,9999,,,,,,12,2017,6,12,86,4,5,2,9,3,4,9,2,0,1,1,2,3,3,,1,1,9,9,9,0,0,9,2,21,212,0,16,3,248084,763437
2017046888,1,1,4,0,,,,,40,0,2580,,52,2017,3,10,66,4,1,6,9,3,8,8,0,2,5,1,4,3,1,7,1,1,6,2,9,0,0,9,9,99,999,99,99,1,179744,638455
2017046889,1,1,1,6200,655,310,,160031,,,,,20,2017,2,3,65,4,1,6,0,3,1,8,1,0,1,1,2,3,1,1,1,1,9,9,9,3,3,2,5,51,513,0,14,1,175624,658531
2017046902,1,1,2,3000,5094,,1,,,,,,61,2017,2,11,57,4,1,7,9,3,5,9,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,3,222156,637471
2017046915,1,1,4,0,,,,,444,0,200,,52,2017,5,11,70,4,1,5,9,3,3,8,0,2,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,200708,687336
2017046916,1,1,1,6600,944,822,,8970074,,,,,20,2017,5,8,31,4,1,2,9,3,4,9,0,1,1,1,0,3,1,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,180499,657317
2017046917,1,1,3,0,,,,,6531,4,0,375,11,2017,7,11,3,4,5,3,1,3,2,9,0,2,5,1,3,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,193559,715570
2017046927,1,1,2,634,9000,,9999,,,,,,51,2017,3,16,41,4,1,5,9,3,3,8,3,0,1,1,3,5,1,,1,1,9,9,9,0,0,9,4,42,422,0,26,2,197712,669090
2017046955,1,1,1,9700,371,367,,660001,,,,,51,2017,3,5,58,4,1,1,9,3,5,9,3,0,1,1,2,5,1,1,1,1,9,9,9,0,0,9,4,42,421,0,15,1,190870,673764
2017046957,1,1,2,7600,431,,9999,,,,,,11,2017,8,4,65,4,1,6,9,3,7,10,0,3,1,1,3,3,1,,1,1,9,9,9,0,0,9,2,24,246,0,16,3,207636,760374
2017046961,1,1,1,3000,959,612,,16490171,,,,,61,2017,4,15,89,3,5,7,9,3,2,8,0,2,1,1,3,3,3,7,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219545,632888
2017046965,1,1,1,1139,174,162,,200001,,,,,12,2017,10,6,71,3,1,6,9,3,2,9,1,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,2,24,242,0,16,1,227613,757014
2017046970,1,1,4,0,,,,,2,0,508,,51,2017,10,13,67,4,1,6,9,3,15,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,187567,698788
2017046983,1,1,4,0,,,,,34,0,186,,38,2017,5,11,55,4,1,5,9,3,2,9,0,3,5,1,2,4,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,158619,610848
2017046988,1,1,4,0,,,,,71,0,321,,14,2017,8,27,36,4,1,1,9,3,3,8,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,227823,724017
2017046991,1,1,2,638,0,,9999,,,,,,51,2017,4,24,60,4,1,2,9,3,5,9,0,5,1,1,3,3,1,6,1,1,9,9,9,0,0,9,4,41,412,0,26,2,198047,688325
2017047018,1,1,4,0,,,,,71,0,310,,14,2017,2,26,93,4,5,1,9,3,3,8,2,0,4,1,3,3,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,227822,724018
2017047020,1,1,1,5000,180,272,,17140215,,,,,20,2017,1,23,2,4,5,2,1,3,1,9,1,0,1,1,3,3,3,2,1,1,9,9,9,1,4,1,5,51,511,0,13,1,182692,668344
2017047037,1,1,4,0,,,,,805,0,34,,12,2017,1,29,74,4,5,1,9,3,2,9,1,0,4,1,3,3,3,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,217355,755395
2017047044,1,1,1,7900,243,189,,99970521,,,,,51,2017,7,27,33,4,1,5,9,3,2,8,0,3,1,1,3,3,1,6,1,1,9,9,9,0,0,9,4,42,422,0,13,1,188518,667929
2017047045,1,1,4,0,,,,,85,0,45,,11,2017,3,5,26,4,1,1,9,3,8,8,3,0,5,1,3,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,208089,758803
2017047046,1,1,2,7100,487,,8,,,,,,38,2017,9,6,48,4,1,4,9,2,1,9,3,0,1,1,2,3,1,,1,1,9,9,9,1,2,1,6,61,614,0,14,1,160736,620042
2017047057,1,1,1,5000,2309,1611,,14290714,,,,,20,2017,10,12,87,1,5,5,9,3,11,9,0,1,1,0,0,3,6,7,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177994,662253
2017047058,1,1,2,7700,101,,100,,,,,,14,2017,7,8,81,4,5,7,9,2,1,8,3,0,1,1,0,3,3,,1,1,9,9,9,4,2,9,2,23,234,0,16,1,231437,725382
2017047064,1,1,2,6100,309,,66,,,,,,20,2017,9,17,84,4,5,1,9,3,1,8,3,0,1,1,2,1,3,,1,1,9,9,9,3,3,2,5,51,512,0,14,1,184427,666913
2017047080,1,1,3,0,,,,,3,6,2544,4184,52,2017,7,18,25,4,1,3,1,3,2,8,0,5,4,1,4,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184503,634041
2017047095,1,1,1,4000,902,825,,10180522,,,,,11,2017,3,30,93,4,5,5,0,3,2,8,3,0,1,1,3,3,3,5,1,1,9,9,9,0,0,9,3,31,311,0,13,1,199899,746001
2017047107,1,1,2,5000,1301,,9,,,,,,20,2017,1,30,53,4,1,2,9,3,1,8,3,0,1,1,3,3,1,,1,1,9,9,9,1,2,1,5,51,511,0,13,1,178383,663086
2017047124,1,1,1,5000,2233,,,,,,,,20,2017,2,5,59,4,1,1,1,2,1,8,3,0,1,1,4,3,1,2,1,1,9,9,9,3,4,1,5,51,511,0,13,3,178513,662748
2017047127,1,1,4,0,,,,,6,0,1569,,51,2017,8,13,41,4,1,1,9,3,3,8,0,2,0,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,198554,682983
2017047128,1,1,2,6200,212,,81,,,,,,20,2017,1,15,68,4,5,1,9,2,11,8,1,0,1,1,2,3,6,,1,5,9,9,9,0,0,9,5,51,513,0,14,1,175491,658580
2017047132,1,1,2,638,0,,9999,,,,,,51,2017,5,8,31,4,1,2,9,3,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,41,412,0,26,2,198047,688325
2017047143,1,1,3,0,,,,,31,60,170,543,34,2017,4,6,81,4,5,5,1,3,2,9,0,3,4,1,3,4,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,190634,579583
2017047147,1,1,1,9000,811,277,,7880015,,,,,34,2017,10,2,42,4,1,2,1,3,2,8,0,3,2,1,3,3,1,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,180748,574168
2017047148,1,1,4,0,,,,,60,0,100,,34,2017,4,24,42,4,1,2,9,3,18,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,227167,731098
2017047162,1,2,4,0,,,,,458,0,160,,43,2017,8,20,61,4,1,1,9,3,10,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,233542,664421
2017047169,1,1,4,0,,,,,8721,0,10,,11,2017,7,18,95,4,5,3,9,3,19,8,3,0,1,1,1,3,5,,1,1,9,9,9,0,0,9,9,99,999,99,99,3,220770,764362
2017047185,1,1,2,7600,507,,9999,,,,,,11,2017,9,11,56,4,1,2,9,3,3,8,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,2,24,246,0,16,3,207139,759075
2017047187,1,1,2,5000,1983,,79,,,,,,20,2017,6,2,79,4,5,6,9,2,11,8,3,0,1,1,2,3,6,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,176835,661254
2017047192,1,1,1,7900,1226,1205,,17320001,,,,,51,2017,3,9,33,2,1,5,0,3,1,8,0,2,1,1,0,3,11,7,1,1,9,9,9,3,3,9,4,42,422,0,13,1,187162,664522
2017047196,1,1,1,2530,144,170,,7830087,,,,,52,2017,8,9,72,4,1,4,9,3,2,9,9,0,0,0,0,5,11,7,9,9,9,9,9,0,0,9,4,43,432,99,16,1,184214,649271
2017047201,1,1,1,6900,523,374,,100005,,,,,51,2017,9,10,66,4,1,1,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,42,421,0,15,1,192065,675654
2017047227,1,1,2,3000,1308,,8,,,,,,61,2017,8,27,73,4,1,1,9,3,1,9,0,3,1,1,2,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219049,628926
2017047239,1,1,1,5000,266,200,,580215,,,,,20,2017,9,1,36,4,1,6,0,3,2,9,1,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,5,51,511,0,13,1,183166,668297
2017047242,1,1,4,0,,,,,781,0,160,,12,2017,3,3,86,4,5,6,9,3,2,9,1,0,4,1,1,3,5,,2,2,9,9,9,0,0,9,9,99,999,99,99,1,207576,746978
2017047294,1,1,1,3000,937,908,,260214,,,,,61,2017,9,13,93,4,5,4,9,3,2,8,0,5,1,1,2,3,6,7,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219743,633275
2017047295,1,1,2,3000,1401,,9999,,,,,,61,2017,9,17,66,4,1,1,9,3,10,4,2,0,1,1,2,3,1,,9,2,9,9,9,0,0,9,1,11,111,0,12,3,217154,630790
2017047302,1,1,2,7900,1248,,30,,,,,,51,2017,6,9,95,4,5,6,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,4,42,422,0,13,1,187912,664976
2017047309,1,1,1,5000,1611,2309,,14290714,,,,,20,2017,5,13,89,4,5,7,9,3,2,8,1,0,1,1,0,3,3,7,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177994,662253
2017047326,1,2,4,0,,,,,398,0,52,,43,2017,6,15,65,4,1,5,9,3,5,8,2,0,3,1,4,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,223988,630610
2017047333,1,1,1,5000,1143,1135,,10370511,,,,,20,2017,9,13,74,4,1,4,1,3,2,9,3,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177995,664585
2017047338,1,1,1,6300,301,116,,90002,,,,,20,2017,6,13,69,4,1,3,0,2,4,8,1,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,5,51,512,0,15,1,182110,664906
2017047348,1,1,3,0,,,,,75,0,310,1337,14,2017,4,9,50,4,1,1,1,3,2,8,0,3,1,1,4,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,215498,734652
2017047354,1,1,4,0,,,,,90,0,4130,,14,2017,3,28,73,4,1,3,9,3,3,8,3,0,1,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,253345,798190
2017047356,1,1,1,8500,604,603,,100012,,,,,52,2017,5,29,89,4,5,2,9,2,1,9,3,0,1,0,2,4,3,7,1,1,9,9,9,9,0,9,4,43,432,0,15,1,187936,647937
2017047359,1,1,4,0,,,,,85,0,283,,12,2017,6,26,63,4,1,2,9,3,3,9,0,3,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,208113,758803
2017047362,1,1,2,473,0,,9999,,,,,,11,2017,1,1,70,4,5,1,9,3,3,8,3,0,4,1,3,3,6,,1,1,9,9,9,0,0,9,2,24,245,99,27,2,216069,762901
2017047374,1,1,1,3000,1362,1346,,28040411,,,,,61,2017,2,10,41,4,1,6,1,3,2,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218030,628506
2017047404,1,1,2,5000,2244,,31,,,,,,20,2017,1,12,65,4,1,5,1,2,2,8,3,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179687,662944
2017047417,1,1,4,0,,,,,98,0,792,,12,2017,7,26,39,4,1,4,9,2,2,9,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,270755,796873
2017047430,1,1,4,0,,,,,4,0,2380,,11,2017,3,15,61,4,1,4,9,3,8,9,0,2,5,1,4,3,1,,2,2,6,2,9,0,0,9,9,99,999,99,99,1,210160,777699
2017047434,1,1,4,0,,,,,65,0,440,,14,2017,2,4,71,4,5,7,9,3,3,9,0,3,5,1,5,3,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,190553,708943
2017047460,1,1,3,0,,,,,6,61,1770,4204,11,2017,9,22,31,1,1,6,1,3,2,9,0,2,5,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,202232,701977
2017047467,1,1,4,0,,,,,471,0,25,,51,2017,6,18,41,4,1,1,9,1,3,9,0,2,7,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,185002,663594
2017047497,1,1,3,0,,,,,44,0,250,9419,52,2017,7,5,59,4,1,4,1,3,2,9,0,2,5,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,188082,649305
2017047502,1,1,4,0,,,,,20,0,210,,20,2017,9,28,31,4,1,5,9,3,11,9,1,0,5,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,184118,677368
2017047512,1,1,2,3000,1736,,21,,,,,,61,2017,1,24,86,4,5,3,9,3,7,8,1,0,1,1,2,3,3,,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221217,628892
2017047519,1,2,4,0,,,,,1,0,720,,43,2017,9,25,39,4,1,2,9,2,11,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,9,99,999,99,99,1,193651,652400
2017047525,1,1,4,0,,,,,554,0,50,,51,2017,8,29,66,4,1,3,9,1,6,8,0,2,3,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,189442,675541
2017047531,1,1,1,2500,188,191,,15520001,,,,,11,2017,2,18,81,4,5,7,9,3,1,8,3,0,3,1,3,3,3,,1,1,9,9,9,3,3,9,3,31,311,0,16,1,203696,741996
2017047536,1,1,4,0,,,,,85,0,160,,12,2017,4,7,63,4,1,6,9,3,3,8,0,2,5,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,208101,758803
2017047559,1,1,1,3000,5405,1757,,510533,,,,,61,2017,9,28,39,4,1,5,1,3,2,8,0,3,1,1,2,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221126,629286
2017047575,1,1,2,4000,306,,9999,,,,,,11,2017,6,4,74,4,1,1,9,3,9,9,0,3,1,1,4,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,3,200733,746013
2017047583,1,1,1,9000,923,359,,10520063,,,,,34,2017,8,21,48,4,1,2,1,3,5,9,0,3,3,1,4,4,1,2,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179188,572597
2017047590,1,1,2,2034,102,,9999,,,,,,12,2017,5,11,33,4,1,5,9,3,1,9,3,0,1,1,2,3,1,7,1,1,9,9,9,1,3,9,2,21,213,99,18,3,250759,765300
2017047599,1,1,4,0,,,,,978,0,510,,12,2017,10,8,65,3,1,1,9,3,10,9,3,0,4,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,270931,792530
2017047625,1,1,1,5000,413,510,,90312,,,,,20,2017,9,11,37,4,1,2,9,3,10,8,1,0,1,1,0,3,1,7,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178943,666855
2017047630,1,1,2,4000,230,,9999,,,,,,11,2017,9,16,60,4,1,7,9,3,1,9,0,3,1,1,5,3,1,7,1,1,9,9,9,3,3,2,3,31,311,0,13,3,205718,746208
2017047632,1,1,1,6200,406,401,,8240041,,,,,20,2017,2,24,76,4,5,6,1,3,2,9,3,0,1,1,0,2,3,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176956,658838
2017047636,1,1,1,2600,572,575,,8780271,,,,,33,2017,1,30,40,4,1,2,9,3,1,8,3,0,1,1,2,3,1,7,1,1,9,9,9,3,3,2,6,62,625,0,15,1,192810,384940
2017047637,1,1,1,8600,205,,,,,,,,20,2017,4,23,59,4,1,1,1,3,1,8,3,0,1,1,3,3,1,2,1,1,9,9,9,3,4,9,5,51,512,0,14,3,182350,665955
2017047659,1,1,1,7700,630,355,,8230004,,,,,14,2017,4,3,75,4,1,2,0,3,2,8,0,3,1,1,2,3,1,6,1,1,9,9,9,0,0,9,2,23,234,0,16,1,226799,723311
2017047665,1,1,2,5000,461,,63,,,,,,20,2017,5,30,46,2,1,3,9,3,4,9,0,4,1,0,0,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178129,664803
2017047666,1,1,2,3000,995,,64,,,,,,61,2017,8,6,45,4,1,1,9,3,2,8,0,2,1,1,2,3,1,,1,1,9,9,9,0,0,9,1,11,111,0,12,1,217396,632750
2017047694,1,1,4,0,,,,,471,0,43,,51,2017,7,28,51,4,1,6,9,3,10,8,0,2,7,1,5,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,185004,663595
2017047699,1,1,4,0,,,,,768,0,100,,14,2017,9,24,59,4,1,1,9,3,3,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,246676,743506
2017047702,1,1,4,0,,,,,7266,0,10,,14,2017,5,29,65,4,1,2,9,3,2,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,236918,732476
2017047715,1,1,2,3000,1150,,82,,,,,,61,2017,5,29,70,4,1,2,9,3,5,5,3,0,1,1,3,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,3,216320,632971
2017047716,1,1,3,0,,,,,70,0,592,1215,12,2017,9,16,51,4,1,7,1,3,2,9,1,0,4,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,216153,751529
2017047735,1,1,2,4000,526,,9999,,,,,,11,2017,5,23,82,4,5,3,9,3,1,8,3,0,1,1,2,3,3,,1,1,9,9,9,3,3,2,3,31,311,0,13,3,198243,748621
2017047740,1,1,1,9100,430,320,,260006,,,,,11,2017,1,6,41,4,1,6,9,3,1,9,1,0,1,1,3,3,1,7,1,1,9,9,9,2,3,2,2,24,245,0,15,1,209225,768551
2017047744,1,1,2,5000,404,,141,,,,,,20,2017,1,31,74,4,5,3,9,3,1,11,3,0,1,1,3,3,3,,2,2,9,9,9,3,2,1,5,51,511,0,13,1,178812,665558
2017047785,1,1,2,1167,140,,9999,,,,,,11,2017,6,22,73,4,1,5,9,3,2,8,1,0,1,1,4,3,1,,1,1,9,9,9,0,0,9,3,32,324,15,19,3,191599,714480
2017047795,1,2,4,0,,,,,505,0,400,,41,2017,5,8,65,4,1,2,9,3,4,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,199932,668162
2017047804,1,1,3,0,,,,,85,0,230,1401,12,2017,6,22,85,4,5,5,1,2,1,8,1,0,4,0,3,3,3,2,1,1,9,9,9,1,4,2,9,99,999,99,99,1,230288,759234
2017047809,1,1,1,6600,316,107,,11100303,,,,,20,2017,10,19,65,4,1,5,1,3,2,8,1,0,3,1,2,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,181019,657199
2017047817,1,1,1,8500,437,432,,8270007,,,,,52,2017,2,2,34,4,1,5,9,3,1,8,0,3,1,1,1,3,1,6,1,1,9,9,9,3,3,1,4,43,432,0,15,1,186933,648209
2017047821,1,1,2,2730,0,,9999,,,,,,51,2017,9,9,86,4,5,7,9,3,9,9,3,0,1,0,3,3,3,,1,1,9,9,9,0,0,9,4,41,412,0,26,2,200789,685696
2017047835,1,1,2,4000,996,,9999,,,,,,11,2017,6,4,88,4,5,1,9,3,1,9,3,0,1,1,2,3,3,7,1,1,9,9,9,3,3,2,3,31,311,0,13,3,196327,745401
2017047839,1,1,2,4100,139,,9999,,,,,,12,2017,1,19,71,4,5,5,9,3,1,9,1,0,1,1,3,3,6,,1,1,9,9,9,3,3,1,2,29,293,99,18,3,265140,766349
2017047847,1,1,1,246,171,159,,390001,,,,,34,2017,2,2,57,4,1,5,0,3,2,8,3,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,6,62,621,0,16,1,160668,592622
2017047850,1,2,4,0,,,,,354,0,30,,43,2017,8,11,48,4,1,6,9,3,5,9,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,207115,619644
2017047867,1,1,2,654,,,9999,,,,,,11,2017,4,29,83,4,5,7,9,3,5,8,3,0,1,1,2,3,3,,1,1,9,9,9,0,0,9,3,32,323,99,27,2,205073,712383
2017047871,1,1,2,431,0,,9999,,,,,,12,2017,4,2,35,4,1,1,9,3,2,9,3,0,1,1,2,3,1,,9,2,9,9,9,0,0,9,2,21,212,2,31,2,246054,769123
2017047874,1,1,4,0,,,,,25,0,1537,,34,2017,9,14,27,4,1,5,9,1,7,9,0,3,5,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,151615,599054
2017047877,1,1,1,4000,811,900,,9520433,,,,,11,2017,3,8,35,4,1,4,0,3,2,8,0,3,1,1,2,3,1,5,1,1,9,9,9,0,0,9,3,31,311,0,13,1,198671,746780
2017047878,1,1,4,0,,,,,65,0,80,,11,2017,3,18,83,4,5,7,9,3,3,9,9,0,0,0,0,3,5,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,190525,708966
2017047881,1,1,4,0,,,,,44,0,351,,20,2017,6,12,75,4,1,2,9,2,4,9,1,0,5,1,5,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,179267,660627
2017047882,1,1,1,70,502,500,,10150149,,,,,38,2017,2,23,59,4,1,5,0,3,2,9,0,3,1,1,3,3,1,1,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167945,636229
2017047884,1,2,3,0,,,,,449,458,168,7159,43,2017,8,11,64,4,1,6,0,3,2,8,3,0,4,1,4,1,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,230121,648011
2017047893,1,1,1,5000,2392,2360,,14600824,,,,,20,2017,5,31,3,1,5,4,1,3,2,8,1,0,1,1,4,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178983,661786
2017047897,1,1,2,7900,1205,,48,,,,,,51,2017,3,21,75,4,5,3,9,3,11,9,0,1,1,1,2,3,3,,1,1,9,9,9,0,0,9,4,42,422,0,13,1,188612,664642
2017047917,1,1,2,5000,185,,9999,,,,,,20,2017,1,13,60,4,1,6,9,2,11,9,0,3,1,1,0,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,13,3,180491,670055
2017047918,1,1,1,4000,856,308,,60528,,,,,11,2017,6,2,95,4,5,6,1,3,2,8,3,0,1,1,3,3,3,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200590,745618
2017047934,1,2,4,0,,,,,55,0,285,,41,2017,7,17,76,4,1,2,9,3,5,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,190288,676145
2017047949,1,1,2,8600,601,,56,,,,,,20,2017,6,25,65,4,1,1,9,3,1,9,2,0,1,1,3,3,1,,1,1,9,9,9,3,3,1,5,51,512,0,14,1,182150,665423
2017047950,1,1,1,5000,1014,1009,,90434,,,,,20,2017,6,12,45,4,1,2,9,3,5,9,0,3,1,1,0,3,1,7,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180487,665349
2017047975,1,1,1,6100,870,827,,9850042,,,,,20,2017,10,27,77,4,5,6,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,5,51,512,0,14,1,185145,664902
2017047980,1,1,1,6200,426,406,,80230093,,,,,20,2017,2,4,39,4,1,7,1,3,1,8,0,3,1,1,3,3,1,2,1,1,9,9,9,3,3,1,5,51,513,0,14,1,176535,658856
2017047982,1,1,2,7700,320,,7,,,,,,14,2017,7,9,34,4,1,1,9,3,1,8,3,0,1,1,3,3,1,,1,1,9,9,9,3,3,1,2,23,234,0,16,1,227832,723642
2017047989,1,1,3,0,,,,,574,6353,190,3938,11,2017,1,12,81,4,5,5,0,3,2,8,2,0,2,1,3,3,3,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,202200,708593
2017047996,1,1,1,8600,719,718,,100123,,,,,20,2017,1,31,32,4,1,3,0,3,2,2,2,0,1,1,2,3,1,1,2,2,9,9,9,0,0,9,5,51,512,0,14,1,182782,665195
2017048002,1,1,4,0,,,,,807,0,8,,12,2017,6,10,69,4,1,7,9,3,2,8,2,0,4,1,3,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,238857,754714
2017048005,1,1,1,7400,1020,962,,10250313,,,,,51,2017,9,12,2,4,5,3,0,2,1,9,0,3,1,1,2,3,3,6,1,1,9,9,7,0,0,9,4,41,411,0,13,1,186296,689495
2017048006,1,1,1,4000,935,886,,50528,,,,,11,2017,4,21,45,4,1,6,9,3,1,9,1,0,1,1,3,3,1,7,1,1,9,9,9,3,3,1,3,31,311,0,13,1,200520,745643
2017048009,1,2,2,3560,,,9999,,,,,,41,2017,4,30,69,4,1,1,9,3,2,4,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,7,77,777,99,19,2,203629,668683
2017048016,1,1,2,2610,420,,5,,,,,,61,2017,4,4,47,4,1,3,9,3,5,9,2,0,1,1,2,1,1,,1,5,9,9,9,0,0,9,1,11,112,0,14,3,199569,624010
2017048032,1,1,1,70,586,180,,8000009,,,,,38,2017,1,29,58,4,1,1,0,3,2,8,0,3,1,1,3,3,1,1,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167963,633788
2017048038,1,1,2,8600,701,,23,,,,,,20,2017,1,18,37,4,1,4,9,3,1,8,1,0,1,1,2,3,11,,9,9,9,9,9,3,3,9,5,51,512,0,14,1,182680,665385
