pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y 
2014055465,1,1,1,7800,155,113,,7820002,,,,,11,2014,5,2,55,4,1,6,0,2,1,9,1,0,1,1,2,3,1,6,1,1,9,9,9,2,3,1,3,32,324,99,16,1,197494,708929
2014055483,1,1,2,565,134,,9999,,,,,,20,2014,11,27,93,4,5,5,9,3,4,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,5,51,513,99,17,3,182304,658032
2014055484,1,1,4,0,,,,,60,0,40,,34,2014,12,15,6,4,5,2,9,3,10,9,0,2,5,1,3,4,3,,4,2,6,2,9,0,0,9,9,99,999,99,99,1,183806,574310
2014055489,1,1,1,2300,0,,,,,,,,11,2014,7,29,36,4,1,3,1,3,4,9,0,2,3,1,2,4,1,2,1,1,9,9,9,0,0,9,3,31,311,99,17,2,212169,735709
2014055492,1,1,3,0,,,,,4,44,1093,311,20,2014,5,27,51,4,1,3,0,3,4,6,1,0,5,1,3,3,1,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,182603,657534
2014055509,1,1,4,0,,,,,77,0,585,,14,2014,7,4,42,4,1,6,9,2,8,8,1,0,5,1,4,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,230141,741224
2014055544,1,1,1,6600,796,800,,8740056,,,,,20,2014,8,7,70,4,1,5,1,3,4,8,1,0,1,1,0,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178183,656537
2014055550,1,1,2,9200,0,,9999,,,,,,14,2014,10,3,33,2,1,6,9,3,4,8,2,0,2,1,3,3,1,,1,1,9,9,9,0,0,9,2,23,231,0,17,2,246990,711524
2014055553,1,1,1,5000,2309,2465,,14900823,,,,,20,2014,7,6,35,4,1,1,1,3,2,9,0,3,1,1,0,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179716,661605
2014055565,1,1,4,0,,,,,395,0,150,,61,2014,10,16,55,1,1,5,9,3,2,5,2,0,2,1,2,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,212856,631690
2014055598,1,1,4,0,,,,,854,0,180,,12,2014,12,22,28,4,5,2,9,3,9,9,2,0,4,1,3,3,6,,1,2,9,9,9,0,0,9,9,99,999,99,99,1,226521,766367
2014055601,1,1,3,0,,,,,66,722,335,9456,14,2014,7,7,55,4,1,2,1,3,18,8,0,3,5,1,5,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,210501,730936
2014055610,1,1,4,0,,,,,6513,0,10,,11,2014,6,17,1,4,5,3,9,3,2,9,2,0,4,0,3,3,6,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,207349,711088
2014055613,1,2,4,0,,,,,60,0,1475,,41,2014,6,12,61,4,1,5,9,3,2,8,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,220696,677161
2014055617,1,1,2,7900,0,,9999,,,,,,51,2014,7,23,62,4,1,4,9,3,4,8,0,3,3,1,4,3,1,,1,1,9,9,9,0,0,9,4,42,422,0,13,2,189413,665815
2014055629,1,1,2,7900,601,,9,,,,,,51,2014,10,1,33,4,1,4,9,3,3,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,42,422,0,13,1,190382,665052
2014055653,1,2,2,3760,112,,37,,,,,,41,2014,7,20,36,4,1,1,9,3,2,9,0,3,1,1,1,3,1,6,1,1,9,9,9,0,0,9,7,77,777,99,18,1,199291,671132
2014055654,1,1,3,0,,,,,444,0,194,2035,51,2014,7,17,27,4,1,5,1,3,2,8,0,3,5,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,195624,665687
2014055672,1,1,2,2600,255,,9999,,,,,,33,2014,7,11,79,4,1,6,9,2,8,9,3,0,3,1,2,3,1,,1,1,3,3,9,0,0,9,6,62,625,0,16,3,192724,381414
2014055674,1,1,3,0,,,,,35,38,325,599,38,2014,12,17,73,4,5,4,0,3,2,8,2,0,4,1,3,4,3,1,1,1,9,9,9,0,0,9,9,99,999,99,99,1,190867,613239
2014055680,1,2,2,3616,130,,1,,,,,,43,2014,9,1,81,4,5,2,9,3,1,9,1,0,1,1,2,3,3,7,1,1,9,9,9,3,3,2,7,77,777,0,16,3,228095,631509
2014055684,1,1,2,2630,323,,9999,,,,,,38,2014,8,6,30,4,1,4,9,3,2,8,3,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,6,61,612,0,16,3,177088,613632
2014055706,1,1,2,9000,0,,9999,,,,,,34,2014,11,25,94,4,5,3,9,3,1,8,0,3,2,1,2,3,3,,1,1,9,9,9,3,3,2,6,62,623,0,14,2,179706,573562
2014055729,1,1,2,7600,507,,9999,,,,,,12,2014,9,16,73,4,1,3,9,2,1,8,0,3,1,1,3,3,1,7,1,1,9,9,9,1,2,1,2,24,246,0,16,3,207152,759103
2014055741,1,1,3,0,,,,,4,0,2155,8011,11,2014,8,30,82,4,5,7,1,1,2,8,3,0,3,1,2,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,205263,745301
2014055746,1,1,1,5000,914,811,,9540415,,,,,20,2014,5,6,67,1,1,3,0,3,2,8,3,0,1,1,3,3,1,6,1,1,9,9,9,0,0,9,5,51,511,0,13,1,179734,666477
2014055749,1,1,4,0,,,,,334,0,183,,38,2014,8,3,77,4,1,1,9,2,2,9,2,0,4,1,3,3,1,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,166619,602237
2014055761,1,1,1,7400,561,996,,99999999,,,,,51,2014,8,31,57,4,1,1,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,14,3,185920,691612
2014055769,1,1,1,4000,162,169,,16800121,,,,,11,2014,5,12,35,4,1,2,0,3,2,8,3,0,1,1,1,3,1,6,1,1,9,9,9,0,0,9,3,31,311,0,13,1,207247,747858
2014055771,1,1,2,3000,1150,,9999,,,,,,61,2014,9,24,57,2,1,4,9,3,2,8,1,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,3,216320,632971
2014055774,1,1,2,8600,1011,,9999,,,,,,20,2014,11,6,63,4,1,5,9,3,1,8,3,0,1,1,3,3,1,7,1,1,9,9,9,3,3,9,5,51,512,0,14,3,183642,664787
2014055795,1,1,1,3000,501,525,,92870689,,,,,61,2014,11,3,64,4,1,2,1,3,2,8,3,0,1,1,2,3,1,2,2,2,9,9,9,0,0,9,1,11,111,0,12,1,221403,631806
2014055827,1,1,1,9000,1356,1220,,98340593,,,,,34,2014,11,27,47,4,1,5,9,3,1,9,9,0,0,0,0,5,11,7,9,9,9,9,9,4,3,2,6,62,623,0,14,1,180888,576186
2014055863,1,1,2,4000,6630,,9999,,,,,,11,2014,5,18,43,4,1,1,9,3,4,9,3,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,3,31,311,0,13,2,198775,745309
2014055883,1,1,4,0,,,,,44,0,200,,52,2014,9,14,35,4,1,1,9,3,3,9,0,3,5,0,5,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,189422,644798
2014055891,1,1,2,4000,621,,9999,,,,,,11,2014,12,13,79,4,5,7,9,3,2,9,0,3,1,1,2,3,3,6,2,2,9,9,9,0,0,9,3,31,311,0,13,3,199531,743709
2014055893,1,1,2,7400,418,,84,,,,,,51,2014,12,19,1,4,5,6,9,3,4,8,0,2,1,1,4,3,6,,1,1,9,9,9,0,0,9,4,41,411,0,14,1,187445,692491
2014055897,1,1,2,2600,121,,9999,,,,,,33,2014,7,11,93,4,5,6,9,3,4,8,0,3,1,1,2,3,3,6,1,1,9,9,9,0,0,9,6,62,625,0,16,3,194890,385845
2014055908,1,1,2,70,189,,9999,,,,,,38,2014,5,16,48,4,1,6,9,1,1,8,0,3,3,1,4,3,1,,1,1,9,9,9,0,0,9,6,61,613,0,13,3,166614,634373
2014055912,1,1,2,4000,635,,9999,,,,,,11,2014,6,22,60,4,1,1,9,3,4,9,0,2,1,1,2,3,1,2,1,1,9,9,9,0,0,9,3,31,311,0,13,3,198876,746126
2014055917,1,1,1,3000,1101,1109,,90221,,,,,61,2014,12,21,32,4,1,1,1,3,2,9,0,3,1,1,4,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219432,631372
2014055918,1,1,4,0,,,,,899,0,60,,12,2014,7,17,51,4,1,5,9,2,8,5,2,0,4,1,2,3,1,7,1,5,6,1,9,0,0,9,9,99,999,99,99,1,216877,775411
2014055926,1,1,1,4000,621,763,,14920411,,,,,11,2014,9,9,69,4,1,3,0,3,2,8,0,3,1,1,3,3,1,1,1,1,9,9,9,0,0,9,3,31,311,0,13,1,199419,743658
2014055941,1,1,1,1063,213,230,,160080,,,,,12,2014,6,22,33,4,1,1,0,3,4,8,3,0,1,1,2,3,1,6,1,1,9,9,9,0,0,9,2,24,243,0,16,1,227319,769281
2014055955,1,1,4,0,,,,,1,0,20,,20,2014,7,31,78,4,1,5,9,2,2,8,1,0,5,1,5,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,181278,660099
2014055958,1,2,4,0,,,,,446,0,182,,41,2014,12,18,32,4,1,5,9,3,1,8,2,0,4,1,2,3,1,,1,1,9,9,9,1,9,9,9,99,999,99,99,1,203957,660539
2014055972,1,1,2,469,135,,30,,,,,,52,2014,8,17,68,4,1,1,9,3,1,8,3,0,1,1,2,3,1,,1,1,9,9,7,0,0,9,4,44,441,99,17,1,183387,640734
2014055989,1,1,2,3000,4223,,9999,,,,,,61,2014,11,12,51,4,1,4,9,3,10,9,3,0,1,1,1,4,1,,1,1,9,9,9,0,0,9,1,11,111,0,12,2,222821,629054
2014055994,1,1,2,9700,311,,1,,,,,,51,2014,9,14,62,4,1,1,9,3,2,9,0,3,1,1,3,3,1,3,1,1,9,9,9,0,0,9,4,42,421,0,15,1,191015,674224
2014055999,1,1,2,2033,0,,1,,,,,,52,2014,6,7,86,4,5,7,9,3,4,8,3,0,1,1,5,3,6,,1,1,9,9,9,0,0,9,4,44,441,31,31,2,182250,633325
2014056010,1,1,2,3000,398,,9999,,,,,,61,2014,12,8,44,4,1,2,9,3,2,8,0,2,1,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,3,220288,634039
2014056053,1,1,4,0,,,,,65,0,660,,11,2014,11,13,91,4,5,5,1,3,2,8,3,0,4,1,2,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,238885,737848
2014056063,1,1,2,5000,1040,,46,,,,,,20,2014,12,9,40,4,1,3,9,3,11,8,0,3,1,1,3,3,1,,1,2,9,9,9,0,0,9,5,51,511,0,13,1,179507,664979
2014056064,1,1,2,8600,719,,34,,,,,,20,2014,6,26,35,4,1,5,9,3,1,8,3,0,1,1,3,3,1,7,1,1,9,9,9,2,2,1,5,51,512,0,14,1,182965,665307
2014056083,1,1,1,7100,457,940,,10660001,,,,,38,2014,7,1,45,4,1,3,0,3,2,8,0,1,1,1,3,3,1,6,1,1,9,9,9,0,0,9,6,61,614,0,14,1,161226,619863
2014056113,1,1,2,2640,132,,8,,,,,,51,2014,10,20,24,4,5,2,9,3,11,8,3,0,1,3,2,4,10,,2,2,9,9,9,0,0,9,4,42,422,0,16,1,194637,667073
2014056121,1,1,1,6500,679,655,,9320004,,,,,11,2014,12,13,89,4,5,7,0,3,2,9,2,0,1,1,3,3,3,6,2,2,9,9,9,0,0,9,3,32,324,0,15,1,190890,706605
2014056133,1,1,4,0,,,,,31,0,160,,34,2014,7,14,17,4,5,2,9,1,2,8,2,0,5,1,3,3,3,6,1,1,9,9,9,0,0,9,9,99,999,99,99,1,189966,580243
2014056139,1,1,2,8600,1732,,15,,,,,,20,2014,8,23,47,4,1,7,9,3,7,8,1,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,185333,662075
2014056153,1,1,2,4000,1035,,9999,,,,,,11,2014,9,4,85,4,5,5,9,3,11,5,3,0,1,1,2,3,6,,1,1,9,9,9,0,0,9,3,31,311,0,13,3,200537,743332
2014056161,1,1,2,154,115,,86,,,,,,51,2014,7,17,63,4,1,5,9,3,15,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,41,411,99,17,1,192856,685193
2014056169,1,1,1,7400,609,649,,10590397,,,,,51,2014,8,1,43,4,1,6,1,3,2,9,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,14,1,186451,688588
2014056173,1,1,1,6500,665,650,,9000004,,,,,11,2014,11,28,1,4,5,6,0,3,2,9,3,0,1,1,3,3,3,5,2,2,9,9,9,0,0,9,3,32,324,0,15,1,191059,706464
2014056181,1,1,3,0,,,,,4,0,2226,4208,11,2014,6,14,94,4,5,7,1,3,2,9,0,2,3,1,4,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,209061,750594
2014056194,1,1,3,0,,,,,31,40,29,541,34,2014,10,9,57,1,1,5,1,2,2,9,9,0,0,0,0,5,11,2,9,9,9,9,9,0,0,9,9,99,999,99,99,1,180398,586803
2014056216,1,1,4,0,,,,,90,0,2505,,34,2014,5,14,65,4,1,4,9,3,5,4,2,0,5,1,3,3,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,237392,602644
2014056227,1,1,2,481,0,,9999,,,,,,14,2014,5,26,63,4,1,2,9,2,8,9,2,0,1,1,3,3,1,,1,1,1,1,9,0,0,9,2,22,222,99,26,2,238909,754718
2014056241,1,1,1,6600,415,426,,7080032,,,,,20,2014,6,3,25,2,1,3,1,3,2,9,0,3,1,1,0,3,1,2,1,1,9,9,9,0,0,9,5,51,513,0,14,1,179297,659503
2014056249,1,1,4,0,,,,,1,0,490,,61,2014,12,7,37,4,1,1,9,3,3,8,0,3,5,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,211976,634200
2014056260,1,1,4,0,,,,,31,0,480,,34,2014,8,11,45,4,1,2,9,3,1,9,9,0,0,0,0,5,11,,9,9,9,9,9,3,3,1,9,99,999,99,99,1,219051,573109
2014056263,1,1,1,5000,1620,3004,,20420735,,,,,20,2014,7,18,71,4,1,6,9,3,1,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,5,51,511,0,13,1,176684,660184
2014056264,1,1,1,3000,4106,4628,,23780714,,,,,61,2014,11,28,29,4,1,6,1,2,2,9,0,2,1,1,5,3,1,2,1,2,9,9,9,0,0,9,1,11,111,0,12,1,221705,637323
2014056273,1,1,2,7900,144,,44,,,,,,51,2014,12,4,63,4,1,5,9,2,2,8,0,3,1,1,3,3,1,,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189693,668203
2014056280,1,1,2,1167,186,,9999,,,,,,11,2014,8,21,8,4,5,5,9,3,5,8,3,0,1,1,3,3,3,,1,1,9,9,9,0,0,9,3,32,324,15,19,3,191199,712670
2014056308,1,1,1,6100,620,619,,190025,,,,,20,2014,6,22,39,4,1,1,9,3,1,8,1,0,1,1,2,3,1,,1,1,9,9,9,0,0,9,5,51,512,0,14,1,184723,666461
2014056345,1,1,2,5000,1637,,9999,,,,,,20,2014,6,16,58,4,1,2,9,3,1,9,3,0,1,1,0,3,1,,1,1,9,9,9,3,2,1,5,51,511,0,13,3,177625,662239
2014056348,1,1,1,8600,108,205,,9790117,,,,,20,2014,5,11,36,4,1,1,1,3,1,9,3,0,1,1,5,3,1,2,1,1,9,9,9,3,4,2,5,51,512,0,14,1,181587,665583
2014056364,1,1,1,7900,360,1205,,99970461,,,,,51,2014,8,10,41,4,1,1,1,3,2,8,0,3,1,1,4,3,1,2,1,2,9,9,9,0,0,9,4,42,422,0,13,1,186932,664536
2014056367,1,1,3,0,,,,,75,77,320,3698,14,2014,8,24,37,4,1,1,1,2,1,8,0,3,1,1,5,3,1,2,1,1,9,9,9,1,1,1,9,99,999,99,99,1,214799,734805
2014056371,1,1,2,9500,0,,9999,,,,,,11,2014,7,22,66,4,1,3,9,3,7,8,0,3,1,1,2,3,1,7,1,1,9,9,9,0,0,9,3,31,311,0,16,2,208732,749357
2014056375,1,1,2,3000,4101,,9999,,,,,,61,2014,11,28,95,4,5,6,9,2,10,8,3,0,1,1,2,3,3,,1,1,9,9,9,0,0,9,1,11,111,0,12,3,222205,635207
2014056392,1,1,1,1139,294,209,,99999999,,,,,12,2014,10,2,71,4,1,5,9,3,1,8,0,3,1,1,3,3,1,7,1,1,9,9,9,3,3,1,2,24,242,0,16,3,227160,757459
2014056397,1,1,4,0,,,,,90,0,4589,,12,2014,7,29,59,4,1,3,9,3,3,9,0,2,5,1,4,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,253718,780672
2014056402,1,1,1,1200,410,443,,780107,,,,,52,2014,6,27,65,4,1,6,9,3,2,8,1,0,1,1,3,3,1,5,1,1,9,9,9,0,0,9,4,43,431,0,15,1,199704,646249
2014056408,1,1,2,7600,202,,32,,,,,,12,2014,9,23,96,4,5,3,9,3,7,8,3,0,1,1,2,3,3,7,1,1,9,9,9,0,0,9,2,24,246,0,16,1,208558,759190
2014056413,1,1,2,9200,112,,609,,,,,,14,2014,6,15,13,4,5,1,9,1,5,8,3,0,1,1,3,3,3,,1,1,9,9,9,0,0,9,2,23,231,0,17,1,247101,710810
2014056414,1,1,1,681,161,162,,1030001,,,,,20,2014,12,15,27,4,5,2,9,3,2,8,3,0,1,1,2,3,6,5,1,1,9,9,9,0,0,9,4,42,422,0,16,1,185750,665114
2014056441,1,1,2,6400,353,,2,,,,,,20,2014,12,15,33,4,1,2,9,2,8,8,3,0,1,1,3,3,1,,1,1,8,9,9,0,0,9,5,51,511,0,15,1,184693,673430
2014056458,1,1,2,5000,1342,,9999,,,,,,20,2014,11,14,2,4,5,6,9,3,2,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,5,51,511,0,13,3,177784,663344
2014056480,1,1,4,0,,,,,6,0,870,,38,2014,8,5,34,4,1,3,9,3,1,8,0,2,7,1,3,3,1,7,1,1,9,9,6,8,0,9,9,99,999,99,99,1,181749,620724
2014056489,1,1,4,0,,,,,79,0,220,,14,2014,5,5,96,2,5,2,9,3,2,8,2,0,4,1,4,3,5,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,225095,737799
2014056506,1,1,1,7900,327,324,,450052,,,,,51,2014,5,13,32,4,1,3,0,3,2,9,3,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189857,665487
2014056517,1,1,2,9700,110,,34,,,,,,51,2014,6,8,70,4,1,1,9,3,1,8,3,0,1,1,3,4,1,,1,1,9,9,9,1,2,1,4,42,421,0,15,1,189748,673981
2014056558,1,1,1,8600,108,301,,10130111,,,,,20,2014,8,13,79,4,5,4,1,3,2,8,0,2,1,1,3,3,3,2,1,1,9,9,9,0,0,9,5,51,512,0,14,1,182493,666484
2014056559,1,1,2,1139,152,,9999,,,,,,12,2014,10,27,37,4,1,2,9,3,3,8,0,3,1,1,3,5,1,7,1,1,9,9,9,0,0,9,2,24,242,0,16,3,230803,758871
2014056564,1,1,4,0,,,,,1,0,510,,61,2014,10,23,28,4,5,5,9,3,4,8,0,2,4,1,3,3,6,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,213910,633990
2014056566,1,1,3,0,,,,,20,0,144,8052,20,2014,10,27,9,4,5,2,1,3,2,8,3,0,1,1,3,3,3,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,179991,662972
2014056569,1,1,2,6200,212,,9999,,,,,,20,2014,7,30,35,4,1,4,9,3,3,8,3,0,1,1,1,3,1,,1,1,9,9,9,3,3,9,5,51,513,0,14,3,175315,657363
2014056577,1,1,4,0,,,,,804,0,49,,12,2014,12,29,34,4,1,2,9,3,2,9,3,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,233922,755264
2014056579,1,1,2,7800,104,,9999,,,,,,11,2014,8,15,45,4,1,6,9,3,3,8,3,0,1,1,3,3,1,,1,1,9,9,9,0,0,9,3,32,324,99,16,3,196426,709523
2014056588,1,1,4,0,,,,,1,0,560,,61,2014,6,26,70,4,1,5,9,3,3,8,0,2,4,1,2,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,217665,634087
2014056589,1,1,1,8300,307,271,,19010136,,,,,52,2014,12,6,47,4,1,7,1,3,2,9,9,0,0,0,0,5,11,2,9,9,9,9,9,0,0,9,4,44,442,0,13,1,181466,651295
2014056595,1,1,1,5000,1554,1530,,160624,,,,,20,2014,11,5,57,4,1,4,1,3,1,8,3,0,1,1,5,3,1,2,1,1,9,9,9,3,4,2,5,51,511,0,13,1,179828,663236
2014056606,1,1,4,0,,,,,40,0,1240,,34,2014,6,25,53,4,1,4,9,2,5,9,2,0,4,1,3,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,176059,525965
2014056612,1,1,2,6000,0,,9999,,,,,,11,2014,8,8,81,4,5,6,9,3,2,9,0,1,1,1,2,3,3,6,1,1,9,9,9,0,0,9,3,32,324,0,26,2,204171,702840
2014056635,1,1,4,0,,,,,4,0,975,,52,2014,5,8,45,4,1,5,9,3,2,8,0,2,7,1,4,3,1,,1,2,9,9,9,0,0,9,9,99,999,99,99,1,175655,648944
2014056638,1,1,1,7900,107,256,,11200014,,,,,51,2014,10,21,67,4,1,3,0,3,1,8,3,0,1,1,3,3,1,1,1,1,9,9,9,3,3,2,4,42,422,0,13,1,189770,666710
2014056642,1,1,2,975,0,,9999,,,,,,14,2014,7,1,95,4,5,3,9,3,3,9,3,0,1,1,3,3,3,,1,1,9,9,9,0,0,9,2,23,237,99,28,2,221099,736728
2014056647,1,1,1,3000,1128,968,,92870803,,,,,61,2014,7,31,48,4,1,5,1,3,2,8,0,3,1,1,3,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,218890,632077
2014056658,1,1,1,70,213,501,,9770007,,,,,38,2014,6,9,31,4,1,2,1,3,1,9,0,2,1,1,3,3,1,2,1,1,9,9,9,3,3,9,6,61,613,0,13,1,167925,635547
2014056663,1,1,2,2730,0,,9999,,,,,,51,2014,8,20,67,4,1,4,9,3,5,8,0,3,5,1,5,3,1,6,1,1,9,9,9,0,0,9,4,41,412,0,26,2,200842,685746
2014056673,1,1,1,1020,161,165,,640068,,,,,11,2014,8,21,1,4,5,5,0,2,2,9,2,0,1,1,3,3,6,6,1,1,9,9,9,0,0,9,3,32,324,0,17,1,193148,711538
2014056680,1,1,2,4000,0,,9999,,,,,,11,2014,12,15,41,4,1,2,9,3,3,8,0,2,5,0,4,3,1,,1,2,9,9,9,0,0,9,3,31,311,0,13,2,201123,745462
2014056687,1,1,2,9600,176,,9999,,,,,,11,2014,7,23,85,4,5,4,9,3,3,9,1,0,1,1,0,3,6,,9,9,9,9,9,0,0,9,3,31,311,0,16,3,206148,750242
2014056713,1,1,3,0,,,,,9778,9779,33,2779,12,2014,10,15,34,2,1,4,9,3,2,9,2,0,4,1,4,3,1,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,257466,788026
2014056714,1,1,2,5000,1107,,2,,,,,,20,2014,7,2,83,4,5,4,9,3,1,9,0,3,1,1,0,3,3,,1,1,9,9,9,3,3,9,5,51,511,0,13,1,178801,664387
2014056720,1,1,2,5000,829,,24,,,,,,20,2014,9,2,77,4,5,3,9,3,1,8,3,0,1,1,2,3,3,,1,1,9,9,7,0,0,9,5,51,511,0,13,1,180253,665693
2014056742,1,1,2,195,,,9999,,,,,,51,2014,8,22,27,4,1,6,9,3,8,8,3,0,1,0,3,4,1,,1,1,1,9,9,0,0,9,4,41,411,99,17,2,192495,687320
2014056753,1,1,4,0,,,,,4,0,1564,,11,2014,8,18,35,4,1,2,9,3,4,9,0,2,5,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,191168,701829
2014056758,1,1,1,6900,442,420,,7280007,,,,,51,2014,9,26,43,1,1,6,0,2,2,5,0,3,1,1,2,3,1,6,1,1,9,9,9,0,0,9,4,42,421,0,15,1,191202,677174
2014056772,1,1,4,0,,,,,75,0,470,,11,2014,8,25,29,4,1,2,9,3,8,9,1,0,5,1,4,4,1,,1,1,6,2,9,0,0,9,9,99,999,99,99,1,204158,742846
2014056786,1,1,1,7100,1115,653,,9930002,,,,,38,2014,11,20,89,4,5,5,1,3,2,9,0,3,1,1,5,3,3,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,159609,618947
2014056834,1,1,3,0,,,,,40,0,2907,3690,51,2014,12,10,57,4,1,4,1,3,2,8,0,2,2,1,3,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,190910,666430
2014056841,1,1,2,1286,0,,9999,,,,,,34,2014,6,10,76,4,1,3,9,3,2,8,0,3,3,1,3,3,1,7,1,1,9,9,9,0,0,9,6,62,623,99,28,2,184653,567447
2014056855,1,1,4,0,,,,,90,0,4105,,14,2014,10,23,69,4,1,5,9,3,5,9,2,0,1,1,3,3,1,7,1,1,9,9,9,0,0,9,9,99,999,99,99,1,252950,740191
2014056872,1,2,3,0,,,,,1,0,760,9405,43,2014,7,18,62,4,1,6,1,3,2,8,0,3,4,1,4,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,229628,634112
2014056905,1,1,2,1080,,,9999,,,,,,34,2014,7,31,75,4,1,5,9,1,4,8,3,0,1,1,2,3,1,7,1,1,9,9,9,0,0,9,6,62,621,42,35,2,167168,595479
2014056921,1,1,3,0,,,,,4,0,2205,433,11,2014,5,31,34,4,1,7,1,3,2,8,0,2,1,1,4,3,1,2,1,1,9,9,9,0,0,9,9,99,999,99,99,1,208204,748966
2014056942,1,1,2,3000,5405,,9999,,,,,,61,2014,6,25,61,4,1,4,9,3,3,8,0,3,1,1,3,3,1,7,1,1,9,9,9,0,0,9,1,11,111,0,12,3,221605,629186
2014056951,1,1,1,5000,2527,2524,,20912,,,,,20,2014,8,6,50,4,1,4,1,3,11,8,0,2,1,1,3,3,1,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180692,664202
2014056977,1,1,3,0,,,,,75,7213,387,1349,11,2014,10,26,32,4,1,1,0,3,2,8,3,0,2,1,3,3,1,5,1,1,9,9,9,0,0,9,9,99,999,99,99,1,209772,736594
2014056982,1,2,4,0,,,,,55,0,300,,41,2014,12,11,65,4,1,5,9,3,2,9,1,0,4,1,3,3,11,,1,1,9,9,9,0,0,9,9,99,999,99,99,1,215246,679440
2014056983,1,1,1,5000,2309,1611,,14290714,,,,,20,2014,12,24,75,4,5,4,1,3,2,9,9,0,0,0,0,5,6,2,9,9,9,9,9,0,0,9,5,51,511,0,13,1,177994,662253
2014057005,1,1,1,1139,174,123,,30002,,,,,12,2014,12,1,36,4,1,2,9,2,1,8,3,0,1,1,4,3,1,7,1,1,9,9,9,3,3,9,2,24,242,0,16,1,228650,758479
2014057008,1,1,1,5000,2201,2327,,170812,,,,,20,2014,5,15,35,4,1,5,9,3,2,8,1,0,1,1,2,3,1,5,1,1,9,9,9,0,0,9,5,51,511,0,13,1,178715,662925
