,id,fcode_type,yishuv_symbol,yishuv_name,school_name,school_latin_name,usg,usg_code,e_ord,n_ord,longitude,latitude,geom,data_year,prdct_ver,x,y
1246,54447803,252,9400,יהוד-מונוסון,בית ספר - פסגות,,13,5320,188814.9977,659598.5734,34.88014078,32.02923157,0101000020e6100000ebfcfc73a870414093942edcbd034040,-1,,188814.9977,659598.5734
1247,54450506,252,9400,יהוד-מונוסון,בית ספר - במעלה,,13,5310,189538.189,659596.8519,34.88779644,32.0292354,0101000020e610000012a75150a371414057714ffcbd034040,-1,,189538.189,659596.8519
1248,54446521,252,9400,יהוד-מונוסון,בית ספר - היובל,,13,5310,188636.4812,660081.3127,34.8782356,32.03358003,0101000020e61000006b172e066a7041400953b5594c044040,-1,,188636.4812,660081.3127
1249,54451269,252,9400,יהוד-מונוסון,"גן ילדים - גן אגו""י",,13,5305,189542.2617,660336.0066,34.88781662,32.03590115,0101000020e610000065df99f9a3714140c491ac6898044040,-1,,189542.2617,660336.0066
1250,54450494,252,9400,יהוד-מונוסון,בית ספר - בית יעקב,,13,5312,189800.1189,660204.1565,34.89055051,32.03471893,0101000020e61000006cf1218ffd71414078737eab71044040,-1,,189800.1189,660204.1565
1251,54452733,252,9400,יהוד-מונוסון,בית ספר - אורנים,,13,5310,188177.6351,659551.0441,34.87339529,32.02878552,0101000020e6100000e583b76acb6f4140ca7f713eaf034040,-1,,188177.6351,659551.0441
1252,54450304,252,9400,יהוד-מונוסון,גן ילדים - גן תמר,,13,5305,188637.5799,659913.5213,34.87825259,32.03206693,0101000020e6100000b2d6b3946a7041400ad1e7c41a044040,-1,,188637.5799,659913.5213
1253,54447164,252,4007,יונתן,בית הספר וכפר הנוער איילת השחר,,13,5338,274584.939,760486.624,35.79399388,32.93800608,0101000020e61000007ee96997a1e541404b864e9510784040,2014,,274584.939,760486.624
1254,54449874,252,4007,יונתן,גן ילדים - גן תאנה,,13,5305,274869.2423,760423.3999,35.79702996,32.93742166,0101000020e6100000ec10e61305e641408a21d66efd774040,2014,,274869.2423,760423.3999
1255,54452099,252,29,יסוד המעלה,"בית ספר - מ""מ נחשוני החולה",,13,5310,257011.9369,773716.2111,35.60663345,33.05803521,0101000020e61000006f34362aa6cd4140b67ba0b26d874040,-1,,257011.9369,773716.2111
1256,54448426,252,240,יקנעם עילית,"בית ספר - ממ""ד הדסים",,13,5312,208528.972,727312.2543,35.08805304,32.64020972,0101000020e6100000838e6f52458b41409cfd6064f2514040,2014,,208528.972,727312.2543
1257,54452267,252,240,יקנעם עילית,בית ספר - אורנים,,13,5310,210667.1665,729445.601,35.11082052,32.65946555,0101000020e61000001790e65d2f8e4140590bfd5d69544040,2014,,210667.1665,729445.601
1258,54449768,252,240,יקנעם עילית,בית ספר - ארזים,,13,5310,209340.4609,728236.9295,35.09669138,32.6485554,0101000020e6100000db731562608c4140755204dd03534040,-1,,209340.4609,728236.9295
1259,54451724,252,240,יקנעם עילית,בית ספר - תדהר,,13,5310,208781.415,727199.8965,35.09074471,32.63919904,0101000020e610000015decc859d8b4140a1372e46d1514040,2014,,208781.415,727199.8965
1260,54449292,252,240,יקנעם עילית,בית ספר - הדסים,,13,5312,210486.7242,729825.4344,35.10889342,32.66288911,0101000020e610000026d33638f08d41408b29e48cd9544040,2014,,210486.7242,729825.4344
1261,54447460,252,240,יקנעם עילית,"בית ספר - ע""ש יגאל אלון",,13,5330,210108.6241,728797.0574,35.10487314,32.65361294,0101000020e6100000b143a97b6c8d41406ec5bc96a9534040,2014,,210108.6241,728797.0574
1262,54448833,252,240,יקנעם עילית,גן ילדים - גן יקינטון,,13,5305,208676.8956,726914.8518,35.0896341,32.63662772,0101000020e61000009f0d5421798b4140439062047d514040,-1,,208676.8956,726914.8518
1263,54447350,252,831,ירוחם,יסודי ממלכתי אלי כהן,,13,5310,193533.3621,544129.5696,34.93311489,30.98796829,0101000020e6100000f6fa074f70774140f908677debfc3e40,2014,,193533.3621,544129.5696
1264,54449104,252,831,ירוחם,ישיבה - בלבב שלם,,13,5340,192921.7374,543864.8656,34.92671859,30.9855672,0101000020e61000009752fab69e764140a302cc214efc3e40,2014,,192921.7374,543864.8656
1265,54446732,252,831,ירוחם,מרכז חינוכי תורני קילא,,13,5300,193550.0401,544567.9153,34.93327831,30.99192229,0101000020e610000011c2e5a97577414033b9839eeefd3e40,2014,,193550.0401,544567.9153
1266,65109824,252,831,ירוחם,פנימיה - בלבב שלם,,13,5338,192844.6568,543839.7879,34.92591229,30.98533927,0101000020e6100000da413e4b84764140511dc4313ffc3e40,2014,,192844.6568,543839.7879
1267,65109826,252,831,ירוחם,פנימיה - בלבב שלם,,13,5338,192885.8519,543921.5339,34.92634142,30.9860775,0101000020e610000044ea0b5b927641404bd235936ffc3e40,2014,,192885.8519,543921.5339
1268,54447587,252,831,ירוחם,בית ספר - קול יעקב,,13,5310,193077.0186,543956.7582,34.92834183,30.9863995,0101000020e6100000edadb3e7d37641406f4a79ad84fc3e40,2014,,193077.0186,543956.7582
1269,54447888,252,831,ירוחם,בית ספר - תורת משה,,13,5310,193174.6259,543694.4635,34.92937047,30.98403593,0101000020e610000053428f9cf57641405f7059c7e9fb3e40,2014,,193174.6259,543694.4635
1270,54448406,252,831,ירוחם,בית חינוך לבנות מסילה בערבה,,13,5300,193055.4752,544530.881,34.92810136,30.99157728,0101000020e61000005c497e06cc764140800e3502d8fd3e40,2014,,193055.4752,544530.881
1271,54447723,252,831,ירוחם,תיכון אורט,,13,5330,193301.9809,543643.8016,34.93070503,30.98358182,0101000020e61000004e09a9572177414015d7a504ccfb3e40,2014,,193301.9809,543643.8016
1272,54447531,252,3000,ירושלים,היברו יוניון קולג' מכון ללימודי יהדות,,13,5370,221236.6051,631468.4208,35.22330469,31.7759602,0101000020e6100000f54b823f959c414064ffe153a5c63f40,-1,,221236.6051,631468.4208
1273,54447594,252,3000,ירושלים,בית חינוך לעיוורים,,13,5300,218871.5093,632790.9517,35.19833538,31.78788858,0101000020e6100000b05ec10d63994140ecfde310b3c93f40,-1,,218871.5093,632790.9517
1274,54448338,252,3000,ירושלים,בית ספר - לבנות אל מאמוניה,,13,5330,221980.3172,632764.826,35.23115947,31.78765033,0101000020e6100000c5e72da2969d41409b08b873a3c93f40,-1,,221980.3172,632764.826
1275,54447892,252,3000,ירושלים,בית ספר - מעלות דפנה,,13,5310,221644.2036,634344.3426,35.22761419,31.80189575,0101000020e6100000e8133776229d4140280d350a49cd3f40,-1,,221644.2036,634344.3426
1276,54447978,252,3000,ירושלים,בית ספר - אורט אוליינסקי,,13,5330,221189.2367,632424.5958,35.22280631,31.78458347,0101000020e61000006f65cbea849c4140d8a15876dac83f40,-1,,221189.2367,632424.5958
1277,54449251,252,3000,ירושלים,בית ספר - הגמנסיה העברית,,13,5330,220313.483,631596.3999,35.21355932,31.77711544,0101000020e6100000f8936be9559b414043049809f1c63f40,-1,,220313.483,631596.3999
1278,54449381,252,3000,ירושלים,המכון - הגיאולוגי משרד תשתיות,,13,5420,220484.3129,633000.7997,35.21536429,31.78978077,0101000020e61000005c239b0e919b4140e22892122fca3f40,-1,,220484.3129,633000.7997
1279,54449911,252,3000,ירושלים,גן ילדים - גן הר חומה,,13,5305,220970.5637,625637.2019,35.22048704,31.72337191,0101000020e6100000f5fe58eb389c4140894bc8e62eb93f40,-1,,220970.5637,625637.2019
1280,54449659,252,3000,ירושלים,בית ספר - אהבת משה,,13,5310,221335.6129,633132.2337,35.22435312,31.79096501,0101000020e6100000ea93609ab79c4140f63ad2ae7cca3f40,-1,,221335.6129,633132.2337
1281,54451071,252,3000,ירושלים,מכללת - הדסה,,13,5370,221038.5252,632277.7487,35.22121485,31.78325936,0101000020e6100000dd11a9c4509c4140637c77af83c83f40,-1,,221038.5252,632277.7487
1282,54452934,252,3000,ירושלים,"בית ספר - ממ""ד תלפיות מזרח",,13,5312,222692.1962,628295.4558,35.23866097,31.74734178,0101000020e6100000a67d52718c9e4140d00878ca51bf3f40,-1,,222692.1962,628295.4558
1283,54450739,252,3000,ירושלים,בית ספר - לוריא,,13,5310,219462.8352,630042.0487,35.20457884,31.76309793,0101000020e610000077a0b1a32f9a4140ccfecc625ac33f40,-1,,219462.8352,630042.0487
1284,54452493,252,3000,ירושלים,ישיבת - מור,,13,5340,221046.0655,635148.1222,35.22129914,31.80914554,0101000020e61000006a77bc87539c41401701802924cf3f40,-1,,221046.0655,635148.1222
1285,54449792,252,3000,ירושלים,"ישיבת - תורת אמת חב""ד",,13,5340,220331.6395,633399.7502,35.21375262,31.79337879,0101000020e6100000cb2af03e5c9b4140da6354df1acb3f40,-1,,220331.6395,633399.7502
1286,54451889,252,3000,ירושלים,בית ספר - המסורה,,13,5310,220212.6349,632879.9935,35.21249564,31.7886915,0101000020e6100000da2ba00e339b41401822a7afe7c93f40,-1,,220212.6349,632879.9935
1287,54447863,252,3000,ירושלים,"בי""ס הלן קלר לעיוורים",,13,5300,221772.3493,638658.437,35.22897766,31.84080159,0101000020e6100000789bd4234f9d41408d79e3c53ed73f40,-1,,221772.3493,638658.437
1288,54447437,252,3000,ירושלים,ישיבת - עמליה,,13,5340,218888.7838,630059.3283,35.19851936,31.76325363,0101000020e610000053691715699941403e67039764c33f40,-1,,218888.7838,630059.3283
1289,54448576,252,3000,ירושלים,בית ספר - אורט,,13,5330,223463.769,631883.6967,35.24681874,31.7796997,0101000020e6100000832ba8c1979f4140753348669ac73f40,-1,,223463.769,631883.6967
1290,54448628,252,3000,ירושלים,בית ספר - אמירה בסמה,,13,5320,223498.8014,632060.7354,35.24718933,31.78129619,0101000020e6100000942264e6a39f4140168af00603c83f40,-1,,223498.8014,632060.7354
1291,54448084,252,3000,ירושלים,בית ספר - תורני לבנות יד אשר,,13,5312,219295.0786,626654.702,35.20280863,31.73254923,0101000020e6100000299918a2f59941405b8fa95888bb3f40,-1,,219295.0786,626654.702
1292,54449303,252,3000,ירושלים,"בי""ס לעובדי הוראה בכירים",,13,5370,219327.0725,629572.7618,35.20314585,31.75886568,0101000020e6100000b808e7ae009a414024a86d0545c23f40,-1,,219327.0725,629572.7618
1293,54449723,252,3000,ירושלים,ישיבת - פרשבורג,,13,5340,218538.8634,633189.8108,35.19482278,31.79148544,0101000020e6100000d34eeef3ef984140670f30ca9eca3f40,-1,,218538.8634,633189.8108
1294,54452939,252,3000,ירושלים,גן ילדים - גן רמות טרגר,,13,5305,219500.2322,635793.4122,35.20497385,31.81496611,0101000020e6100000822447953c9a414060cc759ea1d03f40,-1,,219500.2322,635793.4122
1295,54446897,252,3000,ירושלים,בית ספר - קדמה תיכון עיוני בקהילה,,13,5330,218885.9306,628935.0087,35.1984899,31.753114,0101000020e61000000c8bf61d68994140e5284014ccc03f40,-1,,218885.9306,628935.0087
1296,54447907,252,3000,ירושלים,בית ספר - נווה עציון,,13,5310,217861.9132,629870.4575,35.18768039,31.76154933,0101000020e6100000449338e90598414006a49ae5f4c23f40,-1,,217861.9132,629870.4575
1297,54452728,252,3000,ירושלים,בית ספר - בית יעקב,,13,5310,217377.7278,630584.8746,35.18256808,31.76799149,0101000020e61000005f720e645e97414004281d179bc43f40,-1,,217377.7278,630584.8746
1298,54448125,252,3000,ירושלים,"ישיבה - ע""ש הרב הנניא שרגא",,13,5340,221311.745,633277.2667,35.22410138,31.79227302,0101000020e6100000530ba15aaf9c414035679667d2ca3f40,-1,,221311.745,633277.2667
1299,54449935,252,3000,ירושלים,בית ספר - יסודי אל שמס,,13,5310,221383.5832,637087.249,35.22486745,31.82663279,0101000020e6100000abd7e374c89c4140ebd9de349ed33f40,-1,,221383.5832,637087.249
1300,60590839,252,3000,ירושלים,ישיבה - יסוד המנורה,,13,5340,223647.8252,638562.3306,35.24879064,31.83992951,0101000020e6100000eb2c275fd89f41403365d09e05d73f40,-1,,223647.8252,638562.3306
1301,54449319,252,3000,ירושלים,בית ספר - בית חינוך חרדי לבנות נווה הדסה,,13,5312,222744.0619,638953.7057,35.23924428,31.84346203,0101000020e6100000732d7b8e9f9e41408d44aa20edd73f40,-1,,222744.0619,638953.7057
1302,54451439,252,3000,ירושלים,"בית ספר - יצחק טוניק פסגת זאב מזרח ב' תל""י",,13,5310,224080.3956,636391.2863,35.25335015,31.8203486,0101000020e6100000e65718c76da04140c451a85d02d23f40,-1,,224080.3956,636391.2863
1303,54452292,252,3000,ירושלים,ישיבת - אור דוד,,13,5340,219806.2856,629747.5114,35.20820407,31.76044161,0101000020e6100000a5c5536ea69a4140b477254dacc23f40,-1,,219806.2856,629747.5114
1304,54449821,252,3000,ירושלים,ישיבת - חפץ חיים,,13,5340,220897.4704,634268.0677,35.21972855,31.80120906,0101000020e6100000ae1fac10209c41407bf575091ccd3f40,-1,,220897.4704,634268.0677
1305,54451744,252,3000,ירושלים,מכללת - אמונה,,13,5370,220882.235,629100.0344,35.21956012,31.75460153,0101000020e6100000f273c78b1a9c41408fdcdc902dc13f40,-1,,220882.235,629100.0344
1306,54452139,252,3000,ירושלים,בית ספר - מוסדות פאר יוסף,,13,5310,223513.2264,638955.0352,35.24737032,31.84347154,0101000020e61000005633a5d4a99f4140216837c0edd73f40,-1,,223513.2264,638955.0352
1307,60590789,252,3000,ירושלים,בית ספר - פסגת זאב צפון,,13,5320,222375.8454,638122.7382,35.23535167,31.83596909,0101000020e6100000c0dae600209e41405204fe1102d63f40,-1,,222375.8454,638122.7382
1308,54447885,252,3000,ירושלים,ישיבת - תלמוד תורה,,13,5340,220559.0524,633615.1221,35.21615413,31.79532091,0101000020e6100000679f43f0aa9b41406446b2269acb3f40,-1,,220559.0524,633615.1221
1309,54451306,252,3000,ירושלים,ישיבה תפארת שלמה,,13,5340,220868.845,633355.2556,35.21942494,31.79297699,0101000020e6100000079dce1d169c4140d0873e8a00cb3f40,-1,,220868.845,633355.2556
1310,54449845,252,3000,ירושלים,בית ספר - ג'בל זייתון לבנים,,13,5310,223486.0838,631967.2802,35.24705468,31.78045341,0101000020e61000003d76dd7c9f9f41406e0070cbcbc73f40,-1,,223486.0838,631967.2802
1311,54452188,252,3000,ירושלים,בית ספר - תפארת בית ישראל,,13,5312,218112.977,636628.7241,35.19032117,31.82249848,0101000020e61000007771b0715c984140169ca8428fd23f40,2014,,218112.977,636628.7241
1312,54451811,252,3000,ירושלים,בית ספר - יסודי לבנות בית חנינה,,13,5310,221852.7459,637474.1434,35.2298241,31.83012105,0101000020e610000094aa48e06a9d41409f7829d082d43f40,-1,,221852.7459,637474.1434
1313,54450590,252,3000,ירושלים,בית ספר - עיסאוויה בנות,,13,5310,223985.1107,634123.4943,35.25233321,31.79989717,0101000020e6100000865262744ca041401e50990fc6cc3f40,-1,,223985.1107,634123.4943
1314,54447583,252,3000,ירושלים,פנימיית - כרמית,,13,5338,216246.1328,630278.5281,35.17062377,31.7652261,0101000020e6100000fd08ecffd6954140ae8b91dbe5c33f40,-1,,216246.1328,630278.5281
1315,54447950,252,3000,ירושלים,בית ספר - תיכון לבנים בית צפפא,,13,5330,219497.6815,627902.8069,35.20494658,31.74380526,0101000020e6100000764385b03b9a4140f34a82056abe3f40,-1,,219497.6815,627902.8069
1316,54448951,252,3000,ירושלים,בית ספר - נוה חמד,,13,5310,220274.9858,633735.4897,35.21315469,31.79640667,0101000020e6100000ff4423a7489b41405df7b94ee1cb3f40,-1,,220274.9858,633735.4897
1317,54452172,252,3000,ירושלים,מרכז תורה,,13,5300,221035.0062,628466.3302,35.22117154,31.74888629,0101000020e6100000908d59594f9c414008f90b03b7bf3f40,-1,,221035.0062,628466.3302
1318,54450183,252,3000,ירושלים,מכון - בן צבי,,13,5420,220423.5408,631470.6761,35.2147211,31.77598152,0101000020e61000006d2123fb7b9b41404bb392b9a6c63f40,-1,,220423.5408,631470.6761
1319,54450306,252,3000,ירושלים,מרכז חינוכי שיקומי עין כרם,,13,5300,215776.0311,630510.5498,35.16566057,31.76731716,0101000020e61000008031955d349541400fdcbbe56ec43f40,-1,,215776.0311,630510.5498
1320,54451442,252,3000,ירושלים,בית ספר - ממלכתי רמת אלון,,13,5310,218696.1033,635535.4191,35.19648123,31.81263918,0101000020e61000005e90044c269941405b8c0d1f09d03f40,-1,,218696.1033,635535.4191
1321,54451761,252,3000,ירושלים,בית ספר - מקיף לבנים אבן רושד,,13,5330,221520.2905,627383.4095,35.22629095,31.73911922,0101000020e6100000bdd0121af79c4140babecdea36bd3f40,-1,,221520.2905,627383.4095
1322,54448992,252,3000,ירושלים,בית ספר - זלמן ארן,,13,5310,220694.5524,628397.0048,35.2175783,31.7482615,0101000020e6100000de68119bd99b41401c5bcf108ebf3f40,-1,,220694.5524,628397.0048
1323,54447007,252,3000,ירושלים,בית עולות מרכז חינוך לבנות,,13,5300,220610.8922,634560.018,35.21670264,31.80384231,0101000020e6100000e1e07fe9bc9b41405297109cc8cd3f40,2014,,220610.8922,634560.018
1324,54448134,252,3000,ירושלים,בית ספר - גילה א,,13,5310,218970.6119,626859.5231,35.1993847,31.73439631,0101000020e610000051e9167085994140cac0856501bc3f40,2014,,218970.6119,626859.5231
1325,54450326,252,3000,ירושלים,בית ספר - ממלכתי היובל,,13,5310,216314.0546,628541.4022,35.17134633,31.74956009,0101000020e6100000dfd131adee954140d3ef882be3bf3f40,2014,,216314.0546,628541.4022
1326,60590831,252,3000,ירושלים,מכללת - שעלבים,,13,5370,217256.0295,628852.3899,35.18128732,31.75236693,0101000020e61000002d4a436c3497414022f17e1e9bc03f40,2014,,217256.0295,628852.3899
1327,54449779,252,3000,ירושלים,בית ספר - בית יעקב,,13,5310,223339.9804,638424.9185,35.2455379,31.83869138,0101000020e6100000d93631c96d9f41408089707ab4d63f40,2014,,223339.9804,638424.9185
1328,54448369,252,3000,ירושלים,"בי""ס מגן אברהם",,13,5300,219146.8783,633454.1875,35.20124264,31.79387003,0101000020e61000002bae9e51c2994140e21ff8103bcb3f40,-1,,219146.8783,633454.1875
1329,54448403,252,3000,ירושלים,"בית ספר - תיכון למדעים ואומנויות ע""ש שוסטרמן",,13,5330,216882.3345,628759.2266,35.17734343,31.75152596,0101000020e610000057018430b3964140854b5c0164c03f40,-1,,216882.3345,628759.2266
1330,54452806,252,3000,ירושלים,בית ספר - אורט בית אל,,13,5330,220193.3147,633348.2997,35.212292,31.79291489,0101000020e6100000e9995e622c9b4140ba0f6178fcca3f40,-1,,220193.3147,633348.2997
1331,54450173,252,3000,ירושלים,בית ספר - יסודי לבנות בית חנינה,,13,5310,221825.2631,637532.8615,35.22953393,31.83065065,0101000020e61000001056295e619d4140b1266085a5d43f40,-1,,221825.2631,637532.8615
1332,54452689,252,3000,ירושלים,"בית ספר - המסורתי עירוני י""ח",,13,5330,221279.7079,629114.7035,35.22375534,31.75473326,0101000020e61000007ccdd503a49c414049e7ec3236c13f40,-1,,221279.7079,629114.7035
1333,54450234,252,3000,ירושלים,בית ספר - עץ חיים,,13,5310,218419.5413,633218.8525,35.19356285,31.79174725,0101000020e61000003b3cdfaac6984140ac72a1f2afca3f40,-1,,218419.5413,633218.8525
1334,54451309,252,3000,ירושלים,בית ספר - בית יעקב,,13,5312,216717.4934,632808.8112,35.17559229,31.78804651,0101000020e6100000687de3ce799641404c2d846abdc93f40,-1,,216717.4934,632808.8112
1335,54451312,252,3000,ירושלים,בית ספר - תורני מדעי,,13,5332,218718.8076,632878.391,35.19672302,31.78867706,0101000020e61000009ba24c382e99414031ce63bde6c93f40,-1,,218718.8076,632878.391
1336,60590775,252,3000,ירושלים,"בי""ס בית יעקב לבנות",,13,5300,221385.6656,632810.7401,35.22488098,31.78806557,0101000020e6100000d54b63e6c89c4140ec404aaabec93f40,-1,,221385.6656,632810.7401
1337,54447334,252,3000,ירושלים,בית ספר - ראשידיה,,13,5330,222290.6644,632370.5735,35.2344351,31.78409407,0101000020e61000006ac427f8019e414035a39363bac83f40,2014,,222290.6644,632370.5735
1338,54452725,252,3000,ירושלים,בית ספר - בית יעקב,,13,5310,220756.6088,635321.7262,35.21824246,31.81071153,0101000020e61000003826725eef9b414012d773ca8acf3f40,2014,,220756.6088,635321.7262
1339,54448292,252,3000,ירושלים,אוניברסיטת - אל קודס,,13,5380,221375.8366,637605.3488,35.22478665,31.83130521,0101000020e6100000e82917cfc59c4140c5f1116bd0d43f40,2014,,221375.8366,637605.3488
1340,54449099,252,3000,ירושלים,גן ילדים - אשכול גנים אל שורוק,,13,5305,221822.1625,627301.9315,35.22947638,31.73838383,0101000020e6100000f9a6657b5f9d4140c7be01b906bd3f40,2014,,221822.1625,627301.9315
1341,54450644,252,3000,ירושלים,פנימיית - בני ברית,,13,5338,217627.6755,629921.9412,35.18520781,31.76201329,0101000020e6100000f774b7e3b4974140d8aa8f4d13c33f40,2014,,217627.6755,629921.9412
1342,65107152,252,3000,ירושלים,האוניברסיטה - העברית גבעת רם,,13,5380,218836.9679,631160.2099,35.19797171,31.77318184,0101000020e6100000d9fd1123579941403ea9bc3eefc53f40,2014,,218836.9679,631160.2099
1343,54451814,252,3000,ירושלים,בית ספר - עיסאוויה בנים,,13,5310,224045.429,634123.1935,35.25297015,31.79989421,0101000020e61000009f8e6c5361a04140b335f0ddc5cc3f40,2014,,224045.429,634123.1935
1344,60590818,252,3000,ירושלים,ישיבת - מור,,13,5340,221313.1151,632869.1938,35.22411507,31.78859285,0101000020e61000006b1878cdaf9c4140049c9438e1c93f40,-1,,221313.1151,632869.1938
1345,54448574,252,3000,ירושלים,בית ספר - ארגנטינה,,13,5310,216178.3443,630600.4472,35.16990712,31.76812912,0101000020e6100000f7e03984bf9541405981291ca4c43f40,-1,,216178.3443,630600.4472
1346,54449274,252,3000,ירושלים,מכון - ישראלי לסיבים,,13,5420,221229.2783,630449.0415,35.22322549,31.766767,0101000020e61000007f9721a7929c4140eba694d74ac43f40,-1,,221229.2783,630449.0415
1347,54448483,252,3000,ירושלים,בית ספר - תפארת יעקב תיכון טכנולוגי,,13,5330,218065.3569,636850.3395,35.18981788,31.82449703,0101000020e6100000e565c9f34b984140c77fc33c12d33f40,2014,,218065.3569,636850.3395
1348,54448749,252,3000,ירושלים,בית ספר - שועפת,,13,5310,221938.9714,635889.6043,35.23073088,31.81583091,0101000020e61000007fe3e796889d41401384654bdad03f40,-1,,221938.9714,635889.6043
1349,54447026,252,3000,ירושלים,המכללה - האקדמית להנדסה ירושלים,,13,5370,218436.3444,630679.4323,35.19374293,31.76884569,0101000020e610000032177e91cc98414076383612d3c43f40,2014,,218436.3444,630679.4323
1350,54447404,252,3000,ירושלים,מכון גרוס ישיבה אוניברסיטאית,,13,5370,218238.7641,630131.823,35.1916579,31.76390691,0101000020e61000009042fe3e889841406fa33b678fc33f40,2014,,218238.7641,630131.823
1351,54452727,252,3000,ירושלים,"המכללה - למנהל ע""ש פולנסקי",,13,5370,216573.0733,629132.2395,35.17407829,31.75488922,0101000020e61000002e3f893248964140c100806b40c13f40,2014,,216573.0733,629132.2395
1352,54451193,252,3000,ירושלים,"בית ספר - עירוני י""ב",,13,5330,220276.7201,631682.3281,35.21317128,31.7778904,0101000020e6100000f2054e32499b414052df43d323c73f40,2014,,220276.7201,631682.3281
1353,54450683,252,3000,ירושלים,בית ספר - ראשית,,13,5310,216147.0397,629161.1745,35.16958154,31.75514902,0101000020e6100000152710d9b4954140a781387251c13f40,2014,,216147.0397,629161.1745
1354,54451501,252,3000,ירושלים,בית ספר - בית הכרם,,13,5310,218130.5429,632149.4436,35.19051281,31.78210257,0101000020e6100000a43548b9629841407e44c0df37c83f40,2014,,218130.5429,632149.4436
1355,54452179,252,3000,ירושלים,ישיבת - אהל מועד,,13,5340,217821.6907,629975.3372,35.18725565,31.76249513,0101000020e6100000e05e3efef797414093b57ee132c33f40,-1,,217821.6907,629975.3372
1356,54449881,252,3000,ירושלים,מכון בית יעקב למורות,,13,5370,220058.9454,633407.4667,35.21087323,31.79344856,0101000020e6100000d739dde4fd9a41402042e0711fcb3f40,-1,,220058.9454,633407.4667
1357,54452920,252,3000,ירושלים,מעיינות מוסד ללימודי יהדות,,13,5370,220232.8654,629934.49,35.21270691,31.76212766,0101000020e6100000a70ae3fa399b4140b7135fcc1ac33f40,-1,,220232.8654,629934.49
1358,54449862,252,3000,ירושלים,בית ספר - ממלכתי דוד סטון,,13,5310,216966.8148,629442.0504,35.17823332,31.75768416,0101000020e61000008f3a7459d0964140b1e5cf96f7c13f40,-1,,216966.8148,629442.0504
1359,54451757,252,3000,ירושלים,"בי""ס לאומנויות בצלאל",,13,5370,220377.5512,631939.3004,35.21423603,31.78020781,0101000020e6100000c93c13166c9b4140a608f4b2bbc73f40,-1,,220377.5512,631939.3004
1360,54452550,252,3000,ירושלים,בית ספר ניצנים,,13,5300,220793.0761,628917.8528,35.21861883,31.75295864,0101000020e6100000e491aab3fb9b4140670abee5c1c03f40,-1,,220793.0761,628917.8528
1361,65108464,252,3000,ירושלים,גן ילדים - בית יעקב,,13,5305,218329.8795,636820.4269,35.19261196,31.82422756,0101000020e61000005d823a82a798414071a9ce9300d33f40,2014,,218329.8795,636820.4269
1362,65108465,252,3000,ירושלים,גן ילדים - בית יעקב,,13,5305,218624.3876,636313.8347,35.19572315,31.81965918,0101000020e6100000f928c8740d99414057f71b2fd5d13f40,2014,,218624.3876,636313.8347
1363,65108467,252,3000,ירושלים,בית ספר - תבונת יעקב,,13,5312,218898.4808,636141.2493,35.19861824,31.8181029,0101000020e610000034988e526c994140444310316fd13f40,2014,,218898.4808,636141.2493
1364,54446766,252,3000,ירושלים,בית ספר - ממלכתי יאנוש קורצ'אק,,13,5310,222833.9041,634402.8125,35.24017766,31.80242015,0101000020e610000004773d24be9e4140c3e62d686bcd3f40,2014,,222833.9041,634402.8125
1365,54447361,252,3000,ירושלים,"בי""ס גבוה לטכנולוגיה",,13,5370,218182.2951,630244.1212,35.19106168,31.7649196,0101000020e6100000358f89b574984140c4115ac5d1c33f40,2014,,218182.2951,630244.1212
1366,54448142,252,3000,ירושלים,בית ספר - רמת שרת,,13,5310,217444.4637,629373.3312,35.18327505,31.75706536,0101000020e61000001df68c8e759741406c221209cfc13f40,2014,,217444.4637,629373.3312
1367,54452341,252,3000,ירושלים,ישיבה רחוב אבן שפרוט,,13,5340,220113.1477,631525.7554,35.21144429,31.77647847,0101000020e6100000ec3c439b109b4140b8b2024bc7c63f40,2014,,220113.1477,631525.7554
1368,54451237,252,3000,ירושלים,"בית ספר - ממלכתי תל""י בית וגן",,13,5310,218145.7221,630048.9694,35.19067588,31.7631596,0101000020e6100000365e361168984140e2a0736d5ec33f40,2014,,218145.7221,630048.9694
1369,60590786,252,3000,ירושלים,ישיבת - תפארת משה בצלאל,,13,5340,218612.8442,636501.099,35.19560107,31.82134799,0101000020e6100000375bb3740999414072afa3dc43d23f40,2014,,218612.8442,636501.099
1370,54451573,252,3000,ירושלים,בית ספר - מענה שמחה,,13,5310,219038.9795,633851.6479,35.20010315,31.79745445,0101000020e6100000cd89e2fa9c994140b7cc8ef925cc3f40,2014,,219038.9795,633851.6479
1371,54452519,252,3000,ירושלים,בית ספר - גבעת גונן,,13,5330,218470.4732,629147.6751,35.19410475,31.75503164,0101000020e6100000c79fa86cd8984140c83ee9c049c13f40,2014,,218470.4732,629147.6751
1372,54446118,252,3000,ירושלים,"פנימיה - אלווין מרכז ע""ש צבי קווישטמן",,13,5338,215786.8728,629967.9457,35.16577705,31.76242375,0101000020e6100000b416b02e3895414095f1ef332ec33f40,2014,,215786.8728,629967.9457
1373,60590832,252,3000,ירושלים,ישיבת - נר משה,,13,5340,218410.0411,633182.1159,35.19346258,31.79141593,0101000020e6100000c60cbf61c398414028e2003c9aca3f40,2014,,218410.0411,633182.1159
